,Index,Country Code,Country Name,Year,IncomeGroup,Corruption Perception Index,Gni Growth (Annual %),"Intentional Homicides (Per 100,000 People)",Food Production Index (2004-2006 = 100),Claims On Central Government (Annual Growth As % Of Broad Money),"Foreign Direct Investment, Net Inflows (% Of Gdp)",Import Value Index (2000 = 100),"Inflation, Consumer Prices (Annual %)",Claims On Private Sector (Annual Growth As % Of Broad Money),"Inflation, Gdp Deflator: Linked Series (Annual %)",Broad Money Growth (Annual %),Import Volume Index (2000 = 100),Merchandise Imports From Low- And Middle-Income Economies Outside Region (% Of Total Merchandise Imports),Bank Liquid Reserves To Bank Assets Ratio (%),Total Tax And Contribution Rate (% Of Profit),Exports Of Goods And Services (% Of Gdp),Merchandise Imports From High-Income Economies (% Of Total Merchandise Imports),"Industry (Including Construction), Value Added (% Of Gdp)",Price Level Ratio Of Ppp Conversion Factor (Gdp) To Market Exchange Rate,Merchandise Exports To Low- And Middle-Income Economies Within Region (% Of Total Merchandise Exports),Merchandise Exports To Low- And Middle-Income Economies Outside Region (% Of Total Merchandise Exports),Net Barter Terms Of Trade Index (2000 = 100),"Labor Force Participation Rate, Total (% Of Total Population Ages 15-64) (Modeled Ilo Estimate)","Foreign Direct Investment, Net Outflows (% Of Gdp)",Refugee Population By Country Or Territory Of Origin,Domestic Private Health Expenditure (% Of Current Health Expenditure),Trade In Services (% Of Gdp),Total Reserves (% Of Total External Debt),Military Expenditure (% Of General Government Expenditure),General Government Final Consumption Expenditure (% Of Gdp),"Access To Electricity, Rural (% Of Rural Population)"
1384,2231,IDN,Indonesia,2008,Upper middle income,26.0,5.943610400000001,0.582665065,113.84,-7.042788343,1.826329024,292.5518982,10.22666455,18.68928484,18.14975125,14.92286733,161.460725,8.592774282999999,24.23805325,47.1184,29.80828417,66.39925764,48.06074477,0.281020361,19.08675826,13.21137219,124.5245116,68.62799835,1.156291483,19338.0,64.49468994,8.293452,32.70128554,2.9851797710000003,8.42378092,87.98802649
1385,2232,IDN,Indonesia,2008,Upper middle income,26.0,5.943610400000001,0.582665065,113.84,-7.042788343,1.826329024,292.5518982,10.22666455,18.68928484,18.14975125,14.92286733,161.460725,8.592774282999999,24.23805325,47.1184,29.80828417,66.39925764,48.06074477,0.281020361,19.08675826,13.21137219,124.5245116,68.62799835,1.156291483,19338.0,64.49468994,8.293452,32.70128554,2.9851797710000003,8.42378092,87.98802649
1386,2233,IDN,Indonesia,2008,Upper middle income,26.0,5.943610400000001,0.582665065,113.84,-7.042788343,1.826329024,292.5518982,10.22666455,18.68928484,18.14975125,14.92286733,161.460725,8.592774282999999,24.23805325,47.1184,29.80828417,66.39925764,48.06074477,0.281020361,19.08675826,13.21137219,124.5245116,68.62799835,1.156291483,19338.0,64.49468994,8.293452,32.70128554,2.9851797710000003,8.42378092,87.98802649
1387,2234,IDN,Indonesia,2008,Upper middle income,26.0,5.943610400000001,0.582665065,113.84,-7.042788343,1.826329024,292.5518982,10.22666455,18.68928484,18.14975125,14.92286733,161.460725,8.592774282999999,24.23805325,47.1184,29.80828417,66.39925764,48.06074477,0.281020361,19.08675826,13.21137219,124.5245116,68.62799835,1.156291483,19338.0,64.49468994,8.293452,32.70128554,2.9851797710000003,8.42378092,87.98802649
1388,2235,IDN,Indonesia,2008,Upper middle income,26.0,5.943610400000001,0.582665065,113.84,-7.042788343,1.826329024,292.5518982,10.22666455,18.68928484,18.14975125,14.92286733,161.460725,8.592774282999999,24.23805325,47.1184,29.80828417,66.39925764,48.06074477,0.281020361,19.08675826,13.21137219,124.5245116,68.62799835,1.156291483,19338.0,64.49468994,8.293452,32.70128554,2.9851797710000003,8.42378092,87.98802649
1389,2236,IDN,Indonesia,2008,Upper middle income,26.0,5.943610400000001,0.582665065,113.84,-7.042788343,1.826329024,292.5518982,10.22666455,18.68928484,18.14975125,14.92286733,161.460725,8.592774282999999,24.23805325,47.1184,29.80828417,66.39925764,48.06074477,0.281020361,19.08675826,13.21137219,124.5245116,68.62799835,1.156291483,19338.0,64.49468994,8.293452,32.70128554,2.9851797710000003,8.42378092,87.98802649
1390,2237,IDN,Indonesia,2009,Upper middle income,28.0,5.088189405,0.549407827,121.03,2.521601527,0.90391942,215.13001490000002,4.38641555,4.9935026360000005,8.274752432,12.95179644,132.53655659999998,8.936287032000001,30.86417458,36.830999999999996,24.15911967,64.26847364,47.65212258,0.28188959399999997,22.43715604,13.76828088,118.50714450000001,68.62400055,0.41682815100000004,18207.0,64.10018158,6.525006197000001,36.85461752,3.354403327,9.589178147,88.38216887
1391,2238,IDN,Indonesia,2009,Upper middle income,28.0,5.088189405,0.549407827,121.03,2.521601527,0.90391942,215.13001490000002,4.38641555,4.9935026360000005,8.274752432,12.95179644,132.53655659999998,8.936287032000001,30.86417458,36.830999999999996,24.15911967,64.26847364,47.65212258,0.28188959399999997,22.43715604,13.76828088,118.50714450000001,68.62400055,0.41682815100000004,18207.0,64.10018158,6.525006197000001,36.85461752,3.354403327,9.589178147,88.38216887
1392,2239,IDN,Indonesia,2009,Upper middle income,28.0,5.088189405,0.549407827,121.03,2.521601527,0.90391942,215.13001490000002,4.38641555,4.9935026360000005,8.274752432,12.95179644,132.53655659999998,8.936287032000001,30.86417458,36.830999999999996,24.15911967,64.26847364,47.65212258,0.28188959399999997,22.43715604,13.76828088,118.50714450000001,68.62400055,0.41682815100000004,18207.0,64.10018158,6.525006197000001,36.85461752,3.354403327,9.589178147,88.38216887
1393,2240,IDN,Indonesia,2009,Upper middle income,28.0,5.088189405,0.549407827,121.03,2.521601527,0.90391942,215.13001490000002,4.38641555,4.9935026360000005,8.274752432,12.95179644,132.53655659999998,8.936287032000001,30.86417458,36.830999999999996,24.15911967,64.26847364,47.65212258,0.28188959399999997,22.43715604,13.76828088,118.50714450000001,68.62400055,0.41682815100000004,18207.0,64.10018158,6.525006197000001,36.85461752,3.354403327,9.589178147,88.38216887
1394,2241,IDN,Indonesia,2009,Upper middle income,28.0,5.088189405,0.549407827,121.03,2.521601527,0.90391942,215.13001490000002,4.38641555,4.9935026360000005,8.274752432,12.95179644,132.53655659999998,8.936287032000001,30.86417458,36.830999999999996,24.15911967,64.26847364,47.65212258,0.28188959399999997,22.43715604,13.76828088,118.50714450000001,68.62400055,0.41682815100000004,18207.0,64.10018158,6.525006197000001,36.85461752,3.354403327,9.589178147,88.38216887
1395,2242,IDN,Indonesia,2009,Upper middle income,28.0,5.088189405,0.549407827,121.03,2.521601527,0.90391942,215.13001490000002,4.38641555,4.9935026360000005,8.274752432,12.95179644,132.53655659999998,8.936287032000001,30.86417458,36.830999999999996,24.15911967,64.26847364,47.65212258,0.28188959399999997,22.43715604,13.76828088,118.50714450000001,68.62400055,0.41682815100000004,18207.0,64.10018158,6.525006197000001,36.85461752,3.354403327,9.589178147,88.38216887
1396,2243,IDN,Indonesia,2009,Upper middle income,28.0,5.088189405,0.549407827,121.03,2.521601527,0.90391942,215.13001490000002,4.38641555,4.9935026360000005,8.274752432,12.95179644,132.53655659999998,8.936287032000001,30.86417458,36.830999999999996,24.15911967,64.26847364,47.65212258,0.28188959399999997,22.43715604,13.76828088,118.50714450000001,68.62400055,0.41682815100000004,18207.0,64.10018158,6.525006197000001,36.85461752,3.354403327,9.589178147,88.38216887
1397,2244,IDN,Indonesia,2009,Upper middle income,28.0,5.088189405,0.549407827,121.03,2.521601527,0.90391942,215.13001490000002,4.38641555,4.9935026360000005,8.274752432,12.95179644,132.53655659999998,8.936287032000001,30.86417458,36.830999999999996,24.15911967,64.26847364,47.65212258,0.28188959399999997,22.43715604,13.76828088,118.50714450000001,68.62400055,0.41682815100000004,18207.0,64.10018158,6.525006197000001,36.85461752,3.354403327,9.589178147,88.38216887
1398,2245,IDN,Indonesia,2009,Upper middle income,28.0,5.088189405,0.549407827,121.03,2.521601527,0.90391942,215.13001490000002,4.38641555,4.9935026360000005,8.274752432,12.95179644,132.53655659999998,8.936287032000001,30.86417458,36.830999999999996,24.15911967,64.26847364,47.65212258,0.28188959399999997,22.43715604,13.76828088,118.50714450000001,68.62400055,0.41682815100000004,18207.0,64.10018158,6.525006197000001,36.85461752,3.354403327,9.589178147,88.38216887
1399,2246,IDN,Indonesia,2009,Upper middle income,28.0,5.088189405,0.549407827,121.03,2.521601527,0.90391942,215.13001490000002,4.38641555,4.9935026360000005,8.274752432,12.95179644,132.53655659999998,8.936287032000001,30.86417458,36.830999999999996,24.15911967,64.26847364,47.65212258,0.28188959399999997,22.43715604,13.76828088,118.50714450000001,68.62400055,0.41682815100000004,18207.0,64.10018158,6.525006197000001,36.85461752,3.354403327,9.589178147,88.38216887
1400,2247,IDN,Indonesia,2009,Upper middle income,28.0,5.088189405,0.549407827,121.03,2.521601527,0.90391942,215.13001490000002,4.38641555,4.9935026360000005,8.274752432,12.95179644,132.53655659999998,8.936287032000001,30.86417458,36.830999999999996,24.15911967,64.26847364,47.65212258,0.28188959399999997,22.43715604,13.76828088,118.50714450000001,68.62400055,0.41682815100000004,18207.0,64.10018158,6.525006197000001,36.85461752,3.354403327,9.589178147,88.38216887
1401,2248,IDN,Indonesia,2009,Upper middle income,28.0,5.088189405,0.549407827,121.03,2.521601527,0.90391942,215.13001490000002,4.38641555,4.9935026360000005,8.274752432,12.95179644,132.53655659999998,8.936287032000001,30.86417458,36.830999999999996,24.15911967,64.26847364,47.65212258,0.28188959399999997,22.43715604,13.76828088,118.50714450000001,68.62400055,0.41682815100000004,18207.0,64.10018158,6.525006197000001,36.85461752,3.354403327,9.589178147,88.38216887
1402,2249,IDN,Indonesia,2009,Upper middle income,28.0,5.088189405,0.549407827,121.03,2.521601527,0.90391942,215.13001490000002,4.38641555,4.9935026360000005,8.274752432,12.95179644,132.53655659999998,8.936287032000001,30.86417458,36.830999999999996,24.15911967,64.26847364,47.65212258,0.28188959399999997,22.43715604,13.76828088,118.50714450000001,68.62400055,0.41682815100000004,18207.0,64.10018158,6.525006197000001,36.85461752,3.354403327,9.589178147,88.38216887
1403,2250,IDN,Indonesia,2009,Upper middle income,28.0,5.088189405,0.549407827,121.03,2.521601527,0.90391942,215.13001490000002,4.38641555,4.9935026360000005,8.274752432,12.95179644,132.53655659999998,8.936287032000001,30.86417458,36.830999999999996,24.15911967,64.26847364,47.65212258,0.28188959399999997,22.43715604,13.76828088,118.50714450000001,68.62400055,0.41682815100000004,18207.0,64.10018158,6.525006197000001,36.85461752,3.354403327,9.589178147,88.38216887
1404,2251,IDN,Indonesia,2009,Upper middle income,28.0,5.088189405,0.549407827,121.03,2.521601527,0.90391942,215.13001490000002,4.38641555,4.9935026360000005,8.274752432,12.95179644,132.53655659999998,8.936287032000001,30.86417458,36.830999999999996,24.15911967,64.26847364,47.65212258,0.28188959399999997,22.43715604,13.76828088,118.50714450000001,68.62400055,0.41682815100000004,18207.0,64.10018158,6.525006197000001,36.85461752,3.354403327,9.589178147,88.38216887
1405,2252,IDN,Indonesia,2009,Upper middle income,28.0,5.088189405,0.549407827,121.03,2.521601527,0.90391942,215.13001490000002,4.38641555,4.9935026360000005,8.274752432,12.95179644,132.53655659999998,8.936287032000001,30.86417458,36.830999999999996,24.15911967,64.26847364,47.65212258,0.28188959399999997,22.43715604,13.76828088,118.50714450000001,68.62400055,0.41682815100000004,18207.0,64.10018158,6.525006197000001,36.85461752,3.354403327,9.589178147,88.38216887
1406,2253,IDN,Indonesia,2009,Upper middle income,28.0,5.088189405,0.549407827,121.03,2.521601527,0.90391942,215.13001490000002,4.38641555,4.9935026360000005,8.274752432,12.95179644,132.53655659999998,8.936287032000001,30.86417458,36.830999999999996,24.15911967,64.26847364,47.65212258,0.28188959399999997,22.43715604,13.76828088,118.50714450000001,68.62400055,0.41682815100000004,18207.0,64.10018158,6.525006197000001,36.85461752,3.354403327,9.589178147,88.38216887
1407,2254,IDN,Indonesia,2010,Upper middle income,28.0,5.837466687,0.43748977,123.78,-3.7134963589999996,2.025179138,310.4094506,5.134204008,12.86503208,15.26429366,15.40228777,176.4288751,9.4273939,30.97169455,36.1864,24.29903094,62.07204005,42.77586634,0.36708854,22.59497884,14.01916748,125.87676270000001,69.19100189,0.554325076,16882.0,72.97910309,5.7120665960000006,48.52318938,3.6573257619999997,9.005914993,89.35651800000001
1408,2255,IDN,Indonesia,2010,Upper middle income,28.0,5.837466687,0.43748977,123.78,-3.7134963589999996,2.025179138,310.4094506,5.134204008,12.86503208,15.26429366,15.40228777,176.4288751,9.4273939,30.97169455,36.1864,24.29903094,62.07204005,42.77586634,0.36708854,22.59497884,14.01916748,125.87676270000001,69.19100189,0.554325076,16882.0,72.97910309,5.7120665960000006,48.52318938,3.6573257619999997,9.005914993,89.35651800000001
1409,2256,IDN,Indonesia,2010,Upper middle income,28.0,5.837466687,0.43748977,123.78,-3.7134963589999996,2.025179138,310.4094506,5.134204008,12.86503208,15.26429366,15.40228777,176.4288751,9.4273939,30.97169455,36.1864,24.29903094,62.07204005,42.77586634,0.36708854,22.59497884,14.01916748,125.87676270000001,69.19100189,0.554325076,16882.0,72.97910309,5.7120665960000006,48.52318938,3.6573257619999997,9.005914993,89.35651800000001
1410,2257,IDN,Indonesia,2010,Upper middle income,28.0,5.837466687,0.43748977,123.78,-3.7134963589999996,2.025179138,310.4094506,5.134204008,12.86503208,15.26429366,15.40228777,176.4288751,9.4273939,30.97169455,36.1864,24.29903094,62.07204005,42.77586634,0.36708854,22.59497884,14.01916748,125.87676270000001,69.19100189,0.554325076,16882.0,72.97910309,5.7120665960000006,48.52318938,3.6573257619999997,9.005914993,89.35651800000001
1411,2258,IDN,Indonesia,2010,Upper middle income,28.0,5.837466687,0.43748977,123.78,-3.7134963589999996,2.025179138,310.4094506,5.134204008,12.86503208,15.26429366,15.40228777,176.4288751,9.4273939,30.97169455,36.1864,24.29903094,62.07204005,42.77586634,0.36708854,22.59497884,14.01916748,125.87676270000001,69.19100189,0.554325076,16882.0,72.97910309,5.7120665960000006,48.52318938,3.6573257619999997,9.005914993,89.35651800000001
1412,2259,IDN,Indonesia,2010,Upper middle income,28.0,5.837466687,0.43748977,123.78,-3.7134963589999996,2.025179138,310.4094506,5.134204008,12.86503208,15.26429366,15.40228777,176.4288751,9.4273939,30.97169455,36.1864,24.29903094,62.07204005,42.77586634,0.36708854,22.59497884,14.01916748,125.87676270000001,69.19100189,0.554325076,16882.0,72.97910309,5.7120665960000006,48.52318938,3.6573257619999997,9.005914993,89.35651800000001
1413,2260,IDN,Indonesia,2010,Upper middle income,28.0,5.837466687,0.43748977,123.78,-3.7134963589999996,2.025179138,310.4094506,5.134204008,12.86503208,15.26429366,15.40228777,176.4288751,9.4273939,30.97169455,36.1864,24.29903094,62.07204005,42.77586634,0.36708854,22.59497884,14.01916748,125.87676270000001,69.19100189,0.554325076,16882.0,72.97910309,5.7120665960000006,48.52318938,3.6573257619999997,9.005914993,89.35651800000001
1414,2261,IDN,Indonesia,2010,Upper middle income,28.0,5.837466687,0.43748977,123.78,-3.7134963589999996,2.025179138,310.4094506,5.134204008,12.86503208,15.26429366,15.40228777,176.4288751,9.4273939,30.97169455,36.1864,24.29903094,62.07204005,42.77586634,0.36708854,22.59497884,14.01916748,125.87676270000001,69.19100189,0.554325076,16882.0,72.97910309,5.7120665960000006,48.52318938,3.6573257619999997,9.005914993,89.35651800000001
1415,2262,IDN,Indonesia,2010,Upper middle income,28.0,5.837466687,0.43748977,123.78,-3.7134963589999996,2.025179138,310.4094506,5.134204008,12.86503208,15.26429366,15.40228777,176.4288751,9.4273939,30.97169455,36.1864,24.29903094,62.07204005,42.77586634,0.36708854,22.59497884,14.01916748,125.87676270000001,69.19100189,0.554325076,16882.0,72.97910309,5.7120665960000006,48.52318938,3.6573257619999997,9.005914993,89.35651800000001
1416,2263,IDN,Indonesia,2010,Upper middle income,28.0,5.837466687,0.43748977,123.78,-3.7134963589999996,2.025179138,310.4094506,5.134204008,12.86503208,15.26429366,15.40228777,176.4288751,9.4273939,30.97169455,36.1864,24.29903094,62.07204005,42.77586634,0.36708854,22.59497884,14.01916748,125.87676270000001,69.19100189,0.554325076,16882.0,72.97910309,5.7120665960000006,48.52318938,3.6573257619999997,9.005914993,89.35651800000001
1417,2264,IDN,Indonesia,2010,Upper middle income,28.0,5.837466687,0.43748977,123.78,-3.7134963589999996,2.025179138,310.4094506,5.134204008,12.86503208,15.26429366,15.40228777,176.4288751,9.4273939,30.97169455,36.1864,24.29903094,62.07204005,42.77586634,0.36708854,22.59497884,14.01916748,125.87676270000001,69.19100189,0.554325076,16882.0,72.97910309,5.7120665960000006,48.52318938,3.6573257619999997,9.005914993,89.35651800000001
1418,2265,IDN,Indonesia,2010,Upper middle income,28.0,5.837466687,0.43748977,123.78,-3.7134963589999996,2.025179138,310.4094506,5.134204008,12.86503208,15.26429366,15.40228777,176.4288751,9.4273939,30.97169455,36.1864,24.29903094,62.07204005,42.77586634,0.36708854,22.59497884,14.01916748,125.87676270000001,69.19100189,0.554325076,16882.0,72.97910309,5.7120665960000006,48.52318938,3.6573257619999997,9.005914993,89.35651800000001
1419,2266,IDN,Indonesia,2010,Upper middle income,28.0,5.837466687,0.43748977,123.78,-3.7134963589999996,2.025179138,310.4094506,5.134204008,12.86503208,15.26429366,15.40228777,176.4288751,9.4273939,30.97169455,36.1864,24.29903094,62.07204005,42.77586634,0.36708854,22.59497884,14.01916748,125.87676270000001,69.19100189,0.554325076,16882.0,72.97910309,5.7120665960000006,48.52318938,3.6573257619999997,9.005914993,89.35651800000001
1420,2267,IDN,Indonesia,2010,Upper middle income,28.0,5.837466687,0.43748977,123.78,-3.7134963589999996,2.025179138,310.4094506,5.134204008,12.86503208,15.26429366,15.40228777,176.4288751,9.4273939,30.97169455,36.1864,24.29903094,62.07204005,42.77586634,0.36708854,22.59497884,14.01916748,125.87676270000001,69.19100189,0.554325076,16882.0,72.97910309,5.7120665960000006,48.52318938,3.6573257619999997,9.005914993,89.35651800000001
1421,2268,IDN,Indonesia,2010,Upper middle income,28.0,5.837466687,0.43748977,123.78,-3.7134963589999996,2.025179138,310.4094506,5.134204008,12.86503208,15.26429366,15.40228777,176.4288751,9.4273939,30.97169455,36.1864,24.29903094,62.07204005,42.77586634,0.36708854,22.59497884,14.01916748,125.87676270000001,69.19100189,0.554325076,16882.0,72.97910309,5.7120665960000006,48.52318938,3.6573257619999997,9.005914993,89.35651800000001
1422,2269,IDN,Indonesia,2010,Upper middle income,28.0,5.837466687,0.43748977,123.78,-3.7134963589999996,2.025179138,310.4094506,5.134204008,12.86503208,15.26429366,15.40228777,176.4288751,9.4273939,30.97169455,36.1864,24.29903094,62.07204005,42.77586634,0.36708854,22.59497884,14.01916748,125.87676270000001,69.19100189,0.554325076,16882.0,72.97910309,5.7120665960000006,48.52318938,3.6573257619999997,9.005914993,89.35651800000001
1423,2270,IDN,Indonesia,2010,Upper middle income,28.0,5.837466687,0.43748977,123.78,-3.7134963589999996,2.025179138,310.4094506,5.134204008,12.86503208,15.26429366,15.40228777,176.4288751,9.4273939,30.97169455,36.1864,24.29903094,62.07204005,42.77586634,0.36708854,22.59497884,14.01916748,125.87676270000001,69.19100189,0.554325076,16882.0,72.97910309,5.7120665960000006,48.52318938,3.6573257619999997,9.005914993,89.35651800000001
1424,2271,IDN,Indonesia,2011,Upper middle income,30.0,6.037246955,0.598492172,126.36,1.12768731,2.302984285,407.0099782,5.35604779,17.28583107,7.4659430339999995,16.42978385,199.1442634,10.77731262,32.91488334,37.0522,26.32735309,60.60966494,43.91342343,0.400522276,23.15950481,14.54747009,132.742044,69.43099976,1.011965967,16069.0,71.94898987,6.000160455,50.14656784,3.6909228869999997,9.05867718,90.20112846
1425,2272,IDN,Indonesia,2011,Upper middle income,30.0,6.037246955,0.598492172,126.36,1.12768731,2.302984285,407.0099782,5.35604779,17.28583107,7.4659430339999995,16.42978385,199.1442634,10.77731262,32.91488334,37.0522,26.32735309,60.60966494,43.91342343,0.400522276,23.15950481,14.54747009,132.742044,69.43099976,1.011965967,16069.0,71.94898987,6.000160455,50.14656784,3.6909228869999997,9.05867718,90.20112846
1426,2273,IDN,Indonesia,2011,Upper middle income,30.0,6.037246955,0.598492172,126.36,1.12768731,2.302984285,407.0099782,5.35604779,17.28583107,7.4659430339999995,16.42978385,199.1442634,10.77731262,32.91488334,37.0522,26.32735309,60.60966494,43.91342343,0.400522276,23.15950481,14.54747009,132.742044,69.43099976,1.011965967,16069.0,71.94898987,6.000160455,50.14656784,3.6909228869999997,9.05867718,90.20112846
1427,2274,IDN,Indonesia,2011,Upper middle income,30.0,6.037246955,0.598492172,126.36,1.12768731,2.302984285,407.0099782,5.35604779,17.28583107,7.4659430339999995,16.42978385,199.1442634,10.77731262,32.91488334,37.0522,26.32735309,60.60966494,43.91342343,0.400522276,23.15950481,14.54747009,132.742044,69.43099976,1.011965967,16069.0,71.94898987,6.000160455,50.14656784,3.6909228869999997,9.05867718,90.20112846
1428,2275,IDN,Indonesia,2011,Upper middle income,30.0,6.037246955,0.598492172,126.36,1.12768731,2.302984285,407.0099782,5.35604779,17.28583107,7.4659430339999995,16.42978385,199.1442634,10.77731262,32.91488334,37.0522,26.32735309,60.60966494,43.91342343,0.400522276,23.15950481,14.54747009,132.742044,69.43099976,1.011965967,16069.0,71.94898987,6.000160455,50.14656784,3.6909228869999997,9.05867718,90.20112846
1429,2276,IDN,Indonesia,2011,Upper middle income,30.0,6.037246955,0.598492172,126.36,1.12768731,2.302984285,407.0099782,5.35604779,17.28583107,7.4659430339999995,16.42978385,199.1442634,10.77731262,32.91488334,37.0522,26.32735309,60.60966494,43.91342343,0.400522276,23.15950481,14.54747009,132.742044,69.43099976,1.011965967,16069.0,71.94898987,6.000160455,50.14656784,3.6909228869999997,9.05867718,90.20112846
1430,2277,IDN,Indonesia,2011,Upper middle income,30.0,6.037246955,0.598492172,126.36,1.12768731,2.302984285,407.0099782,5.35604779,17.28583107,7.4659430339999995,16.42978385,199.1442634,10.77731262,32.91488334,37.0522,26.32735309,60.60966494,43.91342343,0.400522276,23.15950481,14.54747009,132.742044,69.43099976,1.011965967,16069.0,71.94898987,6.000160455,50.14656784,3.6909228869999997,9.05867718,90.20112846
1431,2278,IDN,Indonesia,2011,Upper middle income,30.0,6.037246955,0.598492172,126.36,1.12768731,2.302984285,407.0099782,5.35604779,17.28583107,7.4659430339999995,16.42978385,199.1442634,10.77731262,32.91488334,37.0522,26.32735309,60.60966494,43.91342343,0.400522276,23.15950481,14.54747009,132.742044,69.43099976,1.011965967,16069.0,71.94898987,6.000160455,50.14656784,3.6909228869999997,9.05867718,90.20112846
1432,2279,IDN,Indonesia,2011,Upper middle income,30.0,6.037246955,0.598492172,126.36,1.12768731,2.302984285,407.0099782,5.35604779,17.28583107,7.4659430339999995,16.42978385,199.1442634,10.77731262,32.91488334,37.0522,26.32735309,60.60966494,43.91342343,0.400522276,23.15950481,14.54747009,132.742044,69.43099976,1.011965967,16069.0,71.94898987,6.000160455,50.14656784,3.6909228869999997,9.05867718,90.20112846
1433,2280,IDN,Indonesia,2011,Upper middle income,30.0,6.037246955,0.598492172,126.36,1.12768731,2.302984285,407.0099782,5.35604779,17.28583107,7.4659430339999995,16.42978385,199.1442634,10.77731262,32.91488334,37.0522,26.32735309,60.60966494,43.91342343,0.400522276,23.15950481,14.54747009,132.742044,69.43099976,1.011965967,16069.0,71.94898987,6.000160455,50.14656784,3.6909228869999997,9.05867718,90.20112846
1434,2281,IDN,Indonesia,2011,Upper middle income,30.0,6.037246955,0.598492172,126.36,1.12768731,2.302984285,407.0099782,5.35604779,17.28583107,7.4659430339999995,16.42978385,199.1442634,10.77731262,32.91488334,37.0522,26.32735309,60.60966494,43.91342343,0.400522276,23.15950481,14.54747009,132.742044,69.43099976,1.011965967,16069.0,71.94898987,6.000160455,50.14656784,3.6909228869999997,9.05867718,90.20112846
1435,2282,IDN,Indonesia,2011,Upper middle income,30.0,6.037246955,0.598492172,126.36,1.12768731,2.302984285,407.0099782,5.35604779,17.28583107,7.4659430339999995,16.42978385,199.1442634,10.77731262,32.91488334,37.0522,26.32735309,60.60966494,43.91342343,0.400522276,23.15950481,14.54747009,132.742044,69.43099976,1.011965967,16069.0,71.94898987,6.000160455,50.14656784,3.6909228869999997,9.05867718,90.20112846
1436,2283,IDN,Indonesia,2011,Upper middle income,30.0,6.037246955,0.598492172,126.36,1.12768731,2.302984285,407.0099782,5.35604779,17.28583107,7.4659430339999995,16.42978385,199.1442634,10.77731262,32.91488334,37.0522,26.32735309,60.60966494,43.91342343,0.400522276,23.15950481,14.54747009,132.742044,69.43099976,1.011965967,16069.0,71.94898987,6.000160455,50.14656784,3.6909228869999997,9.05867718,90.20112846
1437,2284,IDN,Indonesia,2011,Upper middle income,30.0,6.037246955,0.598492172,126.36,1.12768731,2.302984285,407.0099782,5.35604779,17.28583107,7.4659430339999995,16.42978385,199.1442634,10.77731262,32.91488334,37.0522,26.32735309,60.60966494,43.91342343,0.400522276,23.15950481,14.54747009,132.742044,69.43099976,1.011965967,16069.0,71.94898987,6.000160455,50.14656784,3.6909228869999997,9.05867718,90.20112846
1438,2285,IDN,Indonesia,2011,Upper middle income,30.0,6.037246955,0.598492172,126.36,1.12768731,2.302984285,407.0099782,5.35604779,17.28583107,7.4659430339999995,16.42978385,199.1442634,10.77731262,32.91488334,37.0522,26.32735309,60.60966494,43.91342343,0.400522276,23.15950481,14.54747009,132.742044,69.43099976,1.011965967,16069.0,71.94898987,6.000160455,50.14656784,3.6909228869999997,9.05867718,90.20112846
1439,2286,IDN,Indonesia,2011,Upper middle income,30.0,6.037246955,0.598492172,126.36,1.12768731,2.302984285,407.0099782,5.35604779,17.28583107,7.4659430339999995,16.42978385,199.1442634,10.77731262,32.91488334,37.0522,26.32735309,60.60966494,43.91342343,0.400522276,23.15950481,14.54747009,132.742044,69.43099976,1.011965967,16069.0,71.94898987,6.000160455,50.14656784,3.6909228869999997,9.05867718,90.20112846
1440,2287,IDN,Indonesia,2011,Upper middle income,30.0,6.037246955,0.598492172,126.36,1.12768731,2.302984285,407.0099782,5.35604779,17.28583107,7.4659430339999995,16.42978385,199.1442634,10.77731262,32.91488334,37.0522,26.32735309,60.60966494,43.91342343,0.400522276,23.15950481,14.54747009,132.742044,69.43099976,1.011965967,16069.0,71.94898987,6.000160455,50.14656784,3.6909228869999997,9.05867718,90.20112846
1441,2288,IDN,Indonesia,2012,Upper middle income,32.0,6.035760581,0.5860293639999999,136.08,2.368380892,2.309780327,439.70868219999994,4.279499996,16.33350922,3.753878753,14.95499248,217.1917458,10.99095732,27.77136141,36.2048,24.59437879,59.31788965,43.59374442,0.38031677799999997,24.62542717,14.89600537,127.78225559999998,69.94599915,0.815426297,15514.0,68.99703979,6.306355103,44.65059974,3.777643137,9.248788371,92.63239473
1442,2289,IDN,Indonesia,2012,Upper middle income,32.0,6.035760581,0.5860293639999999,136.08,2.368380892,2.309780327,439.70868219999994,4.279499996,16.33350922,3.753878753,14.95499248,217.1917458,10.99095732,27.77136141,36.2048,24.59437879,59.31788965,43.59374442,0.38031677799999997,24.62542717,14.89600537,127.78225559999998,69.94599915,0.815426297,15514.0,68.99703979,6.306355103,44.65059974,3.777643137,9.248788371,92.63239473
1443,2290,IDN,Indonesia,2012,Upper middle income,32.0,6.035760581,0.5860293639999999,136.08,2.368380892,2.309780327,439.70868219999994,4.279499996,16.33350922,3.753878753,14.95499248,217.1917458,10.99095732,27.77136141,36.2048,24.59437879,59.31788965,43.59374442,0.38031677799999997,24.62542717,14.89600537,127.78225559999998,69.94599915,0.815426297,15514.0,68.99703979,6.306355103,44.65059974,3.777643137,9.248788371,92.63239473
