,Index,Country Code,Year,Country Name,Corruption Perception Index,IncomeGroup,region_USAID,region_WorldBank,Rural Population,"Access To Electricity, Rural (% Of Rural Population)",Food Production Index (2004-2006 = 100),Agricultural Land (% Of Land Area),Urban Population (% Of Total Population),Population Growth (Annual %),"Mortality Rate, Under-5 (Per 1,000 Live Births)","Foreign Direct Investment, Net Inflows (% Of Gdp)",Price Level Ratio Of Ppp Conversion Factor (Gdp) To Market Exchange Rate,Net Primary Income (Net Income From Abroad) (Current Us$),Gross Savings (% Of Gdp),Gni Growth (Annual %),Gross Domestic Savings (% Of Gdp),"Industry (Including Construction), Value Added (% Of Gdp)",Imports Of Goods And Services (% Of Gdp),Exports Of Goods And Services (% Of Gdp),General Government Final Consumption Expenditure (% Of Gdp),"Inflation, Consumer Prices (Annual %)","Inflation, Gdp Deflator: Linked Series (Annual %)",Public Credit Registry Coverage (% Of Adults),Private Credit Bureau Coverage (% Of Adults),Domestic Credit To Private Sector (% Of Gdp),Lending Interest Rate (%),Deposit Interest Rate (%),Broad Money Growth (Annual %),Broad Money (% Of Gdp),Claims On Private Sector (Annual Growth As % Of Broad Money),Claims On Central Government (Annual Growth As % Of Broad Money),Total Reserves (% Of Total External Debt),Bank Liquid Reserves To Bank Assets Ratio (%),"Foreign Direct Investment, Net Outflows (% Of Gdp)","Adolescent Fertility Rate (Births Per 1,000 Women Ages 15-19)",Prevalence Of Undernourishment (% Of Population),Refugee Population By Country Or Territory Of Origin,Domestic Private Health Expenditure (% Of Current Health Expenditure),Domestic General Government Health Expenditure (% Of Gdp),Lifetime Risk Of Maternal Death (%),"Mortality Rate, Neonatal (Per 1,000 Live Births)",Export Value Index (2000 = 100),Import Value Index (2000 = 100),Trade In Services (% Of Gdp),Merchandise Exports To Low- And Middle-Income Economies Within Region (% Of Total Merchandise Exports),Merchandise Exports To High-Income Economies (% Of Total Merchandise Exports),Merchandise Exports To Low- And Middle-Income Economies Outside Region (% Of Total Merchandise Exports),Merchandise Imports From Low- And Middle-Income Economies Within Region (% Of Total Merchandise Imports),Merchandise Imports From Low- And Middle-Income Economies Outside Region (% Of Total Merchandise Imports),Merchandise Imports From High-Income Economies (% Of Total Merchandise Imports),Net Barter Terms Of Trade Index (2000 = 100),Merchandise Trade (% Of Gdp),Total Tax And Contribution Rate (% Of Profit),"Intentional Homicides (Per 100,000 People)",Military Expenditure (% Of General Government Expenditure),Military Expenditure (% Of Gdp),Population Ages 0-14 (% Of Total Population),Access To Clean Fuels And Technologies For Cooking (% Of Population),"People Using At Least Basic Drinking Water Services, Rural (% Of Rural Population)","People Using At Least Basic Sanitation Services, Rural (% Of Rural Population)","Labor Force Participation Rate, Total (% Of Total Population Ages 15-64) (Modeled Ilo Estimate)","Unemployment, Total (% Of Total Labor Force) (Modeled Ilo Estimate)",Gdp Per Person Employed (Constant 2017 Ppp $),"Wage And Salaried Workers, Total (% Of Total Employment) (Modeled Ilo Estimate)",Import Volume Index (2000 = 100),Trade (% Of Gdp)
2125,2850,KEN,2006,Kenya,,Lower middle income,Sub-Saharan Africa (SSA),Sub-Saharan Africa,29349304.0,19.37098706,107.81,47.53487718,22.045,2.757906955,72.3,0.196219537,0.34015321299999995,-70082440.14,16.06123804,6.2230606129999995,9.421221122,19.38410594,32.25154548,22.98493964,14.346998800000001,14.45373421,7.786740571,0.0,0.1,22.888310999999998,13.63553391,5.138702951,16.97190638,34.60156879,9.83664685,2.273261317,36.10568185,10.06688899,0.092767515,98.5136,26.4,5356.0,46.7309761,1.458456274,2.779444976,26.5,201.95259240000001,232.9098977,14.92982834,35.76667278,42.57022709,17.26053282,10.36509524,23.64280735,65.86491451,91.1729047,41.56740308,49.8,2.937551739,6.8092378060000005,1.45517741,43.86453697,4.93,41.65019099,30.97014347,66.61799622,2.7130000589999996,8560.934953,31.4829998,163.3130086,55.23648513
2126,2851,KEN,2006,Kenya,,Lower middle income,Sub-Saharan Africa (SSA),Sub-Saharan Africa,29349304.0,19.37098706,107.81,47.53487718,22.045,2.757906955,72.3,0.196219537,0.34015321299999995,-70082440.14,16.06123804,6.2230606129999995,9.421221122,19.38410594,32.25154548,22.98493964,14.346998800000001,14.45373421,7.786740571,0.0,0.1,22.888310999999998,13.63553391,5.138702951,16.97190638,34.60156879,9.83664685,2.273261317,36.10568185,10.06688899,0.092767515,98.5136,26.4,5356.0,46.7309761,1.458456274,2.779444976,26.5,201.95259240000001,232.9098977,14.92982834,35.76667278,42.57022709,17.26053282,10.36509524,23.64280735,65.86491451,91.1729047,41.56740308,49.8,2.937551739,6.8092378060000005,1.45517741,43.86453697,4.93,41.65019099,30.97014347,66.61799622,2.7130000589999996,8560.934953,31.4829998,163.3130086,55.23648513
2127,2852,KEN,2007,Kenya,21.0,Lower middle income,Sub-Saharan Africa (SSA),Sub-Saharan Africa,30028062.0,21.40551315,108.46,47.56298977,22.42,2.768559996,68.3,2.281243174,0.38363459,-144182205.0,16.66189724,6.66931546,10.51572757,19.30216808,31.97579751,21.91899129,14.62961147,9.75888023,8.129485595,0.0,1.5,23.04496428,13.34034368,5.162251046000001,20.42304518,36.06481968,10.80061629,0.806999668,44.44830759,12.16227148,0.11274965699999999,97.09200000000001,25.6,7544.0,45.46989059,1.556384936,2.600443459,26.0,235.3538266,289.4654271,14.48740783,37.92984908,43.16782604,17.63679019,9.732244294,29.15270033,61.04767768,88.57259075,40.897178100000005,49.3,2.846230245,7.005648529,1.547912496,43.79019216,5.65,42.38375765,30.59965002,67.79199982,2.627000093,8723.292776,33.44400024,187.8435045,53.89478879999999
2128,2853,KEN,2007,Kenya,21.0,Lower middle income,Sub-Saharan Africa (SSA),Sub-Saharan Africa,30028062.0,21.40551315,108.46,47.56298977,22.42,2.768559996,68.3,2.281243174,0.38363459,-144182205.0,16.66189724,6.66931546,10.51572757,19.30216808,31.97579751,21.91899129,14.62961147,9.75888023,8.129485595,0.0,1.5,23.04496428,13.34034368,5.162251046000001,20.42304518,36.06481968,10.80061629,0.806999668,44.44830759,12.16227148,0.11274965699999999,97.09200000000001,25.6,7544.0,45.46989059,1.556384936,2.600443459,26.0,235.3538266,289.4654271,14.48740783,37.92984908,43.16782604,17.63679019,9.732244294,29.15270033,61.04767768,88.57259075,40.897178100000005,49.3,2.846230245,7.005648529,1.547912496,43.79019216,5.65,42.38375765,30.59965002,67.79199982,2.627000093,8723.292776,33.44400024,187.8435045,53.89478879999999
2129,2854,KEN,2007,Kenya,21.0,Lower middle income,Sub-Saharan Africa (SSA),Sub-Saharan Africa,30028062.0,21.40551315,108.46,47.56298977,22.42,2.768559996,68.3,2.281243174,0.38363459,-144182205.0,16.66189724,6.66931546,10.51572757,19.30216808,31.97579751,21.91899129,14.62961147,9.75888023,8.129485595,0.0,1.5,23.04496428,13.34034368,5.162251046000001,20.42304518,36.06481968,10.80061629,0.806999668,44.44830759,12.16227148,0.11274965699999999,97.09200000000001,25.6,7544.0,45.46989059,1.556384936,2.600443459,26.0,235.3538266,289.4654271,14.48740783,37.92984908,43.16782604,17.63679019,9.732244294,29.15270033,61.04767768,88.57259075,40.897178100000005,49.3,2.846230245,7.005648529,1.547912496,43.79019216,5.65,42.38375765,30.59965002,67.79199982,2.627000093,8723.292776,33.44400024,187.8435045,53.89478879999999
2130,2855,KEN,2007,Kenya,21.0,Lower middle income,Sub-Saharan Africa (SSA),Sub-Saharan Africa,30028062.0,21.40551315,108.46,47.56298977,22.42,2.768559996,68.3,2.281243174,0.38363459,-144182205.0,16.66189724,6.66931546,10.51572757,19.30216808,31.97579751,21.91899129,14.62961147,9.75888023,8.129485595,0.0,1.5,23.04496428,13.34034368,5.162251046000001,20.42304518,36.06481968,10.80061629,0.806999668,44.44830759,12.16227148,0.11274965699999999,97.09200000000001,25.6,7544.0,45.46989059,1.556384936,2.600443459,26.0,235.3538266,289.4654271,14.48740783,37.92984908,43.16782604,17.63679019,9.732244294,29.15270033,61.04767768,88.57259075,40.897178100000005,49.3,2.846230245,7.005648529,1.547912496,43.79019216,5.65,42.38375765,30.59965002,67.79199982,2.627000093,8723.292776,33.44400024,187.8435045,53.89478879999999
2131,2856,KEN,2008,Kenya,21.0,Lower middle income,Sub-Saharan Africa (SSA),Sub-Saharan Africa,30719409.0,23.44820058,111.68,47.58934533,22.8,2.767253963,63.9,0.26629132699999997,0.42169379700000004,-31658698.99,15.40485658,0.582856083,8.998460769,18.58277173,34.90454109,22.67405755,15.67397942,26.23981664,15.15117496,0.0,2.1,25.38061175,14.01693938,5.302130634,15.548838199999999,36.10549914,17.3271225,3.2439706289999997,37.53989622,9.588986159,0.12192905400000001,94.9042,25.4,9682.0,44.17657089,1.6380453480000001,2.432839605,25.5,288.42199669999997,358.3295604,14.44613002,39.86317745,40.40590313,18.77480643,9.427686947,33.43831075,57.10866800000001,88.1561446,44.93364286,49.3,3.0538311439999997,7.079012882000001,1.6158502940000001,43.747158500000005,6.39,43.11534321,30.23133898,68.93299866,2.598999977,8354.202623000001,35.16899872,199.2902054,57.57859865
2132,2857,KEN,2008,Kenya,21.0,Lower middle income,Sub-Saharan Africa (SSA),Sub-Saharan Africa,30719409.0,23.44820058,111.68,47.58934533,22.8,2.767253963,63.9,0.26629132699999997,0.42169379700000004,-31658698.99,15.40485658,0.582856083,8.998460769,18.58277173,34.90454109,22.67405755,15.67397942,26.23981664,15.15117496,0.0,2.1,25.38061175,14.01693938,5.302130634,15.548838199999999,36.10549914,17.3271225,3.2439706289999997,37.53989622,9.588986159,0.12192905400000001,94.9042,25.4,9682.0,44.17657089,1.6380453480000001,2.432839605,25.5,288.42199669999997,358.3295604,14.44613002,39.86317745,40.40590313,18.77480643,9.427686947,33.43831075,57.10866800000001,88.1561446,44.93364286,49.3,3.0538311439999997,7.079012882000001,1.6158502940000001,43.747158500000005,6.39,43.11534321,30.23133898,68.93299866,2.598999977,8354.202623000001,35.16899872,199.2902054,57.57859865
2133,2858,KEN,2008,Kenya,21.0,Lower middle income,Sub-Saharan Africa (SSA),Sub-Saharan Africa,30719409.0,23.44820058,111.68,47.58934533,22.8,2.767253963,63.9,0.26629132699999997,0.42169379700000004,-31658698.99,15.40485658,0.582856083,8.998460769,18.58277173,34.90454109,22.67405755,15.67397942,26.23981664,15.15117496,0.0,2.1,25.38061175,14.01693938,5.302130634,15.548838199999999,36.10549914,17.3271225,3.2439706289999997,37.53989622,9.588986159,0.12192905400000001,94.9042,25.4,9682.0,44.17657089,1.6380453480000001,2.432839605,25.5,288.42199669999997,358.3295604,14.44613002,39.86317745,40.40590313,18.77480643,9.427686947,33.43831075,57.10866800000001,88.1561446,44.93364286,49.3,3.0538311439999997,7.079012882000001,1.6158502940000001,43.747158500000005,6.39,43.11534321,30.23133898,68.93299866,2.598999977,8354.202623000001,35.16899872,199.2902054,57.57859865
2134,2859,KEN,2008,Kenya,21.0,Lower middle income,Sub-Saharan Africa (SSA),Sub-Saharan Africa,30719409.0,23.44820058,111.68,47.58934533,22.8,2.767253963,63.9,0.26629132699999997,0.42169379700000004,-31658698.99,15.40485658,0.582856083,8.998460769,18.58277173,34.90454109,22.67405755,15.67397942,26.23981664,15.15117496,0.0,2.1,25.38061175,14.01693938,5.302130634,15.548838199999999,36.10549914,17.3271225,3.2439706289999997,37.53989622,9.588986159,0.12192905400000001,94.9042,25.4,9682.0,44.17657089,1.6380453480000001,2.432839605,25.5,288.42199669999997,358.3295604,14.44613002,39.86317745,40.40590313,18.77480643,9.427686947,33.43831075,57.10866800000001,88.1561446,44.93364286,49.3,3.0538311439999997,7.079012882000001,1.6158502940000001,43.747158500000005,6.39,43.11534321,30.23133898,68.93299866,2.598999977,8354.202623000001,35.16899872,199.2902054,57.57859865
2135,2860,KEN,2009,Kenya,22.0,Lower middle income,Sub-Saharan Africa (SSA),Sub-Saharan Africa,31419530.0,10.143526300000001,117.82,47.94075271,23.183000000000003,2.750846669,60.3,0.314027177,0.417818598,-44653014.79,14.5141982,3.271068845,8.534239764,18.74914446,30.83101232,20.03262925,15.21447169,9.234125923999999,11.63730368,0.0,2.3,25.02161,14.80454124,5.96701675,16.45732295,36.45871185,9.628952598,8.227060381,44.97640547,9.697319016,0.124219169,92.7164,24.5,9609.0,42.96787643,1.680606417,2.217458867,24.9,257.4221697,328.5171327,12.78570682,41.17103626,40.24564538,17.70773074,11.95442887,31.29708214,56.72914204,99.22102683,39.61210439,49.3,4.663560267,6.749535842,1.561448035,43.64531755,7.24,43.84494769,29.86521036,69.99299622,2.792999983,8269.62946,36.94800186,206.09091940000002,50.86364157
2136,2861,KEN,2009,Kenya,22.0,Lower middle income,Sub-Saharan Africa (SSA),Sub-Saharan Africa,31419530.0,10.143526300000001,117.82,47.94075271,23.183000000000003,2.750846669,60.3,0.314027177,0.417818598,-44653014.79,14.5141982,3.271068845,8.534239764,18.74914446,30.83101232,20.03262925,15.21447169,9.234125923999999,11.63730368,0.0,2.3,25.02161,14.80454124,5.96701675,16.45732295,36.45871185,9.628952598,8.227060381,44.97640547,9.697319016,0.124219169,92.7164,24.5,9609.0,42.96787643,1.680606417,2.217458867,24.9,257.4221697,328.5171327,12.78570682,41.17103626,40.24564538,17.70773074,11.95442887,31.29708214,56.72914204,99.22102683,39.61210439,49.3,4.663560267,6.749535842,1.561448035,43.64531755,7.24,43.84494769,29.86521036,69.99299622,2.792999983,8269.62946,36.94800186,206.09091940000002,50.86364157
2137,2862,KEN,2009,Kenya,22.0,Lower middle income,Sub-Saharan Africa (SSA),Sub-Saharan Africa,31419530.0,10.143526300000001,117.82,47.94075271,23.183000000000003,2.750846669,60.3,0.314027177,0.417818598,-44653014.79,14.5141982,3.271068845,8.534239764,18.74914446,30.83101232,20.03262925,15.21447169,9.234125923999999,11.63730368,0.0,2.3,25.02161,14.80454124,5.96701675,16.45732295,36.45871185,9.628952598,8.227060381,44.97640547,9.697319016,0.124219169,92.7164,24.5,9609.0,42.96787643,1.680606417,2.217458867,24.9,257.4221697,328.5171327,12.78570682,41.17103626,40.24564538,17.70773074,11.95442887,31.29708214,56.72914204,99.22102683,39.61210439,49.3,4.663560267,6.749535842,1.561448035,43.64531755,7.24,43.84494769,29.86521036,69.99299622,2.792999983,8269.62946,36.94800186,206.09091940000002,50.86364157
2138,2863,KEN,2009,Kenya,22.0,Lower middle income,Sub-Saharan Africa (SSA),Sub-Saharan Africa,31419530.0,10.143526300000001,117.82,47.94075271,23.183000000000003,2.750846669,60.3,0.314027177,0.417818598,-44653014.79,14.5141982,3.271068845,8.534239764,18.74914446,30.83101232,20.03262925,15.21447169,9.234125923999999,11.63730368,0.0,2.3,25.02161,14.80454124,5.96701675,16.45732295,36.45871185,9.628952598,8.227060381,44.97640547,9.697319016,0.124219169,92.7164,24.5,9609.0,42.96787643,1.680606417,2.217458867,24.9,257.4221697,328.5171327,12.78570682,41.17103626,40.24564538,17.70773074,11.95442887,31.29708214,56.72914204,99.22102683,39.61210439,49.3,4.663560267,6.749535842,1.561448035,43.64531755,7.24,43.84494769,29.86521036,69.99299622,2.792999983,8269.62946,36.94800186,206.09091940000002,50.86364157
2139,2864,KEN,2010,Kenya,21.0,Lower middle income,Sub-Saharan Africa (SSA),Sub-Saharan Africa,32123625.0,7.172248182000001,123.63,48.00224901,23.570999999999998,2.722585637,57.9,0.445160534,0.41163385799999996,-147627509.7,14.12514272,8.143712806,8.676173393,18.54947489,33.56988138,20.65698325,14.16902915,3.9613888910000004,2.0916756569999997,0.0,3.3,27.22812301,14.3715,4.557366667,22.361674700000002,40.30920989,14.02305065,12.80566377,48.78885913,10.37148697,0.003944678,90.5286,23.5,8585.0,42.23286819,1.771545783,2.0008877,24.5,298.1205375,389.40727169999997,14.65324929,38.64740279,39.53957563,20.62932064,9.98385547,35.52543789999999,54.36913639,97.52641182,43.15490469,49.3,4.58236654,6.4229389370000005,1.5551381000000002,43.44134984,8.02,44.57257108,29.50126415,70.94599915,2.8420000080000003,8578.517316,38.82699966,225.04359730000002,54.22686463
2140,2865,KEN,2010,Kenya,21.0,Lower middle income,Sub-Saharan Africa (SSA),Sub-Saharan Africa,32123625.0,7.172248182000001,123.63,48.00224901,23.570999999999998,2.722585637,57.9,0.445160534,0.41163385799999996,-147627509.7,14.12514272,8.143712806,8.676173393,18.54947489,33.56988138,20.65698325,14.16902915,3.9613888910000004,2.0916756569999997,0.0,3.3,27.22812301,14.3715,4.557366667,22.361674700000002,40.30920989,14.02305065,12.80566377,48.78885913,10.37148697,0.003944678,90.5286,23.5,8585.0,42.23286819,1.771545783,2.0008877,24.5,298.1205375,389.40727169999997,14.65324929,38.64740279,39.53957563,20.62932064,9.98385547,35.52543789999999,54.36913639,97.52641182,43.15490469,49.3,4.58236654,6.4229389370000005,1.5551381000000002,43.44134984,8.02,44.57257108,29.50126415,70.94599915,2.8420000080000003,8578.517316,38.82699966,225.04359730000002,54.22686463
2141,2866,KEN,2010,Kenya,21.0,Lower middle income,Sub-Saharan Africa (SSA),Sub-Saharan Africa,32123625.0,7.172248182000001,123.63,48.00224901,23.570999999999998,2.722585637,57.9,0.445160534,0.41163385799999996,-147627509.7,14.12514272,8.143712806,8.676173393,18.54947489,33.56988138,20.65698325,14.16902915,3.9613888910000004,2.0916756569999997,0.0,3.3,27.22812301,14.3715,4.557366667,22.361674700000002,40.30920989,14.02305065,12.80566377,48.78885913,10.37148697,0.003944678,90.5286,23.5,8585.0,42.23286819,1.771545783,2.0008877,24.5,298.1205375,389.40727169999997,14.65324929,38.64740279,39.53957563,20.62932064,9.98385547,35.52543789999999,54.36913639,97.52641182,43.15490469,49.3,4.58236654,6.4229389370000005,1.5551381000000002,43.44134984,8.02,44.57257108,29.50126415,70.94599915,2.8420000080000003,8578.517316,38.82699966,225.04359730000002,54.22686463
2142,2867,KEN,2010,Kenya,21.0,Lower middle income,Sub-Saharan Africa (SSA),Sub-Saharan Africa,32123625.0,7.172248182000001,123.63,48.00224901,23.570999999999998,2.722585637,57.9,0.445160534,0.41163385799999996,-147627509.7,14.12514272,8.143712806,8.676173393,18.54947489,33.56988138,20.65698325,14.16902915,3.9613888910000004,2.0916756569999997,0.0,3.3,27.22812301,14.3715,4.557366667,22.361674700000002,40.30920989,14.02305065,12.80566377,48.78885913,10.37148697,0.003944678,90.5286,23.5,8585.0,42.23286819,1.771545783,2.0008877,24.5,298.1205375,389.40727169999997,14.65324929,38.64740279,39.53957563,20.62932064,9.98385547,35.52543789999999,54.36913639,97.52641182,43.15490469,49.3,4.58236654,6.4229389370000005,1.5551381000000002,43.44134984,8.02,44.57257108,29.50126415,70.94599915,2.8420000080000003,8578.517316,38.82699966,225.04359730000002,54.22686463
2143,2868,KEN,2011,Kenya,22.0,Lower middle income,Sub-Saharan Africa (SSA),Sub-Saharan Africa,32828861.0,29.79183585,117.21,48.54693046,23.969,2.693732572,56.0,3.457344567,0.398556504,8478698.537,13.56672182,6.514427707,7.179572927000001,18.90693783,38.82270088,21.62597244,14.01163418,14.02249396,10.79392242,0.0,4.5,30.57264326,15.04675999,5.628563398,19.15205419,40.85457279,21.616740399999998,-3.6919043489999996,41.99795729,9.231410367,0.20496405399999998,88.3408,22.7,8731.0,42.81203079,1.793809049,1.809299288,24.1,331.9414038,476.01348590000003,14.95320692,43.46863226,36.19895085,19.43637583,9.584033895,37.18764848,52.84520554,94.28852515,48.95427678,48.9,5.2595900669999995,6.539167028,1.54141864,43.19873694,8.95,45.29821337,29.13950035,71.82499695,2.8440001010000002,8714.056909,40.56200027,230.91266729999998,60.44867332
2144,2869,KEN,2011,Kenya,22.0,Lower middle income,Sub-Saharan Africa (SSA),Sub-Saharan Africa,32828861.0,29.79183585,117.21,48.54693046,23.969,2.693732572,56.0,3.457344567,0.398556504,8478698.537,13.56672182,6.514427707,7.179572927000001,18.90693783,38.82270088,21.62597244,14.01163418,14.02249396,10.79392242,0.0,4.5,30.57264326,15.04675999,5.628563398,19.15205419,40.85457279,21.616740399999998,-3.6919043489999996,41.99795729,9.231410367,0.20496405399999998,88.3408,22.7,8731.0,42.81203079,1.793809049,1.809299288,24.1,331.9414038,476.01348590000003,14.95320692,43.46863226,36.19895085,19.43637583,9.584033895,37.18764848,52.84520554,94.28852515,48.95427678,48.9,5.2595900669999995,6.539167028,1.54141864,43.19873694,8.95,45.29821337,29.13950035,71.82499695,2.8440001010000002,8714.056909,40.56200027,230.91266729999998,60.44867332
2145,2870,KEN,2011,Kenya,22.0,Lower middle income,Sub-Saharan Africa (SSA),Sub-Saharan Africa,32828861.0,29.79183585,117.21,48.54693046,23.969,2.693732572,56.0,3.457344567,0.398556504,8478698.537,13.56672182,6.514427707,7.179572927000001,18.90693783,38.82270088,21.62597244,14.01163418,14.02249396,10.79392242,0.0,4.5,30.57264326,15.04675999,5.628563398,19.15205419,40.85457279,21.616740399999998,-3.6919043489999996,41.99795729,9.231410367,0.20496405399999998,88.3408,22.7,8731.0,42.81203079,1.793809049,1.809299288,24.1,331.9414038,476.01348590000003,14.95320692,43.46863226,36.19895085,19.43637583,9.584033895,37.18764848,52.84520554,94.28852515,48.95427678,48.9,5.2595900669999995,6.539167028,1.54141864,43.19873694,8.95,45.29821337,29.13950035,71.82499695,2.8440001010000002,8714.056909,40.56200027,230.91266729999998,60.44867332
2146,2871,KEN,2011,Kenya,22.0,Lower middle income,Sub-Saharan Africa (SSA),Sub-Saharan Africa,32828861.0,29.79183585,117.21,48.54693046,23.969,2.693732572,56.0,3.457344567,0.398556504,8478698.537,13.56672182,6.514427707,7.179572927000001,18.90693783,38.82270088,21.62597244,14.01163418,14.02249396,10.79392242,0.0,4.5,30.57264326,15.04675999,5.628563398,19.15205419,40.85457279,21.616740399999998,-3.6919043489999996,41.99795729,9.231410367,0.20496405399999998,88.3408,22.7,8731.0,42.81203079,1.793809049,1.809299288,24.1,331.9414038,476.01348590000003,14.95320692,43.46863226,36.19895085,19.43637583,9.584033895,37.18764848,52.84520554,94.28852515,48.95427678,48.9,5.2595900669999995,6.539167028,1.54141864,43.19873694,8.95,45.29821337,29.13950035,71.82499695,2.8440001010000002,8714.056909,40.56200027,230.91266729999998,60.44867332
2147,2872,KEN,2012,Kenya,27.0,Lower middle income,Sub-Saharan Africa (SSA),Sub-Saharan Africa,33534260.0,32.02737115,122.7,48.72263415,24.375999999999998,2.66270486,54.6,2.7377469569999997,0.44929448899999996,-225412163.3,12.53504622,4.083746358,7.408888398999999,18.59926669,35.53772274,22.22735357,13.85793476,9.377767482000001,9.379780652,0.0,4.9,29.53615686,19.72340665,11.57214466,14.39232274,40.86218636,7.852627195,6.910572442,48.11652153,12.19888277,0.47284229200000005,86.15299999999999,22.4,8946.0,43.28137207,1.8192783,1.658870721,23.7,353.3692831,524.5529661999999,14.64270872,41.58887305,37.40782363,19.79904031,7.975874886000001,41.40006859,50.39630495,94.16284396,44.46692124,43.7,5.353663242,6.892732691,1.66647473,42.84330091,9.9,46.02187458,28.77991896,72.61399841,2.8540000919999997,8720.970134000001,42.15999985,257.3622898,57.76507632
2148,2873,KEN,2012,Kenya,27.0,Lower middle income,Sub-Saharan Africa (SSA),Sub-Saharan Africa,33534260.0,32.02737115,122.7,48.72263415,24.375999999999998,2.66270486,54.6,2.7377469569999997,0.44929448899999996,-225412163.3,12.53504622,4.083746358,7.408888398999999,18.59926669,35.53772274,22.22735357,13.85793476,9.377767482000001,9.379780652,0.0,4.9,29.53615686,19.72340665,11.57214466,14.39232274,40.86218636,7.852627195,6.910572442,48.11652153,12.19888277,0.47284229200000005,86.15299999999999,22.4,8946.0,43.28137207,1.8192783,1.658870721,23.7,353.3692831,524.5529661999999,14.64270872,41.58887305,37.40782363,19.79904031,7.975874886000001,41.40006859,50.39630495,94.16284396,44.46692124,43.7,5.353663242,6.892732691,1.66647473,42.84330091,9.9,46.02187458,28.77991896,72.61399841,2.8540000919999997,8720.970134000001,42.15999985,257.3622898,57.76507632
2149,2874,KEN,2012,Kenya,27.0,Lower middle income,Sub-Saharan Africa (SSA),Sub-Saharan Africa,33534260.0,32.02737115,122.7,48.72263415,24.375999999999998,2.66270486,54.6,2.7377469569999997,0.44929448899999996,-225412163.3,12.53504622,4.083746358,7.408888398999999,18.59926669,35.53772274,22.22735357,13.85793476,9.377767482000001,9.379780652,0.0,4.9,29.53615686,19.72340665,11.57214466,14.39232274,40.86218636,7.852627195,6.910572442,48.11652153,12.19888277,0.47284229200000005,86.15299999999999,22.4,8946.0,43.28137207,1.8192783,1.658870721,23.7,353.3692831,524.5529661999999,14.64270872,41.58887305,37.40782363,19.79904031,7.975874886000001,41.40006859,50.39630495,94.16284396,44.46692124,43.7,5.353663242,6.892732691,1.66647473,42.84330091,9.9,46.02187458,28.77991896,72.61399841,2.8540000919999997,8720.970134000001,42.15999985,257.3622898,57.76507632
2150,2875,KEN,2012,Kenya,27.0,Lower middle income,Sub-Saharan Africa (SSA),Sub-Saharan Africa,33534260.0,32.02737115,122.7,48.72263415,24.375999999999998,2.66270486,54.6,2.7377469569999997,0.44929448899999996,-225412163.3,12.53504622,4.083746358,7.408888398999999,18.59926669,35.53772274,22.22735357,13.85793476,9.377767482000001,9.379780652,0.0,4.9,29.53615686,19.72340665,11.57214466,14.39232274,40.86218636,7.852627195,6.910572442,48.11652153,12.19888277,0.47284229200000005,86.15299999999999,22.4,8946.0,43.28137207,1.8192783,1.658870721,23.7,353.3692831,524.5529661999999,14.64270872,41.58887305,37.40782363,19.79904031,7.975874886000001,41.40006859,50.39630495,94.16284396,44.46692124,43.7,5.353663242,6.892732691,1.66647473,42.84330091,9.9,46.02187458,28.77991896,72.61399841,2.8540000919999997,8720.970134000001,42.15999985,257.3622898,57.76507632
2151,2876,KEN,2013,Kenya,27.0,Lower middle income,Sub-Saharan Africa (SSA),Sub-Saharan Africa,34233688.0,34.32588075,126.12,48.54693046,24.794,2.618524437,52.8,2.030655975,0.437373269,-599979796.3,9.608563903,5.211498705,5.114781806,18.02414707,33.20761039,19.92539657,14.13958429,5.71749357,5.168744422,0.0,4.7,31.71305276,17.31345769,8.641769671,15.27832513,42.30328065,14.13711185,1.61214472,47.83046684,9.160959096000001,0.36047839299999995,83.93799999999999,22.3,8580.0,43.66942215,1.8591105940000001,1.571319053,23.4,337.7077107,526.7583899,13.32003513,40.4631835,38.41285314,20.43348865,8.46058371,45.2206562,46.28204694,89.93579449,40.31818365,37.4,5.382251216,6.150182147000001,1.5617943159999998,42.40570751,10.74,46.74355469,28.42251999,73.33200073,2.867000103,8839.088051,43.70299911,264.4090117,53.13300696
2152,2877,KEN,2013,Kenya,27.0,Lower middle income,Sub-Saharan Africa (SSA),Sub-Saharan Africa,34233688.0,34.32588075,126.12,48.54693046,24.794,2.618524437,52.8,2.030655975,0.437373269,-599979796.3,9.608563903,5.211498705,5.114781806,18.02414707,33.20761039,19.92539657,14.13958429,5.71749357,5.168744422,0.0,4.7,31.71305276,17.31345769,8.641769671,15.27832513,42.30328065,14.13711185,1.61214472,47.83046684,9.160959096000001,0.36047839299999995,83.93799999999999,22.3,8580.0,43.66942215,1.8591105940000001,1.571319053,23.4,337.7077107,526.7583899,13.32003513,40.4631835,38.41285314,20.43348865,8.46058371,45.2206562,46.28204694,89.93579449,40.31818365,37.4,5.382251216,6.150182147000001,1.5617943159999998,42.40570751,10.74,46.74355469,28.42251999,73.33200073,2.867000103,8839.088051,43.70299911,264.4090117,53.13300696
