,uuid,proj_res,res_polarity,res_subjectivity,res_polarity_label,res_subjectivity_label
156,154,area tax polici project work mof counterpart develop modern tax code promot growth increas equiti legisl base result assess current tax indepth quantit analysi potenti impact variou tax polici chang would revenu economi overal econom develop jordan analysi done project advisor tandem newli establish tax polici unit help train project also train tax administr staff modern techniqu introduc intern control capabl reengin tax workflow expand onlin tax file system assist mof design public taxpay educ campaign support develop effici costeffect small taxpay strategi budget manag area project implement result orient budget system complet budget classif system establish commit control system design implement unifi govern account system train budget depart ministri staff draft organ budget law design new govern financi manag inform system establish temporari offic manag implement,-0.0733766233766234,0.41731601731601736,negative,objective
157,155,program assist develop legisl framework process necessari support transpar account effort util participatori approach increas stakehold public involv reform program achiev includ creation parliamentari budget offic procur instal electron vote transcript system parliamentari chamber establish legisl resourc train center enhanc institut inform technolog ict commun strategi,-0.05,0.08333333333333334,negative,objective
158,156,program conduct court administr assess recommend built consensu reform develop timet implement assist computer eenabl judiciari address sourc delay introduc altern disput resolut improv qualiti legal educ judg capac judici institut jordan technic assist given civil societi organ think tank media improv abil advoc monitor judici independ improv judici perform measur reduc corrupt,-0.15,0.6,negative,subjective
159,157,seminar intellectu properti law deliv 270 justic sector personnel 2010 peer train seminar focus arbitr commerci law contract law reach approxim 200 personnel 2011 311 judg assist build judici capac educ program,0.0,0.0,neutral,objective
160,158,project result includ capac build judg success implement court record pilot project revis code judici ethic strengthen union judg allow member better advoc judici independ,0.4,0.25,positive,objective
161,159,april 2013 seminar judici decis write judg kazakhstan first instanc court conduct seminar focus intern standard best practic judici decis write attend 60 peopl across countri includ 35 region court judg 10 higher court oblast judg four suprem court judg eight professor research institut justicewhich train judg addit copi newli develop judici decisionwrit manual distribut particip relat distancelearn cours unveil avail judg across countri moreov may june eight region judg attend april seminar led four train 175 colleagu,0.375,0.2833333333333333,positive,objective
162,160,compon activ includ two televis mock trial includ nation first televis mock juri trial kind program often first exposur averag resid kazakhstan law role live serv basic introduct function legal system street law program also implement speciallytrain law student provid lesson basic legal concept right democrat principl secondari school student moreov seri three public servic announc psa basic concept law air two analyt program newli implement juri trial system legal framework govern free exercis religion countri project also implement program design promot proactiv train includ organ nation round phillip c jessup intern moot court competit numer mock trial advocaci skill train support numer educ clinic,0.16586270871985156,0.3460034013605443,positive,objective
163,161,project train 928 offici procur entiti 676 young peopl youth enterpris scheme familiar requir compet govern contract train topic includ advanc procur framework contract health procur manual sensit youth entrepreneur procur school colleg sensit district commission among area,0.2375,0.45,positive,objective
164,162,avail,0.0,0.0,neutral,objective
165,163,commun land right recognit model clrr design carri indepth case studi land tenur situat four site comanag approach put place bonididori forest close collabor boni peopl commun map resourc use carri part comanag step institut multipl state nongovernment actor extens institut capac build among boni peopl launch collabor kibodo trust analyt review commun land bill carri,0.2857142857142857,0.5357142857142857,positive,subjective
166,164,project train personnel involv procur activ 80 key procur entiti requir procur legisl regul develop manual guidelin difficult area procur practic publish user guid develop standard bid document support develop intern web site princip mean commun informationshar variou depart public procur oversight author ppoa prepar dissemin booklet guidelin potenti bidder increas bidder awar right launch public awar campaign increas awar among gener public work ppoa benefit procur reform program conduct procur review 10 key procur agenc develop recommend improv prepar procur review manual provid standard format review carri differ consult prepar procur record manag procedur manual guid good practic train mentor procur personnel,0.01574675324675324,0.45665584415584415,positive,objective
167,165,first two year erol assist draft core regul need stand kosovo judici council kjc kosovo prosecutori council kpc support offic presid constitut court meet requir inform public decis time transpar manner erol conduct 75 capac build event 1300 justic sector personnel also initi kpc develop execut proactiv public media outreach activ increas transpar bolster public knowledg particip justic system ongo reform,0.0625,0.13333333333333333,positive,objective
168,166,octob 31 2012 program assist establish citizen servic center csc partner municip demi partner municip increas sourc revenu 20 2011 2012 valu tax bill 50 2012 2013 outperform nonpartn municip demi assist citizen access municip administr partner municip made effect streamlin procedur expedit pend request perform demi partner municip improv local servic becam superior municip import except case street sidewalk public light citizen satisfact qualiti municip servic partner municip increas case sinc 2010 mayor municip manag regularli monitor servic deliveri perform serbmajor municip began reach pariti albanian municip financi manag transpar lag provis servic,0.2,0.35333333333333333,positive,objective
169,167,due beep activ busi citizen polici maker regul kosovo access law regul norm act electron public access searchabl format central locat also easili access credit report electron secur onlin portal busi import export significantli fewer documentari requir beep assist kosovo achiev improv world bank busi 2013 report make signific progress toward achiev 2014 goal gain 28 place improv overal rank base project recommend 21 municip kosovo implement reform improv transpar administr includ updat municip websit contain busi enabl environ outreach materi addit project contribut develop draft framework law aim establish clear procedur govern permiss inspect reduc govern discret,-0.2708333333333333,0.49583333333333335,negative,objective
170,168,emi help prepar seven administr instruct provid guidanc ministri local govern administr mlga oversight monitor local govern project activ engag seri initi set perform standard servic deliveri monitor perform improv local govern work mlga partner organ associ kosovo municip akm council europ final emi provid hand technic assist develop polici paper draft law facet establish core capac skill need municip,0.0,0.2,neutral,objective
171,174,project success build capac local selfgovern lsg effect manag resourc transpar provid municip servic increas respons lsg need prioriti citizen improv capac lsg manag local econom develop creat awar role local initi countri overal econom develop,0.075,0.0,positive,objective
172,169,kjsp help improv capac kosovo judici council kjc support develop new court structur assist kjc court draft judici budget request first time kjc produc three public servic announc focus judici independ equal access justic right respons citizen origin tv seri insid justic develop broadcast make first courtroom drama develop uniqu kosovar audienc critic intern process logist manag personnel manag budget control design implement comprehens court manag train deliv model court court renov complet peja prizren ferizaj central file archiv offic creat implement provid comprehens file control manag magistr school launch support kjsp continu legal educ program maintain support kjsp cours new magistr prosecutor avail wide rang area includ legal write legal reason ethic case manag legisl draft manual guid draft law kosovo first comprehens guid legisl draft publish distribut almost 1000 local intern counterpart final legisl restructur court prosecutori system kosovo draft,0.12056277056277054,0.33409812409812406,positive,objective
173,170,first year lgi select six municip project recipi place resid municip advisor rma lgi oper origin state premis municip would develop solut issu lgi oper would demand driven ie respons municip request also first year lgi oper activ focus implement standard chang public financ local econom develop spatial plan ongo consult advisori servic municip ministri local govern administr mlga ministri environ spatial plan mesp,0.08333333333333333,0.12222222222222222,positive,objective
174,171,2013 program continu build replic best practic programmat continu identifi opportun support polit chang respond emerg tension contenti issu includ citi plan corrupt healthcar educ justic citizen particip decisionmak project develop 2013 focus destabil critic issu energi mine judiciari intern affair well improv person secur human right anticorrupt effort health care educ sector,0.19642857142857142,0.4839285714285715,positive,objective
175,172,review judici legal framework enforc judgment judici select process conduct function analysi judiciari perform intern regul procedur ncja develop draft law amend addit law statu judg ncja prepar draft law amend addit court budget law gave selfdetermin judiciari budget plan judiciari budget seminar judg court depart staff conduct curricula judici train center develop train institut develop judici train center staff conduct comprehens public outreach strategi judiciari organ media seminar monthli basi also develop final recommend made legisl commerci law,0.0,0.29333333333333333,neutral,objective
176,173,program made contribut toward human right kyrgyzstan potenti influenti countri given gener posit reput amongst human right organ perceiv valu intern recogn protector human right,0.14285714285714285,0.31785714285714284,positive,objective
177,175,advoc train center establish foster sustain program effort center local institut provid consist qualiti continu legal educ practic lawyer program also provid institut support judici train center legal clinic also support provid free legal servic almost 10000 kyrgyz citizen would abl pay lawyer would help problem eight law school introduc legal ethic cours curriculum publish relat textbook help program mock trial moot court competit organ increas trial advocaci skill law student final program provid attorney criticalskil train gain law school strengthen connect among legal profession across countri,0.09999999999999999,0.2818181818181818,positive,objective
178,176,program conduct street law train public secular school religi educ institut introduc student basic secular legal concept emphasi right program focus increas student understand secular law individu right instil greater knowledg among margin commun right legitim mechan interact govern repres institut,0.2224489795918367,0.3569727891156463,positive,objective
179,178,project perform plan activ achiev expect output outcom level result implement regulatori chang miss regulatori chang introduc facilit project necessarili implement sustain nation subnat level result reduc regulatori burden de facto perceiv sme,0.0,0.0,neutral,objective
180,179,assess recommend continu support microfin small mediums enterpris sme lend sought continu maxim gendersensit approach health improv program promot best practic matern child health promot street law basic legal educ program respond lack inform among gener popul final work embassi program promot coordin commun respons domest violenc traffick person,0.19,0.40499999999999997,positive,objective
181,209,support project approxim 20 moldovan ngo improv institut capac advocaci monitor relat issu public institut enhanc abil undertak transpar good govern practic engag construct dialogu cso provid inform cooper manner five project grante develop 26 recommend better health servic enhanc local budget citizen involv local decis make moldovan journalist receiv pre postpubl legal servic lawyer human right lhr hotlin gain necessari skill prepar object respons piec corrupt issu 70 journalist train investig journal 100 investig piec differ corrupt case prepar publish result threetrack train five independ expert evalu access inform report posit trend increas access inform govern institut transpar media outlet made improv provid coverag corrupt issu credibl moldovan media increas 10 media enabl environ improv public privat work group ppwg foster joint effort intensifi dialogu journalist public offici culmin adopt law transpar public decisionmak program also launch nation anticorrupt public awar campaign stop corrupt first anticorrupt campaign moldova implement jointli public author civil societi,-0.0035714285714285835,0.37050264550264544,negative,objective
182,180,project organ studi mission vietnam lao govern offici learn vietnam success wto access process workshop sponsor parliamentarian explor navig benefit wto access bta implement draw part experi vietnam cambodia workshop also conduct commun benefit trade traderel reform trade law regul translat lao english websit develop lao trade depart work trade resourc center initi report deliv trade telecommun servic lao establish gat enquiri point us import requir five export sector final train polici dialogu public awar institut develop support rang issu includ trade good servic legal transpar intellectu properti protect invest promot commerci disput settlement right appeal administr decis publicpriv intraag polici dialogu ministri commun capabl,0.1732142857142857,0.31279761904761905,positive,objective
183,181,septemb 2013 baladi program select win municip propos follow thorough method studi submit propos baladi plu offer win municip union chanc receiv technic assist coach mentor onthejob train enhanc institut municip capac baladi plu start organ workshop municip member core staff municip reli input selfassess municip perform capac follow manag administr financi plan manag human resourc manag local develop plan municip engag stakehold local commun outreach transpar govern januari 2014 baladi plu launch second round train open lebanes municip march 2014 baladi plu program conduct three workshop lebanon feasibl studi plan sustain target municip lebanes governor awar good municip govern target civil societi organ south lebanon awar good municip govern target civil societi organ mount lebanon bekaa,0.27999999999999997,0.30000000000000004,positive,objective
184,182,avail,0.0,0.0,neutral,objective
185,183,project result improv water suppli 107000 inhabit enhanc treatment drink water bekaa valley improv pump station effici water servic equip replac benefit 185000 peopl project also upgrad water analysi laboratori enabl water establish meet nation test standard benefit 700000 peopl bekaa valley south lebanon water establish also contribut improv health safeti practic train infrastructur oper suppli water servic 500000 inhabit project train staffer water establish design updat fiveyear busi plan enabl adher nation strateg guidelin plan mediumterm goal adopt benchmark process monitor evalu perform final water conserv promot school rural region cover popul 150000,0.0,0.3333333333333333,neutral,objective
186,184,program provid support elector process lebanon strengthen civil societi elect oversight improv effect municip councilor also support govern partner key reform improv knowledg govern offici key elector issu throughout program implement govern partner subject oscil lebanes polit govern coalit fell within week program began leav program ministri partner lack clear mandat program continu provid support amid uncertainti,0.14666666666666667,0.7233333333333334,positive,subjective
187,185,sijcaj ultim increas capac judici train institut improv recruit screen procedur also support effort high judici council ministri justic strengthen judici independ account judici confer ethic assess draft judici code ethic,0.16,0.5399999999999999,positive,subjective
188,186,project work 750 lebanon 944 municip build financi manageri capac,0.0,0.0,neutral,objective
189,187,period ten year nearli 64 million disburs grant 183 civic organ engag shortterm highimpact activ promot transpar account good govern grant fund program also contribut strengthen capac lebanon civil societi sector address import issu area includ environment protect citizen women right govern transact democrat practic rule law citizen particip lobbi capac build nongovernment organ,0.32857142857142857,0.37857142857142856,positive,objective
190,188,approxim 100 grant administ liberian ngo liberian west african european north american expertis mobil effort assist govern civil societi build sustain institut insid outsid govern consolid liberia embrac democrat govern social reconcili econom opportun citizen public debat facilit countri,0.006666666666666666,0.026666666666666665,positive,objective
191,189,gemap develop institution effect transpar method grant concess contract extract tropic timber iron ore secur public revenu obtain largescal train initi train nearli 500 peopl across public privat nonprofit sector wide rang subject includ public financi manag public sector manag inform technolog respons request ministri plan econom affair program employ region plan methodolog identifi develop corridor liberia program also facilit coordin among wide rang stakehold draft nation ict polici liberia establish ict develop ict4d steer committe creat cabl consortium liberia ccl public privat partnership establish leverag invest need liberia particip africa coast europ ace consortium bring broadband connect liberia,-0.04583333333333334,0.18333333333333332,negative,objective
192,190,support program improv legal polici environ secur equit commun right forest land commun right law respect forest land crl land commiss local develop guidelin rule emerg model improv capac commun government nongovernment partner incorpor ltpr approach sustain communitybas natur resourc manag nrm final improv environment sustain social equit option greater econom secur increas incom pilot commun,0.18639455782312922,0.4054421768707483,positive,objective
193,191,lawyer civil societi member train fundament libyan elect law elect procedur complaint mechan disput resolut campaign procedur violat role lawyer elect,0.525,0.725,positive,subjective
194,192,februari 2013 project support macedonian judg associ organ public discuss led legal reform decrimin slander defam assist court administr associ draft regul select employ procedur nonjudici court staff 220 particip includ chief judg court administr court account court budget council administr offic train develop needsbas budget court financi manag result six court develop budget request base actual need workload special committe establish eight court improv case manag system reduc case backlog result seven eight court resolv newli file case time manner manag clear backlog case,-0.02380952380952382,0.38690476190476186,negative,objective
195,193,pilot municip project identifi main weak public manag assess citizen involv satisfact among citizen busi servic provid local govern base initi research public debat recommend develop everi particip municip project support four civic center improv local govern establish pilot municip monitor implement recommend collect citizen complaint train workshop local govern repres principl practic respons transpar govern organ target municip,-0.14083333333333334,0.2391666666666667,negative,objective
196,194,project support approxim 35 percent municip made substanti improv account system eprocur citizen feedback mechan transpar municip financ oper project close nine municip receiv new websit aim improv citizen access municip inform 27 municip regularli use eprocur system addit mlga develop success pilot citizen report problem webappl system oper materi transfer associ municip close mlga provid proven foundat continu replic addit municip futur final polici procedur local govern intern extern transpar establish onethird macedonia municip adopt,0.10909090909090909,0.36363636363636365,positive,objective
197,195,project contribut improv judiciaryrel law develop particip judg court administr personnel project strengthen judici train capac case manag court promot improv court manag includ establish profession court administr addit promot financi independ judiciari contribut improv financi budget plan manag project introduc autom court case manag inform system court autom case process file disposit jrip help macedonian judiciari becom open transpar public help establish public inform offic court,0.0,0.2111111111111111,neutral,objective
198,196,leadership strateg plan skill ministri justic moj top manag team enhanc enabl align moj strateg object govern macedonia order monitor measur execut moj strategi balanc scorecard introduc perform manag system state program prevent repress corrupt action plan develop asset declar softwar develop instal state commiss prevent corrupt scpc result effici exchang inform scpc public revenu offic addit state program prevent reduct conflict interest develop member judiciari prosecut train recogn solv case line associ local selfgovern unit zel effort achiev greater selfsustain hidp support zel design structur improv manag train deliveri order sustain zel knowledg manag system hr manag staff develop zel execut offic develop,0.014285714285714282,0.45238095238095244,positive,objective
199,197,cours project 50 macedonian municip establish financi manag tax administr capac assum new compet decentr moreov improv regulatori environ public commun enterpris establish demonstr higher collect rate improv financi manag improv custom satisfact 25 macedonian municip also implement modern urban plan system result demonstr improv key indic area zone custom servic permit citi plan,0.09772727272727273,0.38686868686868686,positive,objective
200,198,court system strengthen modern project macedonia contribut draft law establish independ court budget court administr offic adopt effect januari 1 2004 law strengthen judici branch role budget prepar made administr function concret project work nation local level help modern court administr macedonia nation level team support establish administr offic court aoc court budget council local level project secur agreement presid judg establish seven pilot court nucleu modern court administr system achiev introduc new effect administr manageri methodolog improv effici court project complet review autom environ facil equip assess seven pilot court addit closedcas survey identifi baselin characterist close pend backlog case pilot court project improv train judg court administr strengthen center continu educ cce develop curriculum meet need judiciari project cosponsor train event seminar legal profession cce work strengthen cce institut develop workshop project manag ongo grant cce support activ develop train plan cover extens judici train umbrella cce well train support project activ pilot court administr function new court budget law,0.10808080808080808,0.23434343434343433,positive,objective
201,199,project provid technic assist train equip gom corrupt investig bodi bureau ind_pend anticorrupt bianco better process investig corrupt complaint monitor report corrupt case transfer court support project percentag valid corrupt case receiv investig increas 5211 7347 end 2006 novemb 2008 averag number corrupt case investig investig month increas 130 2 project also promot increas public awar corrupt anticorrupt mechan support nation civil societi organ increas public understand corrupt anticorrupt mechan facilit civic privat sector particip madagascar anticorrupt measur,-0.3,0.712121212121212,negative,subjective
202,200,project provid train 200 procur offic within ministri govern agenc compet make procur far account transpar transact past built capac project manag inform technolog budget central govern level local assembl level cadr trainer anticorrupt emerg result chancellor univers train trainer program 300 person train casupport program rang nonlawy suprem court judg reestablish media council absenc bodi six year 100 journalist train investig report support cso result capac peopl grassroot level open discuss report corrupt includ leader,-0.10833333333333334,0.5,negative,objective
203,201,pgp2 support commun leader creation fiveyear develop plan assist budget plan work commiss charg health care educ food avail benefit train govern offici pgp2 also offer leadership train civil societi organ particularli women group help collabor local leader commun develop decis partner commun pgp2 review inform technolog work commun profession develop strategi promot project goal local media strategi includ organ public debat listen club radio discuss local issu commun activ,0.0,0.016666666666666666,neutral,objective
204,206,project enhanc function integr case manag softwar icm train judg court staff use new icm version court presid court administr account also train modern practic budget manag project support procur guid judiciari develop mrgsp also support develop administr procedur system agenc payment intervent agricultur prepar multiyear implement plan develop new system custom servic,0.15757575757575756,0.403030303030303,positive,objective
205,202,program help design adopt statelevel freedom inform act later adopt 25 mexico 32 state program also help design implement statelevel citizen charter govern agenc formal commit serv citizen effici honestli project support design implement feder plain languag languag ciudanano strategi 93 feder agenc rewrot public document languag understand access everyday user also contribut creation intersectori commiss egovern model law state govern budgetari fiscal oversight advanc adopt legisl 4 mexican state softwar produc establish methodolog fiscal auditor selfassess,-0.08285714285714285,0.20476190476190476,negative,objective
206,203,project work academ scholar govern offici draft new feder crimin procedur code program help creat 32 altern justic center allevi long stand backlog delay 20 new trainer certifi project also train 450 staff member victim assist center cover broad rang victim servic,-0.008096590909090916,0.24019886363636367,negative,objective
207,210,brite first major initi first six month program assess moldova busi enabl environ use proven methodolog call busi climat institut legal reform bizclir assess tool similar thorough world bank busi methodolog bizclir tool allow brite undertak deep analysi busi environ identifi highimpact reform wide support high probabl success base result assess project engag enabl empow govern privat sector civil societi design implement program reform reduc cost risk busi moldova assess focu area includ trade across border protect investor start busi pay tax deal construct permit project seek realiz 20 improv busi indic achiev reform result 100 million cost save public privat sector,0.02931818181818182,0.37939393939393934,positive,objective
208,204,may 2013 project complet assess 50 court assess court hous need equip began work program develop improv budget financi manag procedur court rolisp work nation institut justic develop distanc learn improv databas train 150 court secretari integr court manag system icm version 2 rolisp also initi grant program support cso conduct legal advocaci judici monitor promot public awar prevent traffick person,0.1,0.13333333333333333,positive,objective
209,205,first seven month project februaryseptemb 2012 lgsp secur cooper 15 partner municip develop excel municip manag train program train 89 local public author lpa lgsp also develop cooper relationship public intern institut program field good govern improv public servic deliveri led first nation confer intermunicip cooper imc conduct partnership donor confer impact promot new public servic partner municip,0.1484848484848485,0.22087542087542086,positive,objective
210,207,life project cost difficulti start new busi significantli reduc 2007 process requir ten differ procedur took 30 day complet 2011 reduc seven procedur nine day 275 busi law regul redraft delet increas transpar reduc number inspect file requir impos busi softwar allow individu organ file tax onlin use nearli 30000 moldovan busi develop abil file social secur return onlin gener print certif tax payment regist new busi without make separ trip social secur offic look act issu moldovan local public author anywher internet critic law draft includ law construct 2010 law guillotin 2 2011 consolid thousand page regul affect busi singl short clear document law onestop shop 2011 would reviv moribund onestop shop system law protect investor 2011 addit biztar took step influenc ministri financ recommend tackl corrupt particularli relat collect valu ad tax custom,-0.006060606060606061,0.27924242424242424,negative,objective
211,208,justic sector project instal audio record equip courtroom train staff use assist improv civil crimin procedur code 10000 person day train provid judg court staff instal 1100 workstat 53 server 3 projector 519 printer 6 copier 61 scanner relat equip deliv district appel court suprem court moj lan instal judg court staff train comput use three hundr judg train judici ethic healthcar sector hundr new nation clinic protocol develop line intern standard diagnosi treatment differ patient condit websit creat major healthcar facil project conduct expans nationwid patient satisfact survey legal framework physician practic strengthen mandatori liabil insur physician draft creat offic health ombudsman procur guidelin develop infect control healthcar facil strengthen improv qualiti assur medic laboratori revenu sector taxpay custom servic center establish computer collect enforc track system cet develop combat corrupt increas transpar improv effici tax collect,-0.03352272727272728,0.3757575757575758,negative,objective
212,211,project facilit transit open democrat market economi help mongolian implement first gener reform legal regulatori framework start second gener reform build institut block requir support market economi project help govern institut work better improv law regul develop process tool skill help implement chang specif project focus reform tax system regul bank sector financi market energi sector support fair market competit facilit trade promot singl electron window sew foreign trade clear import faster risk manag coordin inspect import improv logist facil clear import export develop special profession manag skill addit project work citizen equip particip dialogu econom issu govern agenc improv commun open public,0.17351190476190478,0.37192460317460313,positive,objective
213,212,2013 support project govern mongolia significantli simplifi construct permit process creat three categori construct project allow municip issu permit two categori reform limit unauthor construct drastic reduc time procedur requir construct firm get start build,-0.2,0.4,negative,objective
214,213,project carri target train ngocso media profession develop manag dedic elect 2012 facebook page provid elect relat content gogomn popular websit 121 post spark 1627 comment respons allow engag public elect relat discours impact project csongo particip improv knowledg elect issu 97 journalist particip improv knowledg elect issu 72,0.6571428571428571,0.7809523809523811,positive,subjective
215,214,project enhanc computer case track system five pilot court support implement system random assign new case support autom court interconnect via internet support instal video conferenc technolog seven region aimag court court autom led increas transpar access case inform becam avail public public access termin account increas greater speed accuraci manag report prepar case process case outcom data becom avail improv pave way direct avail case inform decis onlin also led major improv case manag practic correspond softwar upgrad adopt caseflow standard new case number index system made search case inform via public access termin easier court user project also autom 23 prosecutor offic addit project assist establish nation legal center nlc mandat provid continu legal educ cle legal profession also project assist implement lawyer qualif examin bartyp exam ensur transpar effect bar examin process build citizen trust justic system jrp activ public outreach program util televis radio poster flyer promot public access termin provid train journalist encourag public access hear final jrp help mongolian judiciari write effect judici code ethic creat new judici disciplinari committe addit jrp equip train special investig unit siu report prosecutor gener unit charg investig crime justic sector offici anticorrupt unit establish jrp provid train investig part broad strategi fight corrupt strengthen judici independ,0.04505608028335302,0.32943476977567887,positive,objective
216,215,januari 2014 stage success util find two usaid fund public survey corrupt percept speak stopp order strengthen anticorrupt good govern effort gain momentum implement alreadi exist anticorrupt legisl conflict interest coi law crimin code stage success launch coordin togeth independ author corrupt iaac activ public transpar initi pti bolster network 18 cso stage effect promot good govern nation level encourag transpar monitor audit stage contribut significantli develop new nation anticorrupt strategi amend crimin code crimin procedur code still parliament contribut process draft administr reform legisl ie gener administr law administr procedur law await enact parliament stage train public offici good govern spectrum way implement law regard conflict interest transpar incom asset declar also assist judici gener council develop perform evalu system provid softwar program select judg,0.16694214876033056,0.40495867768595045,positive,objective
217,221,indepth anticorrupt assess conduct recommend reform action propos six key govern sectorsfunct deem readi seriou initi sectorsfunct includ 1 justic sector 2 spatial plan construct 3 busi regul public procur 4 local govern 5 nongovernment organ mass media 6 govern transpar,0.025,0.2916666666666667,positive,objective
218,216,support project tan partner cso increas compet strateg plan manag organ deliv servic respons manner cso also rais compet fundrais advocaci work govern network organ tan project built cadr local trainer provid train consult servic cso well govern busi agenc individu commun develop project implement 41 cso reach 44604 rural citizen address commun press problem tan project succeed posit chang governmentcso relationship result cso particip work committe tripartit partnership also cso began work watchdog govern public fund enhanc govern account uvurkhangai network cso dissemin result corrupt survey develop air 27 tv radio episod corrupt conduct public discuss corrupt provid guidanc approxim 120 citizen issu relat local govern servic deliveri corrupt,-0.2222222222222222,0.4592592592592592,negative,objective
219,217,mac project advis develop advoc passag mongolia anti corrupt law significantli improv legal environ anticorrupt effort brought establish independ author corrupt iaac 2007 support establish special panel suprem court judg adjud corrupt case collabor iaac cabinet secretariat institut annual anticorrupt action plan process 100 govern agenc includ 53 ministri agenc 21 aimag govern 26 stateown enterpris 27 ulaanbaatar municip agenc project conduct 11 semiannu corrupt benchmark survey nationwid measur public percept actual household incid corrupt mac also produc wide rang public outreach materi includ televis public servic announc documentari drama seri poster leaflet reach thousand mongolian increas public awar citizen engag combat corrupt cours project strengthen project iaac investig 782 corrupt case 65 convict hand among includ highlevel offici iaac oversaw monitor 56763 incom asset disclosur form 9987 complet rate recov usd 54 million fund froze usd 69 million asset life project incid household corrupt decreas high 28 septemb 2006 low 88 march 2011,-0.17278195488721804,0.5514786967418546,negative,subjective
220,218,januari 2014 coordin numer subgrante appeal abl success promot public awar civic particip respons govern anticorrupt larg segment popul subnat region appeal effect educ target stakehold corrupt anticorrupt reform evolv implement exist anticorrupt administr legisl freedom inform act conflict interest coi law budget law appeal contribut implement budget law requir annual budget expenditur transpar publicli avail develop participatori manner also appeal support independ author corrupt iaac effort prevent corrupt adopt 75 anticorrupt action plan acap 21 aimag 54 soum build capac local civil sector monitor activ local govern well facilit anticorrupt action appeal assess 58 local subgrante use organiz capac index provid train cso aim improv institut capac human resourc financi standard project manag,-0.08333333333333333,0.28055555555555556,negative,objective
221,219,januari 2013 ggam launch new eregistri nation level busi licens permit montenegro eregistri develop goal improv transpar reduc regulatori cost risk busi improv avail inform licens also new custom center one stop shop ccoss open citi cetinj decemb 2012 march 2012 ggam conclud regulatori impact assess ria capac build assess submit result multipl ministri parliament ggam also develop ria manual conduct train 100 govern civil societi repres januari 2011 court improv plan launch basic court podgorica plan seek improv intern court case manag system enrich client servic improv public percept increas effici transpar court function,0.028787878787878782,0.28345959595959597,positive,objective
222,220,project provid technic assist help modern law affect oper montenegrin judici system implement structur chang requir court act introduc modern court administr case manag techniqu work ministri justic suprem court project activ focus establish new appel administr court independ administr offic promot chang law increas independ judiciari improv case manag level court system upgrad court system infrastructur project advisor also deliv train enhanc capac judg court staff implement procedur reform,0.1787878787878788,0.3515151515151515,positive,objective
223,222,avail,0.0,0.0,neutral,objective
224,223,improv streamlin busi process relat invest build permit creation new enterpris creat improv inform system manag scarc water resourc key agricultur district design implement increas trade morocco unit state facilit help creat job increas incom key sector agroprocess handicraft,0.04545454545454545,0.8181818181818182,positive,subjective
225,224,project increas discuss among stakehold polici recommend improv busi registr tax clearanc improv properti registr system labor code pilot construct permit system standard busi entri tax registr initi egovern technolog open inform busi investor expedit invest applic strengthen better commun track busi activ project also contribut improv commerci court morocco train outreach activ made inroad promot institution altern disput resolut adr built institut capac deliv continu educ commerci court judg clerk,0.16666666666666666,0.3333333333333333,positive,objective
226,225,project built capac auditor staff gener inspect local administr union gener inspector provid oper tool conduct audit inspect conform intern norm produc qualiti report project also support intern audit function commun level pilot marrakech municip lgp promot municip govern transpar ethic result adopt two municip local govern pact compris code conduct employe code ethic elect offici seri commit made commun senior manag toward employe lgp also assist draft local public procur number innov includ establish benchmark system help local govern evalu fair price good servic requir conduct sole sourc procur publicli lgp train 70 trainer local fiscal manag turn train nearli 3000 local govern offici 170 urban 1061 rural commun project also develop implement participatori strateg plan psp train program commun support lgp final lgp conduct studi lead develop integr architectur local govern inform system siicl focus core administr financi respons commun complet success test local fiscal manag applic lgp also develop methodolog evalu fiscal potenti select citi help commun develop implement strategi improv tax fee collect assist govern effort upgrad slum area lgp develop dissemin train practic tool social mediat upgrad project,0.14074074074074072,0.2101851851851852,positive,objective
227,226,project help influenc posit trend within parliament rais awar introduc new idea best practic cultiv messag increas transpar open committe work proceed project also facilit creation budget analysi bureau bab provid consult prepar 35 report budget issu conduct 40 seminar workshop train activ improv mp staffer capac budget analysi oversight final project sever ventur help mobil cso manifest increas advocaci effort target cso six baselin year 23 small grant program 2007,0.17727272727272725,0.5309090909090909,positive,subjective
228,227,recommend futur usaid program produc result conduct anticorrupt assess,0.0,0.0,neutral,objective
229,228,citizen select bairro particip session participatori plan express need prioriti session result construct school borehol monapo napala small water system nacala muanona zagarto market chimoio bairro 16 de junho municip market rehabilit vilankulo tractor respect trailer guru_ capac build elabor implement slum upgrad land registri chimoio monapo nacala vilankulo citizen also took part effort improv commun activ particip sever activ includ social control infrastructur construct creat vendor associ municip govern listen citizen respond need prioriti concern municip govern also deliv basic servic citizen transpar effici equit manner,-0.07222222222222223,0.19722222222222222,negative,objective
230,229,project partner develop capac 180 local nongovernment organ ngo engag 123000 youth develop media campaign design improv transpar elect peac process,0.4,0.45,positive,objective
231,230,project support suprem court program implement computer record document manag project support improv archiv special court lalitpur district court parsa district court patan appel court case file organ document review case data organ entri comput judg societi nepal activ new offic director offic furnish equip judici academi receiv furnitur equip complet strateg plan train assess courtrel altern disput program move forward train mediat organ mediat center administ activ suprem court patan appel court moreov corrupt awar prevent program 5 nepali region implement local coordin forum partnership govern civil societi establish region public servic announc corrupt media coverag corrupt activ inform public cost corrupt final journalist also train techniqu investig corrupt,-0.17554112554112555,0.6049422799422799,negative,subjective
