,uuid,proj_desc,polarity,subjectivity,polarity_label,subjectivity_label
189,187,main goal transpar account grant tag program foster good govern lebanon sector empow local civic associ conduct activ promot good govern enhanc role advoc reform lebanon encourag construct publicpriv partnership local civic organ govern agenc effort increas transpar program set provid grant 50000 local organ project promot transpar account good govern public privat sphere,0.2833333333333333,0.2750000000000001,positive,objective
190,188,purpos build recoveri reform democrat govern brdg liberia program put place manag quickrespons mechan support activ contribut liberia democrat transit larger scale brdgliberia design contribut liberia success transform state societi manag nation stabil recoveri democrat reform,0.15,0.25,positive,objective
191,189,govern econom manag assist program gemap aim improv govern enhanc transpar account lay solid foundat sustain peac agreement conceiv direct respons concern govern intern partner mismanag public resourc liberia postconflict transit threat repres peac process key element gemap model includ embed senior advisor govern ministri stateown corpor institut modern financi manag system ensur top level commit support polit among intern partner assess organiz effici polici procedur law regul identifi institut intern control improv oper use inform technolog streamlin process ensur maximum transpar build skill profession intens onthejob train tailor cours,0.13333333333333333,0.39444444444444443,positive,objective
192,190,land right commun forestri program liberia overal goal advanc polici practic land forest resourc manag introduct adapt manag rightsbas learningbas approach program object develop legal polici framework strengthen support commun manag sustain use natur resourc particularli forest system develop strengthen assur properti right natur resourc usersown manag commun forest econom opportun commun improv,0.2571428571428571,0.4238095238095238,positive,objective
193,191,libya rule law program sought reform elect law transit relat rule law equip bar associ sustain provid ruleoflaw focus civic educ train taught nationwid reach hundr libyan lawyer civil societi member,0.8,0.9,positive,subjective
194,192,object judici strengthen project jsp help macedonian judiciari evolv independ selfgovern effect account branch govern capabl meet need citizen busi organ prompt imparti protect right adjud legal disput jsp promot advocaci citizen particip judici sector reform independ effici consist applic judici sector polici practic effect legal personnel effici process project activ take account need fight corrupt polit interfer affair judiciari,0.04642857142857143,0.48392857142857143,positive,objective
195,193,project aim develop share good practic transpar account respons oper local govern macedonia region encourag citizen involv decisionmak local level,0.2333333333333333,0.20000000000000004,positive,objective
196,194,macedonia local govern activ mlga aim assist macedonian municip support develop intergovernment financ system improv municip financi manag capac strengthen creditworthi municip improv tax fee collect local level help municip stimul local econom develop increas local govern transpar account,0.0,0.0,neutral,objective
197,195,jrip object strengthen capac judici sector profession institut formul implement chang therebi ensur judici system continu evolv effect institut abl meet need citizen protect right provid prompt fair adjud disagr,0.4928571428571428,0.7178571428571429,positive,subjective
198,196,human institut develop program hidp object improv perform institut consid key futur macedonia within context usaid strategi hidp develop capac establish startup institut conduct perform assess implement seri perform improv solut hidp also provid train usaid local partner conduct academ program strengthen emerg leader creat intervent address specif technic area local partner organ gave small grant ensur project alumni succeed carri action plan develop train program also provid direct technic assist state commiss prevent corrupt scpc,-0.06875,0.375,negative,objective
199,197,macedonia decentr project assist develop effect respons account local govern continu local govern reform project provid technic assist area decentr govern republ macedonia associ unit local govern zel local govern area activ includ polici assist central govern fiscal educ decentr polici institut support associ municip zel associ commun enterpris adkom capacitybuild municip area financebudget tax administr urban planningpermit local econom develop citizen particip implement small project subcontract fund municip good govern fund mggf,0.049999999999999996,0.1388888888888889,positive,objective
200,198,court system strengthen modern project work macedonian judiciari ngo commun increas judiciari overal capac focus court practic perform transpar account project formul implement chang current framework law better enabl independ judiciari work develop implement proactiv case manag practic includ backlog reduct capac court administr manag within judiciari increas well court presid judg court administr train project increas capac exist legal train institut pilot basi introduc improv exist level autom computer,0.22499999999999998,0.35,positive,objective
201,199,purpos project reduc corrupt madagascar strengthen capac malagasi govern gom anticorrupt institut mobil civil societi improv public awar engag overal fight corrupt project also character comprehens focu strengthen two complementari forc fight corrupt civil societi govern,-0.375,0.7666666666666666,negative,subjective
202,200,project focus tackl corrupt countri improv account transpar govern institut strengthen govern institut activ also focus empow media civil societi demand corruptionfre servic govern,-0.5,1.0,negative,subjective
203,201,project sought improv effici account transpar local govern engag civil societi organ local govern develop expand media coverag decentr local govern project help implement improv financi manag system procedur fiscal plan budget framework expenditur control procur procedur account audit practic sustain develop polici also task help promot social cohes sustain develop local level integr inform technolog commun life,0.006666666666666666,0.013333333333333332,positive,objective
204,206,purpos moldova rapid govern support program mrgsp support wide rang govern reform moldova includ design implement etransform strategi govern moldova support design reform judici administr support agenc payment intervent agricultur support design new system custom servic strengthen govern institut fiscal decentr,0.018181818181818174,0.42727272727272725,positive,objective
205,202,mexico greater transpar account govern program focus two central aspect good govern 1 transpar access public inform 2 sound manag public financ,0.26666666666666666,0.31388888888888894,positive,objective
206,203,mexico justic secur program work toward three primari object 1 promot legisl framework crimin justic reform 2 strengthen institut human capac implement crimin justic reform 3 empow civil societi organ foster crimin justic reform,0.0,0.1,neutral,objective
207,210,busi regulatori invest trade environ program brite aim engag enabl empow govern privat sector civil societi design implement set reform reduc cost risk busi moldova project aim improv tax administr reduc administr burden pay tax term time cost file increas revenu collect also tri streamlin key busi process reduc administr burden complianc govern regul increas transpar aim reduc time cost move good across border identifi support implement highimpact regulatori reform improv busi environ overal,0.35,0.8,positive,subjective
208,204,usaid rule law institut strengthen program rolisp aim strengthen institut capac transpar account key justic sector institut order bolster independ effect profession judiciari therebi reduc opportun corrupt particular activ conduct rolisp lead effect transpar account moldovan judiciari strengthen capac superior council magistraci scm depart judici administr dja improv profession judici prosecutori cadr enhanc institut oper capac nation institut justic improv public legal awar increas capac civil societi organ monitor advoc judici sector reform,0.09444444444444444,0.5833333333333334,positive,subjective
209,205,local govern support project lgsp seek assist moldovan local govern design implement polici procedur contribut good govern develop capac meet decentr author respons servic transpar manner provid basic servic engend growth local economi make servic cost effect effici,0.13999999999999999,0.14500000000000002,positive,objective
210,207,moldova busi tax administr reform project biztar object support govern moldova effort encourag product invest improv busi environ lower overal burden state regul privat enterpris project focus streamlin businessst interact regulatori reform promot effici administr procedur ensur report requir tax busi purpos kept minimum need effect govern oper also plan reduc regulatori administr burden privat enterpris streamlin tax administr curtail opportun corrupt improv access citizen busi govern inform,-0.5,1.0,negative,subjective
211,208,project design improv govern moldova nation govern institut includ ministri health ministri justic judiciari state tax servic overarch goal program reduc corrupt three sector sinc corrupt identifi millennium challeng corpor mcc countri threshold plan indic key constraint moldova elig millennium challeng account,-0.3333333333333333,1.0,negative,subjective
212,211,program support govern mongolia effort acceler polici liber process promot increas competit economi achiev broad sustain privatesectorl econom growth project work citizen equip particip dialogu econom issu govern agenc improv commun open public,0.020833333333333332,0.29305555555555557,positive,objective
213,212,busi plu initi bpi project design support enhanc role privat sector mongolia econom growth complement support govern mongolia gom strategi advanc follow object 1 improv implement busi enabl polici 2 strengthen privat sector capac competit 3 increas financi sector capac enabl environ,0.0,0.0,neutral,objective
214,213,project object build capac ngo civic organ educ mobil voter well leverag mobil commun technolog engag voter share inform campaign enhanc public particip polit process elect cycl particular women youth,0.32222222222222224,0.43333333333333335,positive,objective
215,214,overal object project make judici system transpar independ account jpr program focus improv court administr case manag enhanc transpar effici court provid technic assist train equip focus case manag court assist legal educ legal ethic,0.2,0.2,positive,objective
216,215,goal stage project strengthen democrat govern build transpar account regulatori legisl environ well ensur principl check balanc stage support govern mongolia bolster anticorrupt effort improv administr reform stage sought strengthen legal polici framework good govern administr reform empow anticorrupt agenc fulfil mandat increas privat sector engag anticorrupt effort improv capac civil societi monitor anticorrupt effort public privat sector enhanc account transpar procedur clariti pilot administr agenc encourag innov reform initi increas support awar anticorrupt administr reform program built previou mongolia anticorrupt support mac program implement usaid fund 20052011,0.3,0.2888888888888889,positive,objective
217,221,corrupt assess studi montenegro done base anticorrupt assess framework map key actor institut delin strength weak countri system initi identifi obstacl opportun reform offer strateg programmat recommend base sound analysi need opportun constraint,-0.3458333333333334,0.8375,negative,subjective
218,216,train advocaci network tan project goal strengthen rural civil societi institut 5 region aimag enabl build effect relationship govern bodi expand improv servic commun form network among cso strengthen advocaci outreach activ,0.0,0.0,neutral,objective
219,217,project goal reduc deter corrupt mongolia improv legal framework increas public awar strengthen govern capac combat corrupt project sought strengthen capac independ author corrupt iaac prevent corrupt strengthen capac prosecut adjud corrupt case improv interag coordin combat corrupt increas citizen engag prevent corrupt,-0.36666666666666664,0.8074074074074074,negative,subjective
220,218,goal appeal project promot democrat reform econom growth improv legal institut administr process target government agenc primari object project strengthen awar understand relev legal framework relat anticorrupt good govern well support engag inform action local therebi anim good govern mongolia legal framework locallyori appeal project counterpart coordin centerfocus stage project,0.3,0.27142857142857146,positive,objective
221,219,overal object good govern activ montenegro ggam project help develop transpar function respons govern institut strengthen role civil societi privat sector counterpart institut montenegro project three distinct interdepend compon reform busi regul licens strengthen civil societi oversight anticorrupt effort improv judici administr transpar ggam also work strengthen public trust public administr court civil societi oversight activ investig journal,0.25,0.25833333333333336,positive,objective
222,220,gener purpos justic system reform project develop rule law montenegro specif project support govern montenegro effort reform modern framework law affect oper judici system implement structur chang judiciari mandat reform legisl improv daytoday oper court introduct modern case manag court administr practic procedur project also assist effort increas suppli essenti equip materi montenegrin court system,0.2,0.3,positive,objective
223,222,build achiev lgp1 implement 2005 2009 lgp2 emphas provid youth women opportun particip local affair strengthen capac govern mobil revenu develop innov partnership deliv key local servic local govern hope improv perform develop way better mobil local revenu establish standard procedur intern control mechan transpar manag promot publicpriv partnership intermunicip collabor effect provis local servic,0.0625,0.1875,positive,objective
224,223,morocco econom competit mec project aim reduc barrier trade invest support legal regulatori reform sought improv busi climat morocco aim valor water resourc increas product competit employ agricultur sector support develop workforc fit need competit economi,0.30000000000000004,0.30000000000000004,positive,objective
225,224,program morocco support govern respons need busi busi could effect contribut morocco goal expand econom growth job creation ultim goal make easier busi morocco regulatori reform invest promot legal reform improv commerci disput resolut,0.2,0.2,positive,objective
226,225,goal program promot democraci good govern transpar account equit govern institut nation subnat level project task build capac nine region audit court effect carri audit accord intern norm inspector gener ministri financ conduct intern audit develop implement leadership train program local elect offici implement participatori strateg plan process 10 citi 5 provinc 3 region design implement nation integr plan budget system enabl access longterm financ sever citi one region strengthen civil societi particip slumupgrad initi 10 citi 20 neighborhood,0.5,0.5,positive,objective
227,226,morocco parliamentari support project support improv mani facet moroccan parliament work aim increas capac member parliament project design strengthen parliamentari committe develop special budget expertis within parliament strengthen advocaci effort parliament,0.35714285714285715,0.5714285714285714,positive,subjective
228,227,assess corrupt morocco,-0.5,1.0,negative,subjective
229,228,make govern increasingli democrat mgid project mozambiqu aim capit opportun creat municip framework demonstr potenti democrat local govern five partner municip nacala monapo guru_ chimoio vilankulo purpos ultim provid short longterm technic assist train commod procur select municip order improv democrat govern process would accomplish follow categori intervent 1 implement locallevel citizen particip mechan 2 develop municip plan manag capac 3 strengthen municip revenuegener servic deliveri capac 4 establish locallevel anticorrupt mechan 5 dissemin best practic exist network,0.3333333333333333,0.19999999999999998,positive,objective
230,229,project support transit democraci commun outreach target youth margin group infrastructur commun train grant design spread awar elector process increas local engag particip peac process project strive improv effect polit institut expand access inform diversifi public debat issu critic transit,0.0,0.03333333333333333,neutral,objective
231,230,strengthen rule law respect human right project nepal rule law anticorrupt project purpos project help nepal address import system legal institut impedi meaning reform project sought enhanc qualiti government civil societi initi reform modern nepali justic system strengthen nation capac combat corrupt rule law activ project includ strengthen defens represent system strengthen administr manag capac judiciari support judici institut judici academi judg societi judici council provid effect mechan enforc judici decis develop courtrel altern disput resolut system moreov anticorrupt activ includ promot broadlybas corrupt awar prevent campaign especi nongovernment sector strengthen institut capac commiss investig abus author special anticorrupt court offic attorney gener nation vigil center,-0.007142857142857142,0.4758928571428572,negative,objective
232,231,nepal govern citizen partnership project ngcpp design help govern nepal gon reestablish legitim effect secur govern combat potenti fractur nepal ngcpp effort introduc integr packag secur govern develop assist target local level terai region initi creat provid support local govern locallevel peac initi transpar inclus develop plan vdc ddc level core object ngcpp 1 support strengthen govern restor citizen confid public institut 2 implement quick impact activ ensur public reap peac dividend encourag job creation assist reintegr 3 ensur margin popul feel connect nationallevel peac process,0.06666666666666667,0.12666666666666665,positive,objective
233,233,nicaragua anticorrupt transpar account program aim enhanc govern capac promot transpar account aim increas manag transpar account target municip enabl particip strengthen civil societi capabl includ media busi sector also sought increas polit account,0.0,0.0,neutral,objective
234,234,organiz develop nicaraguan civil societi program aim promot increas organiz capac stronger govern structur oper effici strateg vision within select civil societi organ nicaragua program provid ongo profession support follow area govern leadership strateg plan manag structur practic market commun strateg realign collabor,0.0,0.0,neutral,objective
235,235,object nicaragua human institut capac develop program hicd address three core factor greatli impact sector capac perform environ sustain hicd sought achiev improv perform understand gap barrier within organ ultim goal hicd improv local institut perform critic area lead measur result achiev organ goal object,0.0,0.05,neutral,objective
236,236,nicaragua media program crosscut project design support countri effort improv democraci govern econom growth health educ environ program work independ mass media organ convey inform supplement strengthen democraci develop health messag assist program wide array target audienc media assist nation region level design radio televis show print journal commun program use stateoftheart interact technolog,-0.1,0.4,negative,objective
237,237,restructur econom framework open reform macroeconom stabil reform program aim improv polici environ address major impedi econom growth nigeria program compon includ 1 budgetari process procur oversight 2 capac build govern nigeria institut civil societi organ cso involv polici process 3 implement polici reform key sector,0.020833333333333332,0.6666666666666666,positive,subjective
238,254,project design build capac judici actor institut investig manag resolv corrupt case new crimin procedur code also task strengthen judici system capac address corrupt bottom work civil societi organ educ public monitor system project set object 1 increas capac judici system lima callao peruvian amazon region resolv corrupt case 2 increas capac judiciari address intern corrupt 3 strengthen judici system capac address corrupt effect civil societi engag,-0.33766233766233766,0.7887445887445887,negative,subjective
239,238,democraci govern assess nigeria aim examin posit neg trend countri eye toward avenu continu support encourag develop democraci work trend could revers progress made sinc 1999 crack polit stranglehold oligarch continu widen public particip need channel legitim democrat institut open polit space simultan exacerb exist social fissur time critic propon support nigerian democraci help provid environ polit reform could take root grow,0.011111111111111112,0.2111111111111111,positive,objective
240,239,sustain practic agricultur critic environ space nigeria work commun institut cross river state help safeguard divers global signific natur heritag,0.0,0.0,neutral,objective
241,240,object lead improv local govern work state local govern 1 strengthen capac govern build better relat commun promot effect strengthen manag capac servic depart 2 increas transpar local govern oper participatori budget process base sound analysi servic revenu potenti strengthen capac state govern monitor budget expenditur promot greater transpar local govern 3 bring constitut mandat fiscal respons public procur law local govern level 4 strengthen organiz servic capac broad rang organ state local level servic plan budget monitor 5 servic improv health educ collabor focus state project support local govern select servic water sanit,0.05096153846153846,0.2137820512820513,positive,objective
242,241,overal goal program pakistan support condit stabil develop conflictpron prioriti area done build confid trust govern pakistan gop commun develop construct communityidentifi project also support good govern encourag broadbas commun particip decis make increas access public inform gop social econom polit activ polici program meant initi step support gop renew effort better deliv servic commun,0.30833333333333335,0.30833333333333335,positive,objective
243,255,overal goal project improv decentr manag effect servic deliveri benefit margin popul target region madr de dio amazona loreto san martin ucayali work across differ sector level govern project set 1 improv key polici implement reform directli impact decentr subnat govern 2 strengthen subnat institut effect public servic deliveri improv manag social conflict disast risk reduct 3 enhanc govern account improv formal transpar mechan expand participatori process,0.011111111111111112,0.37777777777777777,positive,objective
244,242,program aim strengthen polit parti promot polit reform feder administ tribal area fata support elector process,0.0,0.0,neutral,objective
245,243,program support democrat develop pakistan polit parti strengthen democrat govern civic particip program,0.0,0.0,neutral,objective
246,244,object antifraud hotlin ensur transpar prevent corrupt citizen cso encourag report corrupt regist complaint directli antifraud hotlin websit,-0.43333333333333335,0.7333333333333334,negative,subjective
247,245,pakistan trade project design focu har power intern trade engin sustain econom growth stabil pakistan target technic assist program support govern pakistan privat sector stakehold improv trade environ effect trade polici implement goal enhanc capac procedur system pakistan institut increas region trade especi pakistan border reduc time cost intern trade pakistan increas formal crossbord trade trade project aim acceler pakistan integr global economi main compon program improv custom trade facilit improv transit trade enhanc trade transport facilit improv trade polici export promot enhanc econom zone regim focus area conflict vulner popul promot women trade gender mainstream dedic capac build,0.08333333333333333,0.16666666666666666,positive,objective
248,246,program goal assist govern privat sector civil societi key actor work togeth slow revers spread corrupt,-0.26666666666666666,0.7999999999999999,negative,subjective
249,247,program sought reduc impun strengthen investig capabl public ministri capabl disciplinari system judiciari intern govern control system civil societi particip govern oversight activ control gener offic project also task support integr public registri inform legisl oversight public financ sought improv paraguay perform rule justli econom freedom indic,0.0,0.06666666666666667,neutral,objective
250,248,paraguay second threshold program focus anticorrupt effort law enforc custom health care judici sector aim rais perform control corrupt rule law indic object program reduc opportun corrupt increas success prosecut wrongdoer improv public opinion govern effort area reinforc paraguay commit combat corrupt,-0.19999999999999998,0.5111111111111112,negative,subjective
251,249,program intent overal reduc contraband tax evas major sourc problem paraguay,0.0625,0.5,positive,objective
252,250,project goal strengthen intern control anticorrupt mechan ministri health moh provid inform technolog solut improv procur system establish manag unit monitor storag distribut system improv suppli drug project sought improv essenti health commod suppli chain strengthen logist manag inform system streamlin distribut system identifi financi resourc procur suppli chain oper enhanc forecast procur plan project also encourag policymak donor support logist critic factor overal success health care mandat,0.3,0.0,positive,objective
253,251,purpos project reduc corrupt public administr set activ develop govern peru gop approv millennium challeng corpor mcc activ aim reduc corrupt foster greater citizen awar strengthen govern intern control sanction mechan improv govern procedur process allow corrupt flourish,-0.2,0.7133333333333333,negative,subjective
254,273,corrupt assess rwandan health sector focus analyz corrupt vulner corrupt practic health sector six area 1 procur 2 wareh stock distribut drug medic equip 3 recruit personnel relat deal public 4 financi materi human resourc manag 5 function mutuel commun base health insur system cbhi 6 commun health worker citizen particip oversight,-0.3833333333333333,0.6944444444444445,negative,subjective
255,252,object prode ii support effort peruvian govern decentr process improv public polici regulatori framework well strengthen capac subnat govern nation level project sought provid technic assist critic legal reform matter implement regul procedur public polici subnat level project task build local region govern capac govern effect includ reinforc good govern practic participatori budget plan improv implement nation public invest system procur process state contract resultsbas budget improv effici select municip govern includ administr simplif resultsbas budget promot local econom develop implement innov strategi tax collect local level support municip associ interregion coordin board format public privat allianc,0.09999999999999999,0.11851851851851852,positive,objective
256,253,overal object prodecentr prodec increas respons subnat elect govern citizen local level select region encourag practic participatori local govern program sought contribut strengthen democrat govern promot institution good govern practic enhanc capabl public institut civil societi organ contribut effect decentr process core program focus develop consolid capabl key stakeholderspubl offici staff civil societyto assum function respons decentr govern nation region local level,0.21428571428571427,0.36666666666666664,positive,objective
257,256,purpos rule law effect role project provid technic assist support govern philippin anticorrupt antimoney launder activ justic system reform view foster sustain econom growth enhanc competit philippin economi encourag intern domest invest improv busi climat enhanc rule law rol expect result increas public awar level corrupt effect result increas support particip anticorrupt activ strengthen capac effect anticorrupt law enforc institut implement prophylact anticorrupt initi vulner govern institut throughout grp civil servic system increas abil govern republ philippin combat money launder also sought institution mediat court appeal suprem court refin dissemin caseflow manag system continu train judg new law pass,-0.12121212121212122,0.5070707070707071,negative,subjective
258,257,project goal reduc opportun corrupt improv revenu administr provid technic assist five agenc program task support enforc effort agenc corrupt tax evas smuggl train investig prosecutor surveil equip work flow reengin research case analys,-0.5,1.0,negative,subjective
259,258,project aim increas awar central nation budget govern account deepen capac civil societi undertak budget monitor use tool account prompt govern respond cso monitor advocaci accept least recommend act concern rais stakehold nation budget make better substant polici choic andor make budget process transpar,0.06666666666666667,0.3833333333333333,positive,objective
260,259,project design assist ombudsman depart justic develop system monitor progress corrupt case project also provid technic assist constitut integr group cig compos ombudsman civil servic commiss commiss audit effect corrupt detect deterr environ project also support applic corrupt diagnost select local govern unit,-0.375,0.75,negative,subjective
261,260,project aim build counter corrupt advocaci promot transpar account mindanao acceler develop spread improv practic local govern project target strengthen civil societi privat sector constitu countercorrupt reform support philippin nation local effort implement good govern would promot econom growth poverti reduct,0.04999999999999999,0.4,positive,objective
262,261,enhanc govern anticorrupt effort philippin aim achiev twin goal assist ombudsman advanc legisl agenda increas effect anticorrupt enforc promot media citizen report corrupt good govern public websit strateg effort sought cultiv new cultur account transpar public confid cooper,0.06727272727272726,0.4375757575757576,positive,objective
263,262,tag iv launch deepen technic assist 60 mindanao local govern greater fiscal respons transpar account servic deliveri enhanc project also aim bring nation conscious local govern issu need nation action tag iv design strengthen local govern linkag capac polici reform data gener inform share dialogu project work improv qualiti local govern sustain econom growth peac mindanao,0.09999999999999999,0.15714285714285717,positive,objective
264,263,goal broader pfg bilater engag shift philippin low growth path higher sustain inclus growth par highperform emerg economi i3 project intend contribut higher growth reduc cost corrupt invest trade promot open fair competit fulfil goal i3 pursu follow desir result effect consist time prosecut largescal corrupt case improv legal tool detect investig prosecut corrupt strengthen account anticorrupt offic includ greater transpar prosecut effort intensifi effort prevent corrupt improv corpor govern public privat corpor greater busi sector contribut anticorrupt effort,0.030769230769230767,0.6128205128205128,positive,subjective
265,264,philippin environment govern 2 ecogov 2 project work govern republ philippin grp depart environ natur resourc denr provid technic assist implement activ result improv environment govern project local nation counterpart improv manag forest coastal area solid wast promot local govern invest sanit facil,0.0,0.03333333333333333,neutral,objective
266,289,project work modern procur audit practic strengthen investig prosecut enhanc capac civil societi demand greater transpar account,0.35,0.4,positive,objective
267,265,provid technic assist augment effort philippin proliber partner stakehold project sought improv countri econom polici environ chang polici regul industri govern practic industri relat project technic assist focus polici formul implement relat trade invest fiscal reform essenti acceler sustain growth goal activ enhanc philippin competit structur increas invest opportun improv inter intrasector effici boost busi effici,0.0,0.0,neutral,objective
268,266,project aim strengthen local govern mechan econom develop mindanao relat corrupt project aim improv overal busi environ increas competit citi better govern project provid model good govern tool practic,0.175,0.525,positive,subjective
269,267,philippin elect reform project assist elect stakehold prepar 2010 nation elect comprehens elector reform program brought greater legitimaci elector process specif project focus build capac commiss elect comelec modern conduct credibl elect promot establish mechan systemat intern capac reform administr practic project also engag civil societi organ effect advoc reform voter educ elect monitor equip citizen knowledg skill support implement success elect,0.6599999999999999,0.7100000000000002,positive,subjective
270,268,russian sme advocaci program effort strengthen role small privat firm russia forc within civil societi free market help sme busi associ repres advoc improv busi environ program aim develop initi fouryear plan train technic assist support polici reform mutual inform entrepreneuri commun target region also aim creat institut train busi associ leader expans coalit work russia restiv north caucasu region develop analyt tool design flag law regul corrupt potenti adapt sought take advantag develop russia sme sector well russian govern evolv approach econom develop corrupt,-0.15,0.5142857142857143,negative,subjective
271,269,commun particip region advocaci project russian far east implement two region focus strengthen capac municip region organ develop implement advocaci initi effect address commun prioriti reform polici improv qualiti life enhanc way citizen particip local govern promot communitybas volunteer support joint effort local govern citizen busi around communitydriven grassroot initi,0.025,0.25,positive,objective
272,270,project work strengthen support democrat valu institut across russian feder focus assist emerg prodemocrat leader movement region level order facilit strengthen sustain democrat individu institut program design implement creat network polit activist leader throughout countri reach across variou barrier includ demograph profess geograph locat polit affili mainli threeprong seri train four year project polit parti build train youth leadership develop train civil societi develop train,0.0,0.0,neutral,objective
273,271,goal russia judici reform partnership jrp program strengthen russian judiciari independ judici self govern judici administr develop program also aim develop judiciari train capac establish clearli judici ethic standard method enforc promot partnership relat us russian judiciari share best practic project also sought promot intern fair trial standard address gender relat issu,0.2833333333333333,0.19999999999999998,positive,objective
274,272,rule law partnership project rlpp aim enhanc profession credibl russia lower level court improv strengthen profession account standard govern mechan countri legal system nation region level specif project goal increas credibl profession lowerlevel court pilot region improv standard govern mechan profession account russian legal system project support capac russian judg lawyer civil societi court personnel respond effect need citizen aim increas access justic citizen region support avail coordin provis free legal servic launch two free legal aid network partner ngo region bar chamber region ombudsmen offic also aim increas transpar respons court system judiciari support exchang repres civil societi media russia judiciari lastli strengthen profession skill russian legal profession project plan work advoc student professor judg promot ethic standard profession selfgovern continu legal educ,0.14285714285714285,0.20000000000000004,positive,objective
275,279,commerci court strengthen activ serbia project aim assist network serbian commerci court improv abil process case imparti effici legal system could play part foster econom develop respond need grow market economi project activ focus provid technic assist court administr case manag enforc judgment technic train judg court staff public educ reform project improv intern work commerci court system expedit case fair resolut technic assist provid promot legal regulatori reform strengthen abil commerci court adjud commerci econom case quickli effici predict,0.27499999999999997,0.3416666666666667,positive,objective
276,274,corrupt assess seneg provid background inform help situat issu corrupt seneg within specif polit legal institut framework within context corrupt appear throughout senegales polit system economi report discuss evolut anticorrupt law institut program explain ineffect,-0.325,0.8,negative,subjective
277,275,sustain local develop project promot econom growth build capac serbian municip busi advocaci group civil societi organ may drive econom develop ensur transpar municip govern project assist govern serbia relev ministri enhanc capac local govern provid servic facilit econom develop transpar participatori manner reduc opportun corrupt within municip public sector creat sustain local environ busi grow prosper improv local govern capac busi advocaci increas public particip areabas econom develop,-0.07142857142857142,0.1619047619047619,negative,objective
278,276,purpos judici reform govern account project jrga strengthen rule law independ judiciari administr justic serbia purpos also increas public awar reform judici sector strengthen abil serbian govern independ agenc civil societi detect prevent corrupt,-0.25,0.5333333333333333,negative,subjective
279,277,separ power program spp overal goal help serbia move closer eu access strengthen divis power author equal among serbia three branch govern help judiciari strengthen defens execut polit influenc control help nation assembl build capac respond need serbia citizen conduct oversight govern oper greater open court proceed inform court oper project pursu increas support judici independ reform reduc percept corrupt court,0.0,0.5625,neutral,subjective
280,278,promot good govern project aim increas capac institut public offici civil societi ensur good govern improv legisl framework enhanc exist public account mechan promot best practic public account project work toward improv legisl framework field institut account public particip develop capac institut charg public account promot best practic combat corrupt strengthen public particip support independ anticorrupt institut civil societi organ seek improv public account particip mechan,0.24166666666666667,0.27222222222222225,positive,objective
281,280,creat enabl polici environ sierra leon cepesl project design support govern sierra leon develop enabl environ improv natur resourc manag purpos activ establish enabl polici condit necessari order achiev sustain product natur resourc system sierra leon project aim provid support establish participatori equit transpar govern structur polici law regul administr practic necessari sustain manag natur resourc,0.0,0.0,neutral,objective
282,281,promot agricultur govern environ page design three compon agricultur natur resourc govern project support rural econom growth aim improv natur resourc manag good govern within four district directli affect civil war project work forestri divis district council tradit author commun pilot forest comanag fcm fcm pilot provid use learn opportun help inform ongo polici legal regulatori reform process strengthen effort improv ontheground manag sierra leon remain forest resourc,0.3,0.26666666666666666,positive,objective
283,282,financi sector knowledg share project fs share captur best practic financi sector goal dissemin inform increas return invest integr intern standard improv effici global financi market fs share identifi financi sector best practic aggreg best practic model scope work primer diagnost tool best practic case analys white paper tool project work fourteen countri maldiv indonesia west bankgaza azerbaijan armenia afghanistan colombia haiti drc zambia tanzania malawi ghana el salvador develop extens region resourc case studi,0.5714285714285714,0.17142857142857143,positive,objective
284,283,purpos project util experi expertis indonesian organ improv qualiti southeast asian media capac regionallybas journalist includ strengthen region network independ media asia call network aim facilit idea skill exchang among strateg media partner better serv public interest project also seek increas understand human right good govern among ten million peopl southeast asia result dissemin across region media content promot valu,0.2122448979591837,0.2574829931972789,positive,objective
285,284,main object program build support peac process among sri lankan popul mainli local level project anticorrupt aim promot media voic betterinform citizenri gener access unbias inform regard key transit issu,0.05555555555555555,0.4444444444444444,positive,objective
286,285,project immedi goal includ provid technic assist train sentinel organ ensur account transpar posttsunami program project aim strengthen capac key govern institut increas citizen particip monitor report tsunami reconstruct rehabilit program implement awar rais campaign combat corrupt project three main pillar strengthen capac govern attorney gener depart agd commiss investig alleg briberi corrupt ciabc enhanc monitor participatori capac civil societi increas public awar,-0.16666666666666669,0.68,negative,subjective
287,286,sri lanka support region govern surg program aim build sri lanka democraci govern effort strengthen civic social infrastructur conflict affect area promot good govern human secur surg aim help consolid gain take advantag opportun follow end civil war support region govern eastern provinc polonnaruwa district nation govern focus four program compon social equiti local govern commun empower transform open dialoguemedia use intertwin activ object reinforc govern improv around better human commun secur,0.15833333333333333,0.2416666666666667,positive,objective
288,287,purpos sapan establish manag flexibl mechan would provid technic assist train materi resourc need wide rang civil societi organ stakehold work promot reconcili stabl democrat govern thailand overal goal program foster construct civil societi engag royal thai govern rtg mean build consensu democrat polit process mitig extrem five year program three coordin mutual support compon reach overal develop goal includ compon enhanc capac key independ agenc provid effect govern oversight b strengthen capac thai civil societi organ media serv check balanc polit process public polici c support civil reconcili effort diminish potenti radic escal violent conflict southern thailand,-0.2020833333333333,0.5256944444444445,negative,subjective
