Index,Country Code,Year,Country Name,Corruption Perception Index,IncomeGroup,region_USAID,region_WorldBank,Rural Population,"Access To Electricity, Rural (% Of Rural Population)",Food Production Index (2004-2006 = 100),Agricultural Land (% Of Land Area),Urban Population (% Of Total Population),Population Growth (Annual %),"Mortality Rate, Under-5 (Per 1,000 Live Births)","Foreign Direct Investment, Net Inflows (% Of Gdp)",Price Level Ratio Of Ppp Conversion Factor (Gdp) To Market Exchange Rate,Net Primary Income (Net Income From Abroad) (Current Us$),Gross Savings (% Of Gdp),Gni Growth (Annual %),Gross Domestic Savings (% Of Gdp),"Industry (Including Construction), Value Added (% Of Gdp)",Imports Of Goods And Services (% Of Gdp),Exports Of Goods And Services (% Of Gdp),General Government Final Consumption Expenditure (% Of Gdp),"Inflation, Consumer Prices (Annual %)","Inflation, Gdp Deflator: Linked Series (Annual %)",Public Credit Registry Coverage (% Of Adults),Private Credit Bureau Coverage (% Of Adults),Domestic Credit To Private Sector (% Of Gdp),Lending Interest Rate (%),Deposit Interest Rate (%),Broad Money Growth (Annual %),Broad Money (% Of Gdp),Claims On Private Sector (Annual Growth As % Of Broad Money),Claims On Central Government (Annual Growth As % Of Broad Money),Total Reserves (% Of Total External Debt),Bank Liquid Reserves To Bank Assets Ratio (%),"Foreign Direct Investment, Net Outflows (% Of Gdp)","Adolescent Fertility Rate (Births Per 1,000 Women Ages 15-19)",Prevalence Of Undernourishment (% Of Population),Refugee Population By Country Or Territory Of Origin,Domestic Private Health Expenditure (% Of Current Health Expenditure),Domestic General Government Health Expenditure (% Of Gdp),Lifetime Risk Of Maternal Death (%),"Mortality Rate, Neonatal (Per 1,000 Live Births)",Export Value Index (2000 = 100),Import Value Index (2000 = 100),Trade In Services (% Of Gdp),Merchandise Exports To Low- And Middle-Income Economies Within Region (% Of Total Merchandise Exports),Merchandise Exports To High-Income Economies (% Of Total Merchandise Exports),Merchandise Exports To Low- And Middle-Income Economies Outside Region (% Of Total Merchandise Exports),Merchandise Imports From Low- And Middle-Income Economies Within Region (% Of Total Merchandise Imports),Merchandise Imports From Low- And Middle-Income Economies Outside Region (% Of Total Merchandise Imports),Merchandise Imports From High-Income Economies (% Of Total Merchandise Imports),Net Barter Terms Of Trade Index (2000 = 100),Merchandise Trade (% Of Gdp),Total Tax And Contribution Rate (% Of Profit),"Intentional Homicides (Per 100,000 People)",Military Expenditure (% Of General Government Expenditure),Military Expenditure (% Of Gdp),Population Ages 0-14 (% Of Total Population),Access To Clean Fuels And Technologies For Cooking (% Of Population),"People Using At Least Basic Drinking Water Services, Rural (% Of Rural Population)","People Using At Least Basic Sanitation Services, Rural (% Of Rural Population)","Labor Force Participation Rate, Total (% Of Total Population Ages 15-64) (Modeled Ilo Estimate)","Unemployment, Total (% Of Total Labor Force) (Modeled Ilo Estimate)",Gdp Per Person Employed (Constant 2017 Ppp $),"Wage And Salaried Workers, Total (% Of Total Employment) (Modeled Ilo Estimate)",Import Volume Index (2000 = 100),Trade (% Of Gdp)
3022,XKX,2019,Kosovo,,Upper middle income,Europe and Eurasia (E&E),Europe & Central Asia,,,,,,-0.157991508,,3.83650401,0.373135767,166703985.7,22.56363684,4.648047373,1.350358777,26.55799763,56.05966439,27.76710549,14.153342,2.675992026,1.040576934,41.4,0,46.54088185,,,12.09640789,48.10018255,9.095687448,1.509974603,,10.66008881,0.927173151,,,,,,,,,,34.19605488,,,,,,,,,15.2,,,,,,,,,,,,,83.82676987
3023,XKX,2019,Kosovo,,Upper middle income,Europe and Eurasia (E&E),Europe & Central Asia,,,,,,-0.157991508,,3.83650401,0.373135767,166703985.7,22.56363684,4.648047373,1.350358777,26.55799763,56.05966439,27.76710549,14.153342,2.675992026,1.040576934,41.4,0,46.54088185,,,12.09640789,48.10018255,9.095687448,1.509974603,,10.66008881,0.927173151,,,,,,,,,,34.19605488,,,,,,,,,15.2,,,,,,,,,,,,,83.82676987
3059,LBN,2005,Lebanon,,Upper middle income,Middle East and North Africa (MENA),Middle East & North Africa,628366,100,96.76,63.83186706,86.627,2.792219198,14.1,12.20384959,0.459577902,-198020000,7.472650568,5.947379318,3.45043211,14.76003823,56.13911756,36.62353871,14.54114593,,-1.062207056,3.5,0,69.66952645,10.64,8.149166667,4.494018574,229.4479011,-3.292462122,3.073126271,72.91782482,,3.32831465,17.496,3.4,18325,61.11149216,2.900806069,0.050144709,8.3,327.0452574,154.6227929,87.24016983,31.80978729,46.23326025,20.13117447,7.434637119,27.66980904,64.88456834,93.82060299,55.68131662,35.4,,14.24897306,4.478931727,30.34737015,,,,50.54100037,8.288000107,46948.22768,63.03099823,119.3721009,92.76265627
3060,LBN,2005,Lebanon,,Upper middle income,Middle East and North Africa (MENA),Middle East & North Africa,628366,100,96.76,63.83186706,86.627,2.792219198,14.1,12.20384959,0.459577902,-198020000,7.472650568,5.947379318,3.45043211,14.76003823,56.13911756,36.62353871,14.54114593,,-1.062207056,3.5,0,69.66952645,10.64,8.149166667,4.494018574,229.4479011,-3.292462122,3.073126271,72.91782482,,3.32831465,17.496,3.4,18325,61.11149216,2.900806069,0.050144709,8.3,327.0452574,154.6227929,87.24016983,31.80978729,46.23326025,20.13117447,7.434637119,27.66980904,64.88456834,93.82060299,55.68131662,35.4,,14.24897306,4.478931727,30.34737015,,,,50.54100037,8.288000107,46948.22768,63.03099823,119.3721009,92.76265627
3061,LBN,2005,Lebanon,,Upper middle income,Middle East and North Africa (MENA),Middle East & North Africa,628366,100,96.76,63.83186706,86.627,2.792219198,14.1,12.20384959,0.459577902,-198020000,7.472650568,5.947379318,3.45043211,14.76003823,56.13911756,36.62353871,14.54114593,,-1.062207056,3.5,0,69.66952645,10.64,8.149166667,4.494018574,229.4479011,-3.292462122,3.073126271,72.91782482,,3.32831465,17.496,3.4,18325,61.11149216,2.900806069,0.050144709,8.3,327.0452574,154.6227929,87.24016983,31.80978729,46.23326025,20.13117447,7.434637119,27.66980904,64.88456834,93.82060299,55.68131662,35.4,,14.24897306,4.478931727,30.34737015,,,,50.54100037,8.288000107,46948.22768,63.03099823,119.3721009,92.76265627
3062,LBN,2005,Lebanon,,Upper middle income,Middle East and North Africa (MENA),Middle East & North Africa,628366,100,96.76,63.83186706,86.627,2.792219198,14.1,12.20384959,0.459577902,-198020000,7.472650568,5.947379318,3.45043211,14.76003823,56.13911756,36.62353871,14.54114593,,-1.062207056,3.5,0,69.66952645,10.64,8.149166667,4.494018574,229.4479011,-3.292462122,3.073126271,72.91782482,,3.32831465,17.496,3.4,18325,61.11149216,2.900806069,0.050144709,8.3,327.0452574,154.6227929,87.24016983,31.80978729,46.23326025,20.13117447,7.434637119,27.66980904,64.88456834,93.82060299,55.68131662,35.4,,14.24897306,4.478931727,30.34737015,,,,50.54100037,8.288000107,46948.22768,63.03099823,119.3721009,92.76265627
3063,LBN,2005,Lebanon,,Upper middle income,Middle East and North Africa (MENA),Middle East & North Africa,628366,100,96.76,63.83186706,86.627,2.792219198,14.1,12.20384959,0.459577902,-198020000,7.472650568,5.947379318,3.45043211,14.76003823,56.13911756,36.62353871,14.54114593,,-1.062207056,3.5,0,69.66952645,10.64,8.149166667,4.494018574,229.4479011,-3.292462122,3.073126271,72.91782482,,3.32831465,17.496,3.4,18325,61.11149216,2.900806069,0.050144709,8.3,327.0452574,154.6227929,87.24016983,31.80978729,46.23326025,20.13117447,7.434637119,27.66980904,64.88456834,93.82060299,55.68131662,35.4,,14.24897306,4.478931727,30.34737015,,,,50.54100037,8.288000107,46948.22768,63.03099823,119.3721009,92.76265627
3064,LBN,2005,Lebanon,,Upper middle income,Middle East and North Africa (MENA),Middle East & North Africa,628366,100,96.76,63.83186706,86.627,2.792219198,14.1,12.20384959,0.459577902,-198020000,7.472650568,5.947379318,3.45043211,14.76003823,56.13911756,36.62353871,14.54114593,,-1.062207056,3.5,0,69.66952645,10.64,8.149166667,4.494018574,229.4479011,-3.292462122,3.073126271,72.91782482,,3.32831465,17.496,3.4,18325,61.11149216,2.900806069,0.050144709,8.3,327.0452574,154.6227929,87.24016983,31.80978729,46.23326025,20.13117447,7.434637119,27.66980904,64.88456834,93.82060299,55.68131662,35.4,,14.24897306,4.478931727,30.34737015,,,,50.54100037,8.288000107,46948.22768,63.03099823,119.3721009,92.76265627
3065,LBN,2005,Lebanon,,Upper middle income,Middle East and North Africa (MENA),Middle East & North Africa,628366,100,96.76,63.83186706,86.627,2.792219198,14.1,12.20384959,0.459577902,-198020000,7.472650568,5.947379318,3.45043211,14.76003823,56.13911756,36.62353871,14.54114593,,-1.062207056,3.5,0,69.66952645,10.64,8.149166667,4.494018574,229.4479011,-3.292462122,3.073126271,72.91782482,,3.32831465,17.496,3.4,18325,61.11149216,2.900806069,0.050144709,8.3,327.0452574,154.6227929,87.24016983,31.80978729,46.23326025,20.13117447,7.434637119,27.66980904,64.88456834,93.82060299,55.68131662,35.4,,14.24897306,4.478931727,30.34737015,,,,50.54100037,8.288000107,46948.22768,63.03099823,119.3721009,92.76265627
3066,LBN,2006,Lebanon,,Upper middle income,Middle East and North Africa (MENA),Middle East & North Africa,630096,98.76174179,99.88,66.37341153,86.762,1.289649355,13.1,12.14443813,0.450007431,150900000,10.28383706,3.182143958,0.658009062,15.00815138,55.47973952,35.58965751,14.52554216,,0.880737585,4.3,0,71.81109422,10.26,7.983333333,7.796531416,241.4364149,1.698232544,6.611509873,79.41363392,,3.971591171,16.272,3.4,12249,58.10147476,3.547653183,0.049002233,7.7,393.7977553,154.847512,92.64670322,23.57862371,58.03794446,17.29736206,8.000094699,25.50852094,66.47822679,96.47147046,56.5825009,35.4,,12.67942723,4.576037849,29.51279195,,,,50.70399857,8.62899971,46610.13128,62.90800095,110.8204524,91.06939703
3067,LBN,2006,Lebanon,,Upper middle income,Middle East and North Africa (MENA),Middle East & North Africa,630096,98.76174179,99.88,66.37341153,86.762,1.289649355,13.1,12.14443813,0.450007431,150900000,10.28383706,3.182143958,0.658009062,15.00815138,55.47973952,35.58965751,14.52554216,,0.880737585,4.3,0,71.81109422,10.26,7.983333333,7.796531416,241.4364149,1.698232544,6.611509873,79.41363392,,3.971591171,16.272,3.4,12249,58.10147476,3.547653183,0.049002233,7.7,393.7977553,154.847512,92.64670322,23.57862371,58.03794446,17.29736206,8.000094699,25.50852094,66.47822679,96.47147046,56.5825009,35.4,,12.67942723,4.576037849,29.51279195,,,,50.70399857,8.62899971,46610.13128,62.90800095,110.8204524,91.06939703
3068,LBN,2006,Lebanon,,Upper middle income,Middle East and North Africa (MENA),Middle East & North Africa,630096,98.76174179,99.88,66.37341153,86.762,1.289649355,13.1,12.14443813,0.450007431,150900000,10.28383706,3.182143958,0.658009062,15.00815138,55.47973952,35.58965751,14.52554216,,0.880737585,4.3,0,71.81109422,10.26,7.983333333,7.796531416,241.4364149,1.698232544,6.611509873,79.41363392,,3.971591171,16.272,3.4,12249,58.10147476,3.547653183,0.049002233,7.7,393.7977553,154.847512,92.64670322,23.57862371,58.03794446,17.29736206,8.000094699,25.50852094,66.47822679,96.47147046,56.5825009,35.4,,12.67942723,4.576037849,29.51279195,,,,50.70399857,8.62899971,46610.13128,62.90800095,110.8204524,91.06939703
3069,LBN,2006,Lebanon,,Upper middle income,Middle East and North Africa (MENA),Middle East & North Africa,630096,98.76174179,99.88,66.37341153,86.762,1.289649355,13.1,12.14443813,0.450007431,150900000,10.28383706,3.182143958,0.658009062,15.00815138,55.47973952,35.58965751,14.52554216,,0.880737585,4.3,0,71.81109422,10.26,7.983333333,7.796531416,241.4364149,1.698232544,6.611509873,79.41363392,,3.971591171,16.272,3.4,12249,58.10147476,3.547653183,0.049002233,7.7,393.7977553,154.847512,92.64670322,23.57862371,58.03794446,17.29736206,8.000094699,25.50852094,66.47822679,96.47147046,56.5825009,35.4,,12.67942723,4.576037849,29.51279195,,,,50.70399857,8.62899971,46610.13128,62.90800095,110.8204524,91.06939703
3070,LBN,2006,Lebanon,,Upper middle income,Middle East and North Africa (MENA),Middle East & North Africa,630096,98.76174179,99.88,66.37341153,86.762,1.289649355,13.1,12.14443813,0.450007431,150900000,10.28383706,3.182143958,0.658009062,15.00815138,55.47973952,35.58965751,14.52554216,,0.880737585,4.3,0,71.81109422,10.26,7.983333333,7.796531416,241.4364149,1.698232544,6.611509873,79.41363392,,3.971591171,16.272,3.4,12249,58.10147476,3.547653183,0.049002233,7.7,393.7977553,154.847512,92.64670322,23.57862371,58.03794446,17.29736206,8.000094699,25.50852094,66.47822679,96.47147046,56.5825009,35.4,,12.67942723,4.576037849,29.51279195,,,,50.70399857,8.62899971,46610.13128,62.90800095,110.8204524,91.06939703
3071,LBN,2006,Lebanon,,Upper middle income,Middle East and North Africa (MENA),Middle East & North Africa,630096,98.76174179,99.88,66.37341153,86.762,1.289649355,13.1,12.14443813,0.450007431,150900000,10.28383706,3.182143958,0.658009062,15.00815138,55.47973952,35.58965751,14.52554216,,0.880737585,4.3,0,71.81109422,10.26,7.983333333,7.796531416,241.4364149,1.698232544,6.611509873,79.41363392,,3.971591171,16.272,3.4,12249,58.10147476,3.547653183,0.049002233,7.7,393.7977553,154.847512,92.64670322,23.57862371,58.03794446,17.29736206,8.000094699,25.50852094,66.47822679,96.47147046,56.5825009,35.4,,12.67942723,4.576037849,29.51279195,,,,50.70399857,8.62899971,46610.13128,62.90800095,110.8204524,91.06939703
3072,LBN,2006,Lebanon,,Upper middle income,Middle East and North Africa (MENA),Middle East & North Africa,630096,98.76174179,99.88,66.37341153,86.762,1.289649355,13.1,12.14443813,0.450007431,150900000,10.28383706,3.182143958,0.658009062,15.00815138,55.47973952,35.58965751,14.52554216,,0.880737585,4.3,0,71.81109422,10.26,7.983333333,7.796531416,241.4364149,1.698232544,6.611509873,79.41363392,,3.971591171,16.272,3.4,12249,58.10147476,3.547653183,0.049002233,7.7,393.7977553,154.847512,92.64670322,23.57862371,58.03794446,17.29736206,8.000094699,25.50852094,66.47822679,96.47147046,56.5825009,35.4,,12.67942723,4.576037849,29.51279195,,,,50.70399857,8.62899971,46610.13128,62.90800095,110.8204524,91.06939703
3073,LBN,2007,Lebanon,30,Upper middle income,Middle East and North Africa (MENA),Middle East & North Africa,624474,99.23658247,99.54,66.1876809,86.901,0.159356026,12.2,13.5978269,0.451964786,745020000,14.74982939,11.72570725,0.59741566,15.50987735,60.82619096,37.141517,13.72455493,,3.132923723,4.7,0,74.10642013,10.25583333,7.974166667,12.41932838,240.7598492,4.859646822,0.413697686,79.4581032,,3.415949865,15.048,3.4,13089,57.8457222,3.512080386,0.047244856,7.1,500.1539366,196.6452648,91.59916447,24.86314976,54.92893243,19.24707262,8.150862049,27.4165098,64.42622829,97.98056243,63.74017688,35.4,,13.18711353,4.632398404,28.53691699,,,,50.80699921,8.979999542,50327.84561,62.61500168,129.0747626,97.96770797
3074,LBN,2007,Lebanon,30,Upper middle income,Middle East and North Africa (MENA),Middle East & North Africa,624474,99.23658247,99.54,66.1876809,86.901,0.159356026,12.2,13.5978269,0.451964786,745020000,14.74982939,11.72570725,0.59741566,15.50987735,60.82619096,37.141517,13.72455493,,3.132923723,4.7,0,74.10642013,10.25583333,7.974166667,12.41932838,240.7598492,4.859646822,0.413697686,79.4581032,,3.415949865,15.048,3.4,13089,57.8457222,3.512080386,0.047244856,7.1,500.1539366,196.6452648,91.59916447,24.86314976,54.92893243,19.24707262,8.150862049,27.4165098,64.42622829,97.98056243,63.74017688,35.4,,13.18711353,4.632398404,28.53691699,,,,50.80699921,8.979999542,50327.84561,62.61500168,129.0747626,97.96770797
3075,LBN,2007,Lebanon,30,Upper middle income,Middle East and North Africa (MENA),Middle East & North Africa,624474,99.23658247,99.54,66.1876809,86.901,0.159356026,12.2,13.5978269,0.451964786,745020000,14.74982939,11.72570725,0.59741566,15.50987735,60.82619096,37.141517,13.72455493,,3.132923723,4.7,0,74.10642013,10.25583333,7.974166667,12.41932838,240.7598492,4.859646822,0.413697686,79.4581032,,3.415949865,15.048,3.4,13089,57.8457222,3.512080386,0.047244856,7.1,500.1539366,196.6452648,91.59916447,24.86314976,54.92893243,19.24707262,8.150862049,27.4165098,64.42622829,97.98056243,63.74017688,35.4,,13.18711353,4.632398404,28.53691699,,,,50.80699921,8.979999542,50327.84561,62.61500168,129.0747626,97.96770797
3076,LBN,2007,Lebanon,30,Upper middle income,Middle East and North Africa (MENA),Middle East & North Africa,624474,99.23658247,99.54,66.1876809,86.901,0.159356026,12.2,13.5978269,0.451964786,745020000,14.74982939,11.72570725,0.59741566,15.50987735,60.82619096,37.141517,13.72455493,,3.132923723,4.7,0,74.10642013,10.25583333,7.974166667,12.41932838,240.7598492,4.859646822,0.413697686,79.4581032,,3.415949865,15.048,3.4,13089,57.8457222,3.512080386,0.047244856,7.1,500.1539366,196.6452648,91.59916447,24.86314976,54.92893243,19.24707262,8.150862049,27.4165098,64.42622829,97.98056243,63.74017688,35.4,,13.18711353,4.632398404,28.53691699,,,,50.80699921,8.979999542,50327.84561,62.61500168,129.0747626,97.96770797
3077,LBN,2007,Lebanon,30,Upper middle income,Middle East and North Africa (MENA),Middle East & North Africa,624474,99.23658247,99.54,66.1876809,86.901,0.159356026,12.2,13.5978269,0.451964786,745020000,14.74982939,11.72570725,0.59741566,15.50987735,60.82619096,37.141517,13.72455493,,3.132923723,4.7,0,74.10642013,10.25583333,7.974166667,12.41932838,240.7598492,4.859646822,0.413697686,79.4581032,,3.415949865,15.048,3.4,13089,57.8457222,3.512080386,0.047244856,7.1,500.1539366,196.6452648,91.59916447,24.86314976,54.92893243,19.24707262,8.150862049,27.4165098,64.42622829,97.98056243,63.74017688,35.4,,13.18711353,4.632398404,28.53691699,,,,50.80699921,8.979999542,50327.84561,62.61500168,129.0747626,97.96770797
3078,LBN,2007,Lebanon,30,Upper middle income,Middle East and North Africa (MENA),Middle East & North Africa,624474,99.23658247,99.54,66.1876809,86.901,0.159356026,12.2,13.5978269,0.451964786,745020000,14.74982939,11.72570725,0.59741566,15.50987735,60.82619096,37.141517,13.72455493,,3.132923723,4.7,0,74.10642013,10.25583333,7.974166667,12.41932838,240.7598492,4.859646822,0.413697686,79.4581032,,3.415949865,15.048,3.4,13089,57.8457222,3.512080386,0.047244856,7.1,500.1539366,196.6452648,91.59916447,24.86314976,54.92893243,19.24707262,8.150862049,27.4165098,64.42622829,97.98056243,63.74017688,35.4,,13.18711353,4.632398404,28.53691699,,,,50.80699921,8.979999542,50327.84561,62.61500168,129.0747626,97.96770797
3079,LBN,2007,Lebanon,30,Upper middle income,Middle East and North Africa (MENA),Middle East & North Africa,624474,99.23658247,99.54,66.1876809,86.901,0.159356026,12.2,13.5978269,0.451964786,745020000,14.74982939,11.72570725,0.59741566,15.50987735,60.82619096,37.141517,13.72455493,,3.132923723,4.7,0,74.10642013,10.25583333,7.974166667,12.41932838,240.7598492,4.859646822,0.413697686,79.4581032,,3.415949865,15.048,3.4,13089,57.8457222,3.512080386,0.047244856,7.1,500.1539366,196.6452648,91.59916447,24.86314976,54.92893243,19.24707262,8.150862049,27.4165098,64.42622829,97.98056243,63.74017688,35.4,,13.18711353,4.632398404,28.53691699,,,,50.80699921,8.979999542,50327.84561,62.61500168,129.0747626,97.96770797
3080,LBN,2008,Lebanon,30,Upper middle income,Middle East and North Africa (MENA),Middle East & North Africa,617415,99.2282758,103.48,64.80938416,87.042,-0.054615545,11.4,14.88051772,0.476739368,432880000,8.0544156,7.484694767,-1.538043095,16.21200383,68.08001874,38.54565444,13.39917191,,7.533283906,6.8,0,76.27527271,9.964166667,7.704166667,14.77557576,235.6073268,6.377102698,2.140430784,64.21337702,,3.38810688,15.3332,3.5,12966,59.56251526,3.069562279,0.048530826,6.7,623.3031991,268.9245586,106.7838695,27.26261936,50.00563772,21.39297981,6.318272502,29.15340304,64.52434781,98.37538496,72.83238127,30.6,3.840709209,11.70064921,4.001314491,27.4627729,,,,50.56499863,7.438000202,53577.8585,62.80799866,153.1532326,106.6256732
3081,LBN,2008,Lebanon,30,Upper middle income,Middle East and North Africa (MENA),Middle East & North Africa,617415,99.2282758,103.48,64.80938416,87.042,-0.054615545,11.4,14.88051772,0.476739368,432880000,8.0544156,7.484694767,-1.538043095,16.21200383,68.08001874,38.54565444,13.39917191,,7.533283906,6.8,0,76.27527271,9.964166667,7.704166667,14.77557576,235.6073268,6.377102698,2.140430784,64.21337702,,3.38810688,15.3332,3.5,12966,59.56251526,3.069562279,0.048530826,6.7,623.3031991,268.9245586,106.7838695,27.26261936,50.00563772,21.39297981,6.318272502,29.15340304,64.52434781,98.37538496,72.83238127,30.6,3.840709209,11.70064921,4.001314491,27.4627729,,,,50.56499863,7.438000202,53577.8585,62.80799866,153.1532326,106.6256732
3082,LBN,2008,Lebanon,30,Upper middle income,Middle East and North Africa (MENA),Middle East & North Africa,617415,99.2282758,103.48,64.80938416,87.042,-0.054615545,11.4,14.88051772,0.476739368,432880000,8.0544156,7.484694767,-1.538043095,16.21200383,68.08001874,38.54565444,13.39917191,,7.533283906,6.8,0,76.27527271,9.964166667,7.704166667,14.77557576,235.6073268,6.377102698,2.140430784,64.21337702,,3.38810688,15.3332,3.5,12966,59.56251526,3.069562279,0.048530826,6.7,623.3031991,268.9245586,106.7838695,27.26261936,50.00563772,21.39297981,6.318272502,29.15340304,64.52434781,98.37538496,72.83238127,30.6,3.840709209,11.70064921,4.001314491,27.4627729,,,,50.56499863,7.438000202,53577.8585,62.80799866,153.1532326,106.6256732
3083,LBN,2008,Lebanon,30,Upper middle income,Middle East and North Africa (MENA),Middle East & North Africa,617415,99.2282758,103.48,64.80938416,87.042,-0.054615545,11.4,14.88051772,0.476739368,432880000,8.0544156,7.484694767,-1.538043095,16.21200383,68.08001874,38.54565444,13.39917191,,7.533283906,6.8,0,76.27527271,9.964166667,7.704166667,14.77557576,235.6073268,6.377102698,2.140430784,64.21337702,,3.38810688,15.3332,3.5,12966,59.56251526,3.069562279,0.048530826,6.7,623.3031991,268.9245586,106.7838695,27.26261936,50.00563772,21.39297981,6.318272502,29.15340304,64.52434781,98.37538496,72.83238127,30.6,3.840709209,11.70064921,4.001314491,27.4627729,,,,50.56499863,7.438000202,53577.8585,62.80799866,153.1532326,106.6256732
3084,LBN,2008,Lebanon,30,Upper middle income,Middle East and North Africa (MENA),Middle East & North Africa,617415,99.2282758,103.48,64.80938416,87.042,-0.054615545,11.4,14.88051772,0.476739368,432880000,8.0544156,7.484694767,-1.538043095,16.21200383,68.08001874,38.54565444,13.39917191,,7.533283906,6.8,0,76.27527271,9.964166667,7.704166667,14.77557576,235.6073268,6.377102698,2.140430784,64.21337702,,3.38810688,15.3332,3.5,12966,59.56251526,3.069562279,0.048530826,6.7,623.3031991,268.9245586,106.7838695,27.26261936,50.00563772,21.39297981,6.318272502,29.15340304,64.52434781,98.37538496,72.83238127,30.6,3.840709209,11.70064921,4.001314491,27.4627729,,,,50.56499863,7.438000202,53577.8585,62.80799866,153.1532326,106.6256732
3085,LBN,2008,Lebanon,30,Upper middle income,Middle East and North Africa (MENA),Middle East & North Africa,617415,99.2282758,103.48,64.80938416,87.042,-0.054615545,11.4,14.88051772,0.476739368,432880000,8.0544156,7.484694767,-1.538043095,16.21200383,68.08001874,38.54565444,13.39917191,,7.533283906,6.8,0,76.27527271,9.964166667,7.704166667,14.77557576,235.6073268,6.377102698,2.140430784,64.21337702,,3.38810688,15.3332,3.5,12966,59.56251526,3.069562279,0.048530826,6.7,623.3031991,268.9245586,106.7838695,27.26261936,50.00563772,21.39297981,6.318272502,29.15340304,64.52434781,98.37538496,72.83238127,30.6,3.840709209,11.70064921,4.001314491,27.4627729,,,,50.56499863,7.438000202,53577.8585,62.80799866,153.1532326,106.6256732
3086,LBN,2008,Lebanon,30,Upper middle income,Middle East and North Africa (MENA),Middle East & North Africa,617415,99.2282758,103.48,64.80938416,87.042,-0.054615545,11.4,14.88051772,0.476739368,432880000,8.0544156,7.484694767,-1.538043095,16.21200383,68.08001874,38.54565444,13.39917191,,7.533283906,6.8,0,76.27527271,9.964166667,7.704166667,14.77557576,235.6073268,6.377102698,2.140430784,64.21337702,,3.38810688,15.3332,3.5,12966,59.56251526,3.069562279,0.048530826,6.7,623.3031991,268.9245586,106.7838695,27.26261936,50.00563772,21.39297981,6.318272502,29.15340304,64.52434781,98.37538496,72.83238127,30.6,3.840709209,11.70064921,4.001314491,27.4627729,,,,50.56499863,7.438000202,53577.8585,62.80799866,153.1532326,106.6256732
3087,LBN,2009,Lebanon,25,Upper middle income,Middle East and North Africa (MENA),Middle East & North Africa,616693,99.09328003,93.66,64.80938416,87.187,1.008281138,10.8,13.56965891,0.521791943,-225700000,7.438543391,7.996449992,2.914580701,15.43951679,57.20213716,33.1957017,12.90891432,1.195096712,10.284541,8.3,0,72.04469361,9.568333333,7.3175,19.62267616,231.8351943,4.799833834,4.493226581,84.80364891,,3.180185665,15.6184,3.8,16250,60.01142883,2.740497142,0.048992833,6.3,585.9385933,266.035313,87.4379568,23.47047741,59.82085075,15.58747711,6.189374381,28.53530527,64.39716107,103.9855658,58.64758362,30.6,3.012657733,12.55632827,4.020042001,26.47893446,,,,50.30199814,6.355000019,57440.03865,62.97800064,166.0502026,90.39783886
3088,LBN,2009,Lebanon,25,Upper middle income,Middle East and North Africa (MENA),Middle East & North Africa,616693,99.09328003,93.66,64.80938416,87.187,1.008281138,10.8,13.56965891,0.521791943,-225700000,7.438543391,7.996449992,2.914580701,15.43951679,57.20213716,33.1957017,12.90891432,1.195096712,10.284541,8.3,0,72.04469361,9.568333333,7.3175,19.62267616,231.8351943,4.799833834,4.493226581,84.80364891,,3.180185665,15.6184,3.8,16250,60.01142883,2.740497142,0.048992833,6.3,585.9385933,266.035313,87.4379568,23.47047741,59.82085075,15.58747711,6.189374381,28.53530527,64.39716107,103.9855658,58.64758362,30.6,3.012657733,12.55632827,4.020042001,26.47893446,,,,50.30199814,6.355000019,57440.03865,62.97800064,166.0502026,90.39783886
3089,LBN,2009,Lebanon,25,Upper middle income,Middle East and North Africa (MENA),Middle East & North Africa,616693,99.09328003,93.66,64.80938416,87.187,1.008281138,10.8,13.56965891,0.521791943,-225700000,7.438543391,7.996449992,2.914580701,15.43951679,57.20213716,33.1957017,12.90891432,1.195096712,10.284541,8.3,0,72.04469361,9.568333333,7.3175,19.62267616,231.8351943,4.799833834,4.493226581,84.80364891,,3.180185665,15.6184,3.8,16250,60.01142883,2.740497142,0.048992833,6.3,585.9385933,266.035313,87.4379568,23.47047741,59.82085075,15.58747711,6.189374381,28.53530527,64.39716107,103.9855658,58.64758362,30.6,3.012657733,12.55632827,4.020042001,26.47893446,,,,50.30199814,6.355000019,57440.03865,62.97800064,166.0502026,90.39783886
3090,LBN,2009,Lebanon,25,Upper middle income,Middle East and North Africa (MENA),Middle East & North Africa,616693,99.09328003,93.66,64.80938416,87.187,1.008281138,10.8,13.56965891,0.521791943,-225700000,7.438543391,7.996449992,2.914580701,15.43951679,57.20213716,33.1957017,12.90891432,1.195096712,10.284541,8.3,0,72.04469361,9.568333333,7.3175,19.62267616,231.8351943,4.799833834,4.493226581,84.80364891,,3.180185665,15.6184,3.8,16250,60.01142883,2.740497142,0.048992833,6.3,585.9385933,266.035313,87.4379568,23.47047741,59.82085075,15.58747711,6.189374381,28.53530527,64.39716107,103.9855658,58.64758362,30.6,3.012657733,12.55632827,4.020042001,26.47893446,,,,50.30199814,6.355000019,57440.03865,62.97800064,166.0502026,90.39783886
