Index,Country Code,Country Name,Year,IncomeGroup,Corruption Perception Index,Gni Growth (Annual %),"Intentional Homicides (Per 100,000 People)",Food Production Index (2004-2006 = 100),Claims On Central Government (Annual Growth As % Of Broad Money),"Foreign Direct Investment, Net Inflows (% Of Gdp)",Import Value Index (2000 = 100),"Inflation, Consumer Prices (Annual %)",Claims On Private Sector (Annual Growth As % Of Broad Money),"Inflation, Gdp Deflator: Linked Series (Annual %)",Broad Money Growth (Annual %),Import Volume Index (2000 = 100),Merchandise Imports From Low- And Middle-Income Economies Outside Region (% Of Total Merchandise Imports),Bank Liquid Reserves To Bank Assets Ratio (%),Total Tax And Contribution Rate (% Of Profit),Exports Of Goods And Services (% Of Gdp),Merchandise Imports From High-Income Economies (% Of Total Merchandise Imports),"Industry (Including Construction), Value Added (% Of Gdp)",Price Level Ratio Of Ppp Conversion Factor (Gdp) To Market Exchange Rate,Merchandise Exports To Low- And Middle-Income Economies Within Region (% Of Total Merchandise Exports),Merchandise Exports To Low- And Middle-Income Economies Outside Region (% Of Total Merchandise Exports)
3194,LBR,Liberia,2010,Low income,33,5.277078575,3.315038944,126.85,-5.928101831,103.3373871,106.257485,7.289927969,14.61078398,6.512001318,28.42399534,64.61224988,52.24861075,31.87166195,42.5,19.13900901,32.70936499,4.999614615,0.502365158,2.657289955,2.101792343
3195,LBR,Liberia,2010,Low income,33,5.277078575,3.315038944,126.85,-5.928101831,103.3373871,106.257485,7.289927969,14.61078398,6.512001318,28.42399534,64.61224988,52.24861075,31.87166195,42.5,19.13900901,32.70936499,4.999614615,0.502365158,2.657289955,2.101792343
3196,LBR,Liberia,2010,Low income,33,5.277078575,3.315038944,126.85,-5.928101831,103.3373871,106.257485,7.289927969,14.61078398,6.512001318,28.42399534,64.61224988,52.24861075,31.87166195,42.5,19.13900901,32.70936499,4.999614615,0.502365158,2.657289955,2.101792343
3197,LBR,Liberia,2011,Low income,32,10.80954075,4.007521196,130.65,-3.657557752,86.98944676,156.3323353,8.488167518,15.02845548,10.9234478,30.13969858,89.16453136,52.24861166,47.4660245,42.5,21.80729775,32.70936421,8.300116764,0.545838708,2.657290174,2.101792484
3198,LBR,Liberia,2011,Low income,32,10.80954075,4.007521196,130.65,-3.657557752,86.98944676,156.3323353,8.488167518,15.02845548,10.9234478,30.13969858,89.16453136,52.24861166,47.4660245,42.5,21.80729775,32.70936421,8.300116764,0.545838708,2.657290174,2.101792484
3199,LBR,Liberia,2011,Low income,32,10.80954075,4.007521196,130.65,-3.657557752,86.98944676,156.3323353,8.488167518,15.02845548,10.9234478,30.13969858,89.16453136,52.24861166,47.4660245,42.5,21.80729775,32.70936421,8.300116764,0.545838708,2.657290174,2.101792484
3200,LBR,Liberia,2012,Low income,41,4.193836906,3.264289973,133.66,-1.59908186,84.89456969,150.4041916,6.831787034,5.939089527,5.070422076,2.202179532,82.71308682,52.24861093,50.62260403,25.3,32.91270489,32.70936431,16.39642778,0.560399265,2.657289937,2.101792427
3201,LBR,Liberia,2012,Low income,41,4.193836906,3.264289973,133.66,-1.59908186,84.89456969,150.4041916,6.831787034,5.939089527,5.070422076,2.202179532,82.71308682,52.24861093,50.62260403,25.3,32.91270489,32.70936431,16.39642778,0.560399265,2.657289937,2.101792427
3202,LBR,Liberia,2012,Low income,41,4.193836906,3.264289973,133.66,-1.59908186,84.89456969,150.4041916,6.831787034,5.939089527,5.070422076,2.202179532,82.71308682,52.24861093,50.62260403,25.3,32.91270489,32.70936431,16.39642778,0.560399265,2.657289937,2.101792427
3203,LBR,Liberia,2013,Low income,38,8.900199571,3.447913819,129.39,14.46956269,65.16711332,172.1257485,7.577306817,17.43796789,3.69064999,22.6450072,119.5753251,52.24861142,37.78883031,26.9,34.57949136,32.70936429,15.75802739,0.539034882,2.657289789,2.101792813
3204,LBR,Liberia,2013,Low income,38,8.900199571,3.447913819,129.39,14.46956269,65.16711332,172.1257485,7.577306817,17.43796789,3.69064999,22.6450072,119.5753251,52.24861142,37.78883031,26.9,34.57949136,32.70936429,15.75802739,0.539034882,2.657289789,2.101792813
3205,LBR,Liberia,2013,Low income,38,8.900199571,3.447913819,129.39,14.46956269,65.16711332,172.1257485,7.577306817,17.43796789,3.69064999,22.6450072,119.5753251,52.24861142,37.78883031,26.9,34.57949136,32.70936429,15.75802739,0.539034882,2.657289789,2.101792813
3206,LBR,Liberia,2014,Low income,37,0.714134841,3.542554151,126.69,-2.604215545,15.96281262,298.8922156,9.861112856,-0.97781662,1.796854228,-7.953186858,209.4077871,52.24861173,20.49423787,31.4,28.43219148,32.70936383,15.70938931,0.521862499,2.65728998,2.101792693
3207,LBR,Liberia,2014,Low income,37,0.714134841,3.542554151,126.69,-2.604215545,15.96281262,298.8922156,9.861112856,-0.97781662,1.796854228,-7.953186858,209.4077871,52.24861173,20.49423787,31.4,28.43219148,32.70936383,15.70938931,0.521862499,2.65728998,2.101792693
3208,LBR,Liberia,2014,Low income,37,0.714134841,3.542554151,126.69,-2.604215545,15.96281262,298.8922156,9.861112856,-0.97781662,1.796854228,-7.953186858,209.4077871,52.24861173,20.49423787,31.4,28.43219148,32.70936383,15.70938931,0.521862499,2.65728998,2.101792693
3209,LBR,Liberia,2015,Low income,37,1.244568982,3.204988719,132.61,-7.004373738,7.32388519,252.5748503,7.748696876,6.864000907,1.049618321,8.710289744,186.8606249,52.24861118,27.2575835,47.7,19.46902738,32.70936365,12.53687441,0.549791635,2.657289841,2.101792749
3210,LBR,Liberia,2015,Low income,37,1.244568982,3.204988719,132.61,-7.004373738,7.32388519,252.5748503,7.748696876,6.864000907,1.049618321,8.710289744,186.8606249,52.24861118,27.2575835,47.7,19.46902738,32.70936365,12.53687441,0.549791635,2.657289841,2.101792749
3211,LBR,Liberia,2015,Low income,37,1.244568982,3.204988719,132.61,-7.004373738,7.32388519,252.5748503,7.748696876,6.864000907,1.049618321,8.710289744,186.8606249,52.24861118,27.2575835,47.7,19.46902738,32.70936365,12.53687441,0.549791635,2.657289841,2.101792749
3212,LBR,Liberia,2016,Low income,37,-1.636313435,3.217426905,135.8,-6.636149241,9.509344313,194.8802395,8.834248683,4.662695345,4.850799608,-8.129628322,154.2473377,52.2486107,26.24289482,45.5,21.41663407,32.70936489,7.985448282,0.518197656,2.657290193,2.101792976
3213,LBR,Liberia,2016,Low income,37,-1.636313435,3.217426905,135.8,-6.636149241,9.509344313,194.8802395,8.834248683,4.662695345,4.850799608,-8.129628322,154.2473377,52.2486107,26.24289482,45.5,21.41663407,32.70936489,7.985448282,0.518197656,2.657290193,2.101792976
3214,LBR,Liberia,2016,Low income,37,-1.636313435,3.217426905,135.8,-6.636149241,9.509344313,194.8802395,8.834248683,4.662695345,4.850799608,-8.129628322,154.2473377,52.2486107,26.24289482,45.5,21.41663407,32.70936489,7.985448282,0.518197656,2.657290193,2.101792976
3215,LBR,Liberia,2017,Low income,31,1.963729334,3.428308493,133.67462,38.09291229,7.543642601,162.994012,12.41963239,20.41425409,-2.182014585,10.63870587,127.4148344,52.24861061,23.84048088,45.5,24.28419199,32.70936428,10.19984142,0.460993551,2.657290035,2.101792557
3216,LBR,Liberia,2017,Low income,31,1.963729334,3.428308493,133.67462,38.09291229,7.543642601,162.994012,12.41963239,20.41425409,-2.182014585,10.63870587,127.4148344,52.24861061,23.84048088,45.5,24.28419199,32.70936428,10.19984142,0.460993551,2.657290035,2.101792557
3217,LBR,Liberia,2017,Low income,31,1.963729334,3.428308493,133.67462,38.09291229,7.543642601,162.994012,12.41963239,20.41425409,-2.182014585,10.63870587,127.4148344,52.24861061,23.84048088,45.5,24.28419199,32.70936428,10.19984142,0.460993551,2.657290035,2.101792557
3218,LBR,Liberia,2018,Low income,32,-1.72746886,3.701447276,133.6825,4.300211395,3.956181214,164.6706587,23.5635149,1.916507777,-1.85292811,3.032607293,128.6628518,54.97344988,19.29513577,45.5,26.01102941,30.62103861,12.51450061,0.44202133,4.124642796,1.135993053
3219,LBR,Liberia,2018,Low income,32,-1.72746886,3.701447276,133.6825,4.300211395,3.956181214,164.6706587,23.5635149,1.916507777,-1.85292811,3.032607293,128.6628518,54.97344988,19.29513577,45.5,26.01102941,30.62103861,12.51450061,0.44202133,4.124642796,1.135993053
3220,LBR,Liberia,2018,Low income,32,-1.72746886,3.701447276,133.6825,4.300211395,3.956181214,164.6706587,23.5635149,1.916507777,-1.85292811,3.032607293,128.6628518,54.97344988,19.29513577,45.5,26.01102941,30.62103861,12.51450061,0.44202133,4.124642796,1.135993053
3221,LBR,Liberia,2019,Low income,28,3.893792825,3.805002507,133.98858,25.73542707,25.46298447,262.4584131,19.1366423,12.49475769,-3.734592332,17.23935401,184.6363464,50.22909387,15.20986559,46.2,28.72532815,35.14000183,11.9679998,0.41822131,6.096226723,4.783651732
3222,LBR,Liberia,2019,Low income,28,3.893792825,3.805002507,133.98858,25.73542707,25.46298447,262.4584131,19.1366423,12.49475769,-3.734592332,17.23935401,184.6363464,50.22909387,15.20986559,46.2,28.72532815,35.14000183,11.9679998,0.41822131,6.096226723,4.783651732
3223,LBR,Liberia,2019,Low income,28,3.893792825,3.805002507,133.98858,25.73542707,25.46298447,262.4584131,19.1366423,12.49475769,-3.734592332,17.23935401,184.6363464,50.22909387,15.20986559,46.2,28.72532815,35.14000183,11.9679998,0.41822131,6.096226723,4.783651732
3231,LBY,Libya,2007,Upper middle income,25,5.064923096,10.10737922,107.44,-38.86041283,6.944996129,180.413612,6.25098783,2.897454204,11.02016968,38.04307286,125.2477969,24.23179716,20.40227934,33.7212,72.69901227,53.06628481,80.01665767,0.405078518,3.012918203,11.50714678
3232,LBY,Libya,2008,Upper middle income,26,16.56404309,8.471617562,106.38,-37.36654804,4.718017988,245.1686495,10.3607289,9.487343775,21.82955491,49.19214766,152.7512673,26.55872731,20.26784004,33.9444,72.5073857,47.49121625,77.54063306,0.499518636,2.931818968,10.29988266
3233,LBY,Libya,2009,Upper middle income,25,3.877690984,2.674625455,109.76,1.782785295,2.175212642,344.5707128,2.459900256,2.009158409,-25.31279599,17.41287869,228.6424289,31.64286227,18.83394167,32.5362,59.23600739,44.58335551,69.66681425,0.361422129,3.212986398,18.35658597
3234,LBY,Libya,2010,Upper middle income,22,3.958633966,6.631421428,111.9,-19.56147154,2.385873758,473.5897106,2.799895001,0.709507399,14.16106783,-0.573334861,298.7758516,31.45512996,21.5543468,33.5662,65.6049745,52.27252332,70.05541953,0.403568893,1.390875623,13.07933595
3235,LBY,Libya,2011,Upper middle income,20,-1.677730347,6.185437266,114.93,21.63654714,0,214.3622722,15.51848153,-1.06401214,18.25071664,24.00042817,117.4495733,36.53075139,18.57541862,32.1694,54.82944514,46.01978973,26.97677215,0.483725079,3.0477058,14.24634978
3236,LBY,Libya,2012,Upper middle income,21,1.959657855,6.345436053,116.5,-24.8908792,1.740486447,589.4962487,6.059803922,4.539718973,8.980670119,12.58263985,325.4419323,38.55571163,22.29328914,32.6,74.62245886,41.94756849,26.97645278,0.536344263,1.715910864,16.77975034
3237,LBY,Libya,2013,Upper middle income,15,1.648270137,5.523249035,115.3,14.22557212,1.071708764,723.7524086,2.605818027,3.58845978,-6.66792158,6.29444896,404.4694727,37.86500959,20.01506907,32.6,70.43373349,42.19889455,27.03995179,0.52160308,2.147280889,12.37582781
3238,LBY,Libya,2014,Upper middle income,18,3.41205287,5.72920491,113.7,36.23905625,0,508.9509494,2.042507063,1.40325305,-17.30902884,-0.338701264,288.638686,39.0973502,19.31760312,32.6,47.01432665,40.43910223,26.97568327,0.452136081,3.495094023,7.239447916
3239,LBY,Libya,2015,Upper middle income,16,2.971319462,3.106032379,116.28,33.94717614,0,440.2197213,2.188276599,0.566145941,-19.39851239,12.50704492,274.7828002,42.98262311,18.97248766,32.6,39.96666073,36.18531,68.26811331,0.35498452,5.623767963,13.14159247
3240,LBY,Libya,2016,Upper middle income,14,2.513313836,2.836440378,117.43,27.3306064,0,232.2347267,1.60867534,-1.833513401,-2.557563462,22.07368061,149.9464367,38.66248102,19.25662286,32.6,26.13844503,40.17711025,68.26399231,0.363245762,11.93394125,9.613330286
3241,LBY,Libya,2017,Upper middle income,17,3.24957324,3.123965918,120.99618,10.59726836,0,304.3140407,5.551326453,-1.030336637,14.43075778,15.22337347,188.0647545,40.12599002,18.75358251,32.6,49.94236451,36.72858424,68.43752498,0.434861693,9.134497732,12.4121652
3242,LBY,Libya,2018,Upper middle income,17,4.370170211,7.204641566,119.67988,-11.70077085,0,343.86388,9.278608303,-0.484643746,18.12364521,-0.124646545,199.9436303,41.7941053,20.02683309,32.6,56.94907682,35.49286632,68.8227648,0.512420896,8.597601967,22.46821913
3243,LBY,Libya,2019,Upper middle income,18,3.482327413,2.808713018,118.59852,5.361760292,1.233663831,424.0132477,1.410843981,1.978984597,-1.103625624,9.598622336,282.8506172,36.6500423,17.2342643,32.6,64.8359037,42.7141366,68.36431081,0.486219275,8.049982258,15.4016274
3251,MDG,Madagascar,2007,Low income,32,7.273288092,5.968072253,107.55,3.365372496,9.260115473,240.1936558,10.28796632,7.468727716,10.28796632,21.30814728,166.5609964,33.00803381,33.60287418,45,27.79620714,50.83761828,10.86379191,0.281328631,3.317907959,5.475649181
3252,MDG,Madagascar,2008,Low income,34,6.813558596,7.485056062,110.87,-6.990889297,10.577931,344.608655,9.296508394,11.6460801,7.486289283,12.23681894,210.2251145,35.03809392,34.35102973,47.1,27.70720057,41.06605153,11.60096568,0.325356422,4.024699583,5.830218058
3253,MDG,Madagascar,2009,Low income,30,-4.331890795,7.631580239,116.44,7.1828843,13.44854207,291.5710586,8.954218024,3.595307324,6.929167517,10.11318017,194.262019,46.82409152,30.8830463,42.8,20.3758291,37.17724916,11.10472291,0.301526078,4.399841471,10.92705364
3254,MDG,Madagascar,2010,Low income,26,0.268637579,7.126569638,118.98,-5.434569653,9.13867162,235.5106713,9.247321736,9.018989233,10.21854459,11.75677989,147.3834368,25.04208498,26.15993494,42,21.87438119,59.65221226,11.3423827,0.307487054,12.37716096,14.17082741
3255,MDG,Madagascar,2011,Low income,30,1.705087829,6.92356738,120.57,10.6242881,7.059791267,264.826119,9.482540486,2.557393477,10.38620177,16.93845264,139.7763886,28.73185164,36.20741385,41.2,22.71963584,56.12429579,10.97496956,0.34312215,5.871620113,17.87556958
3256,MDG,Madagascar,2012,Low income,32,1.446975448,7.177217553,126.8,5.670998226,7.036803516,282.0307337,5.713844342,3.639037762,5.466192253,7.570988896,152.387981,32.52279998,34.69010584,39.8,21.78068615,48.65201399,11.21856603,0.338455337,6.555559826,21.59251188
3257,MDG,Madagascar,2013,Low income,28,2.058300829,7.066831357,119.99,7.683778393,4.554644412,297.1021811,5.826429445,8.340227961,5.45228498,3.647695837,162.4002499,34.28641205,25.22626614,38.9,23.27216114,48.08553152,12.44809679,0.352373832,8.029135086,13.97295116
3258,MDG,Madagascar,2014,Low income,28,4.075435527,7.522541266,123.75,2.577948893,4.433872726,294.176744,6.080408111,8.425884604,6.73176549,10.77832792,164.1071736,36.81177081,21.73593644,38.1,28.28190762,46.90253795,13.49278216,0.341209261,7.78453883,11.99497307
3259,MDG,Madagascar,2015,Low income,28,1.985736821,7.457029557,120.05,5.624532797,2.897276485,254.7471677,7.404191742,8.710545396,6.503730365,16.52724631,162.6606906,40.13863994,20.83600601,38.1,28.39063871,43.36375448,12.59330492,0.302058565,7.353237023,16.74779221
3260,MDG,Madagascar,2016,Low income,26,3.604443308,7.490827119,121.29,3.722490406,4.564607585,270.3316192,6.044560283,5.135013808,8.960064041,18.47923458,179.2074162,43.62310462,25.86946444,38.1,29.09256628,41.44381304,13.36720088,0.296237762,7.574570595,14.52814868
3261,MDG,Madagascar,2017,Low income,24,5.015231353,5.721149375,130.34934,2.610424689,3.527971606,334.5416008,8.590061197,8.357019854,4.961516858,18.09891823,213.682691,47.04362483,27.53731012,38.1,30.90263172,39.90079649,13.51391573,0.32522428,6.876965458,14.41167533
3262,MDG,Madagascar,2018,Low income,25,4.572700067,5.628200301,132.1329,2.68165,4.417939796,367.4218626,8.597958238,6.98418091,7.582543198,11.95693577,218.4427726,45.4652723,25.97412385,38.3,28.68196588,42.18744466,16.72890818,0.319471469,9.555416487,20.88865015
3263,MDG,Madagascar,2019,Low income,24,4.464802602,5.620360501,134.00164,-0.225293834,7.435462727,454.0333218,5.62530574,11.0883657,5.277390177,6.978201637,267.9425272,42.25972816,21.41479948,38.3,26.46460013,43.86053915,17.12878841,0.304599484,10.08357407,15.36492392
3271,MWI,Malawi,2007,Low income,27,10.09058787,5.171712859,135.05,1.658669451,2.806014103,258.8318944,7.952209909,9.929211044,4.099721432,36.59170412,184.8309755,12.53115292,21.51716446,33,23.31144531,30.85714713,18.07200874,0.386393705,36.83206699,14.14313376
3272,MWI,Malawi,2008,Low income,28,7.701221343,5.681859985,135.7,74.25454325,3.672693352,413.9687263,8.712601866,39.780318,11.96466714,62.64021818,243.4355229,11.41143852,21.56260261,32.2,22.65675869,27.45886276,16.06850398,0.4226624,23.19443506,16.68795562
3273,MWI,Malawi,2009,Low income,33,7.747487107,2.264979851,154.86,21.19556653,0.793568757,379.7765304,8.422044277,19.26350139,7.899822531,24.6262635,242.4567391,14.45249186,20.42428941,26.3,20.02865348,26.14927681,15.33052786,0.450536173,25.69620588,25.38990628
3274,MWI,Malawi,2010,Low income,34,6.200790523,3.576437303,156.22,-10.58489648,1.393891227,408.2110412,7.411590929,28.61474473,12.12717946,33.14240723,251.2896792,22.52803827,21.18350176,25.9,22.7870608,32.11874772,15.21479839,0.468429201,21.91029544,21.11768512
3275,MWI,Malawi,2011,Low income,30,4.970418345,2.292456188,164.99,19.7058858,10.15434383,456.0492324,7.622822628,12.81574868,14.07576137,35.65653858,251.194642,25.50657189,19.39267467,29,20.77716728,32.83860083,15.41373659,0.503268284,33.10092224,18.82263818
3276,MWI,Malawi,2012,Low income,37,0.991385116,1.812157825,180.33,-0.026600595,-0.147400175,443.3047422,21.271265,14.10248927,17.65610124,22.93918518,246.8859884,23.67694797,19.93584932,32.4,26.20340149,34.17272452,15.0338972,0.378679138,21.68213746,25.37424147
3277,MWI,Malawi,2013,Low income,37,4.473082035,3.839574755,192.35,3.515272165,8.17848083,534.3704681,27.28333333,8.171924203,27.30039651,35.0710153,300.1022737,22.18232387,21.52171017,33.5,35.65977381,33.42987614,14.78394543,0.314322036,24.85374815,18.81021168
3278,MWI,Malawi,2014,Low income,33,5.992887246,3.921319985,163.59,-11.700334,9.889322031,521.940331,23.79206495,8.160069592,20.88370338,18.04549783,296.3192149,27.07324086,21.55885464,35.2,33.70156796,30.99478626,14.64902464,0.344093081,34.9210079,17.94758327
3279,MWI,Malawi,2015,Low income,31,1.857088011,3.958784206,150.41,8.466357733,8.097843672,434.2429161,21.86734755,15.78941249,20.53465854,26.39839592,281.5218513,29.61871632,21.03803382,34.5,29.15651988,36.73011823,14.80716336,0.373524253,33.2297532,24.60098376
3280,MWI,Malawi,2016,Low income,31,5.824294493,4.033184417,147.18,25.99757821,2.129563444,415.1196282,21.71111321,2.308632508,19.54413214,15.21015226,281.240404,30.47063829,22.63488116,34.5,32.96691831,36.08402958,14.64620157,0.308072147,30.89915487,19.57671254
3281,MWI,Malawi,2017,Low income,31,1.379556656,3.969636118,144.48648,7.622177668,1.43100155,478.4686622,11.54339392,7.511705869,13.46150517,14.69441374,315.4844742,32.37349322,21.24063101,34.5,29.16284408,38.78974754,14.35126298,0.343808967,27.45121714,20.54725563
3282,MWI,Malawi,2018,Low income,32,3.259462557,3.969262664,143.36734,6.87446665,1.475042078,525.1234192,12.42017811,8.812988857,6.669240738,13.95583575,325.1240411,29.52887864,20.13333173,34.5,30.88283803,40.08927883,13.91815451,0.357276188,34.04293263,20.05603676
3283,MWI,Malawi,2019,Low income,31,4.354900884,4.143467751,143.2515,7.797143511,3.416338381,468.3859328,9.370836056,9.601959799,8.165981156,19.81655399,290.0786215,30.25981722,20.04092705,34.5,31.00801491,36.36716009,12.91956906,0.372903295,31.7656331,18.24154336
3291,MLI,Mali,2007,Low income,27,3.58952163,4.604153661,116.85,0.525942605,2.529738478,271.0728288,1.412002017,8.430187572,4.555046077,-1.250166834,183.6854044,15.47046911,14.96503555,51.4,24.15211115,33.87115886,23.75802422,0.363970283,76.32766689,12.13345719
3292,MLI,Mali,2008,Low income,31,5.281823067,4.313111148,129.34,-0.811489943,2.719051151,414.2586849,9.170988137,-12.55166182,7.276367642,-13.04959675,239.9072366,17.91631534,16.72746644,51.4,25.14419,33.5211963,21.70801252,0.409912924,74.52299661,12.69999222
3293,MLI,Mali,2009,Low income,28,3.053641223,4.455930924,139.6,-19.44438446,6.344938572,308.4715881,2.463751886,35.20830597,4.635932162,42.13013799,198.4313024,21.29257779,20.05206097,51.4,21.71331369,33.61101902,24.36710311,0.403691884,74.59947419,12.67675396
3294,MLI,Mali,2010,Low income,27,5.990086602,4.797129271,132.25,4.87383561,3.476134537,425.2493797,1.108926907,14.73071539,4.364999735,16.3316854,252.6500722,18.67444122,15.33976166,51.4,22.83717018,38.91780829,22.73404931,0.397431447,67.29550375,7.152064181
3295,MLI,Mali,2011,Low income,28,3.479443465,4.753379588,146.54,8.490322066,4.279676494,415.8236973,2.955643952,13.87215662,12.18289013,12.91862741,211.7398445,23.90226046,14.04728009,51.1,22.72617792,29.16146356,20.64908003,0.458546768,71.63069481,10.98120534
3296,MLI,Mali,2012,Low income,34,-1.077265112,4.766499971,151.23,8.229240637,3.197773355,437.1972705,5.323128471,8.062949809,4.605294614,15.48594046,225.2733819,22.304271,12.32004461,51.1,27.85634001,28.01704079,19.86719896,0.441434323,64.98459382,13.51712469
3297,MLI,Mali,2013,Low income,28,2.969497119,4.480048118,149.86,-4.835744857,2.324705974,472.3500151,-0.606736356,7.60102864,0.644073502,8.197284542,246.1110323,21.66728795,11.42817784,48.3,24.94054027,30.80402375,17.18455301,0.4440421,54.32265558,17.63588441
3298,MLI,Mali,2014,Low income,32,7.808485515,4.023582442,151.59,1.264474074,1.002572547,484.9754342,0.883814547,11.11258162,1.256242815,5.792406034,256.1084711,23.54694963,10.11595165,48.3,22.55472374,28.59105883,18.3843498,0.442892719,74.6742551,9.128732393
3299,MLI,Mali,2015,Low income,35,6.631527843,4.661659096,159.53,2.054666821,2.101621457,471.5038765,1.450690576,19.69197415,2.884746265,10.39295165,282.0334053,24.53644458,10.85455215,48.3,24.04358438,35.36162578,17.59787706,0.369701068,48.57388197,15.52374771
3300,MLI,Mali,2016,Low income,32,5.212374586,4.692189929,175.83,11.32831149,2.540902495,502.6106042,-1.799647071,12.51626614,1.392181331,10.74451477,316.0256822,29.11179312,9.611018737,48.3,23.45284809,30.52888163,17.88782546,0.356653911,61.51858508,12.52769665
3301,MLI,Mali,2017,Low income,31,4.908020209,4.708334353,151.91956,5.023719454,3.637985992,531.7069574,1.759857429,5.150675021,1.934243246,4.326518657,317.3058714,27.89524435,7.077113121,48.3,22.19967673,31.75611472,18.83485795,0.369422179,59.32162035,14.11855867
3302,MLI,Mali,2018,Low income,32,5.394823789,4.876008828,151.17942,8.620160733,2.719931173,591.7725562,0.299546507,4.631015914,2.087038729,14.23296044,327.5586427,26.76133467,9.065142895,48.3,24.3777652,33.53192455,20.10965674,0.385160321,32.90357634,11.73627734
3303,MLI,Mali,2019,Low income,29,5.095456673,4.916699017,140.38878,-7.06516,3.078147847,537.8514407,-1.658266948,1.964561549,2.399873507,9.01184392,316.4566951,27.84810069,9.683980879,54.5,23.01596844,38.82966816,20.83629418,0.367491837,38.280775,14.78751375
3318,MEX,Mexico,2007,Upper middle income,35,2.129738652,8.122157319,104.79,1.624361688,3.142469456,161.7291921,3.966849055,11.51217167,5.789061291,10.14778437,128.9071795,15.3417374,11.10973228,49.9388,27.52723589,80.31601832,33.83513749,0.674782032,5.270995388,1.553909532
3319,MEX,Mexico,2007,Upper middle income,35,2.129738652,8.122157319,104.79,1.624361688,3.142469456,161.7291921,3.966849055,11.51217167,5.789061291,10.14778437,128.9071795,15.3417374,11.10973228,49.9388,27.52723589,80.31601832,33.83513749,0.674782032,5.270995388,1.553909532
3320,MEX,Mexico,2008,Upper middle income,36,1.434907565,12.63905213,105.51,1.335299558,2.908353113,177.3633344,5.124982746,1.242401451,6.172512071,8.898940673,130.395504,16.131624,12.86719857,49.469,27.70149583,80.03048666,34.7561917,0.671135071,6.021690465,1.799694515
3321,MEX,Mexico,2008,Upper middle income,36,1.434907565,12.63905213,105.51,1.335299558,2.908353113,177.3633344,5.124982746,1.242401451,6.172512071,8.898940673,130.395504,16.131624,12.86719857,49.469,27.70149583,80.03048666,34.7561917,0.671135071,6.021690465,1.799694515
3322,MEX,Mexico,2009,Upper middle income,33,-5.547924285,17.60831917,105.21,4.084216586,2.128245498,134.5755856,5.297355842,3.239533441,3.947662895,11.52443575,102.8475153,19.00306692,11.55164525,50.8646,27.15499933,77.3274157,31.89409385,0.549720946,5.482099695,2.081774053
3323,MEX,Mexico,2009,Upper middle income,33,-5.547924285,17.60831917,105.21,4.084216586,2.128245498,134.5755856,5.297355842,3.239533441,3.947662895,11.52443575,102.8475153,19.00306692,11.55164525,50.8646,27.15499933,77.3274157,31.89409385,0.549720946,5.482099695,2.081774053
3324,MEX,Mexico,2010,Upper middle income,31,5.657555939,22.57545056,107.47,0.798446598,1.965986632,172.8506433,4.156727227,7.043749474,4.545151338,12.76380386,126.6577764,20.73852115,9.448941173,52.5086,29.69766477,75.58750808,32.36191045,0.607537433,5.923117334,2.272256787
3325,MEX,Mexico,2010,Upper middle income,31,5.657555939,22.57545056,107.47,0.798446598,1.965986632,172.8506433,4.156727227,7.043749474,4.545151338,12.76380386,126.6577764,20.73852115,9.448941173,52.5086,29.69766477,75.58750808,32.36191045,0.607537433,5.923117334,2.272256787
3326,MEX,Mexico,2011,Upper middle income,30,3.229767572,23.52123248,108.25,-3.456082712,2.090945384,201.1921056,3.407378246,9.676925485,5.842873195,9.978580745,137.4400715,20.47731095,8.051209846,52.0822,31.03670714,76.01032607,33.55680109,0.617630823,6.476107294,2.930075293
3327,MEX,Mexico,2011,Upper middle income,30,3.229767572,23.52123248,108.25,-3.456082712,2.090945384,201.1921056,3.407378246,9.676925485,5.842873195,9.978580745,137.4400715,20.47731095,8.051209846,52.0822,31.03670714,76.01032607,33.55680109,0.617630823,6.476107294,2.930075293
3328,MEX,Mexico,2012,Upper middle income,34,3.295609176,22.14213334,112.52,-2.996798889,1.461222099,212.0072556,4.111509811,6.737486942,4.065926968,10.08394555,143.3200571,20.64169563,7.800020677,50.9204,32.26556776,75.96666072,33.77646652,0.596735487,6.574416754,3.209791515
3329,MEX,Mexico,2012,Upper middle income,34,3.295609176,22.14213334,112.52,-2.996798889,1.461222099,212.0072556,4.111509811,6.737486942,4.065926968,10.08394555,143.3200571,20.64169563,7.800020677,50.9204,32.26556776,75.96666072,33.77646652,0.596735487,6.574416754,3.209791515
3330,MEX,Mexico,2013,Upper middle income,34,0.368216571,19.40886275,115.29,-1.437036531,3.693839776,217.8514494,3.806390697,9.343335095,1.529730821,8.27958287,147.583258,21.66176707,7.215107709,53.1,31.30565295,74.84650474,31.85631756,0.617315925,6.24955357,3.526318172
3331,MEX,Mexico,2013,Upper middle income,34,0.368216571,19.40886275,115.29,-1.437036531,3.693839776,217.8514494,3.806390697,9.343335095,1.529730821,8.27958287,147.583258,21.66176707,7.215107709,53.1,31.30565295,74.84650474,31.85631756,0.617315925,6.24955357,3.526318172
3332,MEX,Mexico,2014,Upper middle income,35,3.417492519,16.62579637,117.33,-0.606395263,2.312333392,229.3388822,4.018616081,4.099036144,4.423341944,12.19263795,154.2658106,22.80849849,7.487811197,53.4,31.89254452,73.89575967,31.49522724,0.605252436,5.479511935,2.880725296
