,Country Code,Year,Country Name,Export Value Index (2000 = 100),Import Value Index (2000 = 100),High-Technology Exports (% Of Manufactured Exports),Trade In Services (% Of Gdp),Merchandise Exports To Low- And Middle-Income Economies Within Region (% Of Total Merchandise Exports),Merchandise Exports To High-Income Economies (% Of Total Merchandise Exports),Merchandise Exports To Low- And Middle-Income Economies Outside Region (% Of Total Merchandise Exports),Merchandise Imports From Low- And Middle-Income Economies Within Region (% Of Total Merchandise Imports),Merchandise Imports From Low- And Middle-Income Economies Outside Region (% Of Total Merchandise Imports),Merchandise Imports From High-Income Economies (% Of Total Merchandise Imports),Net Barter Terms Of Trade Index (2000 = 100),Merchandise Trade (% Of Gdp),Logistics Performance Index: Overall (1=Low To 5=High),"Burden Of Customs Procedure, Wef (1=Extremely Inefficient To 7=Extremely Efficient)",Total Tax And Contribution Rate (% Of Profit),Average Number Of Visits Or Required Meetings With Tax Officials (For Affected Firms),Firms Expected To Give Gifts In Meetings With Tax Officials (% Of Firms),Strength Of Legal Rights Index (0=Weak To 12=Strong),Time Spent Dealing With The Requirements Of Government Regulations (% Of Senior Management Time)
2361,IDN,2016,Indonesia,220.92232140000002,311.1661946000001,7.943640118999999,5.765860289,24.58304731,57.70559012,17.70742767,37.56822889,10.05935296,52.27742838,122.47801869999999,30.06221749,2.984537,3.9,30.6,,,6.0,
2362,IDN,2016,Indonesia,220.92232140000002,311.1661946000001,7.943640118999999,5.765860289,24.58304731,57.70559012,17.70742767,37.56822889,10.05935296,52.27742838,122.47801869999999,30.06221749,2.984537,3.9,30.6,,,6.0,
2363,IDN,2016,Indonesia,220.92232140000002,311.1661946000001,7.943640118999999,5.765860289,24.58304731,57.70559012,17.70742767,37.56822889,10.05935296,52.27742838,122.47801869999999,30.06221749,2.984537,3.9,30.6,,,6.0,
2364,IDN,2016,Indonesia,220.92232140000002,311.1661946000001,7.943640118999999,5.765860289,24.58304731,57.70559012,17.70742767,37.56822889,10.05935296,52.27742838,122.47801869999999,30.06221749,2.984537,3.9,30.6,,,6.0,
2365,IDN,2016,Indonesia,220.92232140000002,311.1661946000001,7.943640118999999,5.765860289,24.58304731,57.70559012,17.70742767,37.56822889,10.05935296,52.27742838,122.47801869999999,30.06221749,2.984537,3.9,30.6,,,6.0,
2366,IDN,2016,Indonesia,220.92232140000002,311.1661946000001,7.943640118999999,5.765860289,24.58304731,57.70559012,17.70742767,37.56822889,10.05935296,52.27742838,122.47801869999999,30.06221749,2.984537,3.9,30.6,,,6.0,
2367,IDN,2016,Indonesia,220.92232140000002,311.1661946000001,7.943640118999999,5.765860289,24.58304731,57.70559012,17.70742767,37.56822889,10.05935296,52.27742838,122.47801869999999,30.06221749,2.984537,3.9,30.6,,,6.0,
2368,IDN,2016,Indonesia,220.92232140000002,311.1661946000001,7.943640118999999,5.765860289,24.58304731,57.70559012,17.70742767,37.56822889,10.05935296,52.27742838,122.47801869999999,30.06221749,2.984537,3.9,30.6,,,6.0,
2369,IDN,2016,Indonesia,220.92232140000002,311.1661946000001,7.943640118999999,5.765860289,24.58304731,57.70559012,17.70742767,37.56822889,10.05935296,52.27742838,122.47801869999999,30.06221749,2.984537,3.9,30.6,,,6.0,
2370,IDN,2016,Indonesia,220.92232140000002,311.1661946000001,7.943640118999999,5.765860289,24.58304731,57.70559012,17.70742767,37.56822889,10.05935296,52.27742838,122.47801869999999,30.06221749,2.984537,3.9,30.6,,,6.0,
2371,IDN,2016,Indonesia,220.92232140000002,311.1661946000001,7.943640118999999,5.765860289,24.58304731,57.70559012,17.70742767,37.56822889,10.05935296,52.27742838,122.47801869999999,30.06221749,2.984537,3.9,30.6,,,6.0,
2372,IDN,2016,Indonesia,220.92232140000002,311.1661946000001,7.943640118999999,5.765860289,24.58304731,57.70559012,17.70742767,37.56822889,10.05935296,52.27742838,122.47801869999999,30.06221749,2.984537,3.9,30.6,,,6.0,
2373,IDN,2017,Indonesia,258.1084112,359.9613442,8.202632328,5.714198842999999,29.59034278,51.24523832,17.92707895,37.18259736,10.01083497,51.68067202,127.9236548,32.0726653,,4.2,30.0,,,6.0,
2374,IDN,2017,Indonesia,258.1084112,359.9613442,8.202632328,5.714198842999999,29.59034278,51.24523832,17.92707895,37.18259736,10.01083497,51.68067202,127.9236548,32.0726653,,4.2,30.0,,,6.0,
2375,IDN,2017,Indonesia,258.1084112,359.9613442,8.202632328,5.714198842999999,29.59034278,51.24523832,17.92707895,37.18259736,10.01083497,51.68067202,127.9236548,32.0726653,,4.2,30.0,,,6.0,
2376,IDN,2017,Indonesia,258.1084112,359.9613442,8.202632328,5.714198842999999,29.59034278,51.24523832,17.92707895,37.18259736,10.01083497,51.68067202,127.9236548,32.0726653,,4.2,30.0,,,6.0,
2377,IDN,2017,Indonesia,258.1084112,359.9613442,8.202632328,5.714198842999999,29.59034278,51.24523832,17.92707895,37.18259736,10.01083497,51.68067202,127.9236548,32.0726653,,4.2,30.0,,,6.0,
2378,IDN,2017,Indonesia,258.1084112,359.9613442,8.202632328,5.714198842999999,29.59034278,51.24523832,17.92707895,37.18259736,10.01083497,51.68067202,127.9236548,32.0726653,,4.2,30.0,,,6.0,
2379,IDN,2017,Indonesia,258.1084112,359.9613442,8.202632328,5.714198842999999,29.59034278,51.24523832,17.92707895,37.18259736,10.01083497,51.68067202,127.9236548,32.0726653,,4.2,30.0,,,6.0,
2380,IDN,2017,Indonesia,258.1084112,359.9613442,8.202632328,5.714198842999999,29.59034278,51.24523832,17.92707895,37.18259736,10.01083497,51.68067202,127.9236548,32.0726653,,4.2,30.0,,,6.0,
2381,IDN,2017,Indonesia,258.1084112,359.9613442,8.202632328,5.714198842999999,29.59034278,51.24523832,17.92707895,37.18259736,10.01083497,51.68067202,127.9236548,32.0726653,,4.2,30.0,,,6.0,
2382,IDN,2017,Indonesia,258.1084112,359.9613442,8.202632328,5.714198842999999,29.59034278,51.24523832,17.92707895,37.18259736,10.01083497,51.68067202,127.9236548,32.0726653,,4.2,30.0,,,6.0,
2383,IDN,2017,Indonesia,258.1084112,359.9613442,8.202632328,5.714198842999999,29.59034278,51.24523832,17.92707895,37.18259736,10.01083497,51.68067202,127.9236548,32.0726653,,4.2,30.0,,,6.0,
2384,IDN,2017,Indonesia,258.1084112,359.9613442,8.202632328,5.714198842999999,29.59034278,51.24523832,17.92707895,37.18259736,10.01083497,51.68067202,127.9236548,32.0726653,,4.2,30.0,,,6.0,
2385,IDN,2017,Indonesia,258.1084112,359.9613442,8.202632328,5.714198842999999,29.59034278,51.24523832,17.92707895,37.18259736,10.01083497,51.68067202,127.9236548,32.0726653,,4.2,30.0,,,6.0,
2386,IDN,2017,Indonesia,258.1084112,359.9613442,8.202632328,5.714198842999999,29.59034278,51.24523832,17.92707895,37.18259736,10.01083497,51.68067202,127.9236548,32.0726653,,4.2,30.0,,,6.0,
2387,IDN,2017,Indonesia,258.1084112,359.9613442,8.202632328,5.714198842999999,29.59034278,51.24523832,17.92707895,37.18259736,10.01083497,51.68067202,127.9236548,32.0726653,,4.2,30.0,,,6.0,
2388,IDN,2017,Indonesia,258.1084112,359.9613442,8.202632328,5.714198842999999,29.59034278,51.24523832,17.92707895,37.18259736,10.01083497,51.68067202,127.9236548,32.0726653,,4.2,30.0,,,6.0,
2389,IDN,2017,Indonesia,258.1084112,359.9613442,8.202632328,5.714198842999999,29.59034278,51.24523832,17.92707895,37.18259736,10.01083497,51.68067202,127.9236548,32.0726653,,4.2,30.0,,,6.0,
2390,IDN,2018,Indonesia,275.54552,432.8635228999999,8.018395571000001,6.610641271,30.58362133,52.28677911,17.10394725,36.51794776,10.76755302,50.77338116,123.8838628,35.39701897,3.15,,30.1,,,6.0,
2391,IDN,2018,Indonesia,275.54552,432.8635228999999,8.018395571000001,6.610641271,30.58362133,52.28677911,17.10394725,36.51794776,10.76755302,50.77338116,123.8838628,35.39701897,3.15,,30.1,,,6.0,
2392,IDN,2018,Indonesia,275.54552,432.8635228999999,8.018395571000001,6.610641271,30.58362133,52.28677911,17.10394725,36.51794776,10.76755302,50.77338116,123.8838628,35.39701897,3.15,,30.1,,,6.0,
2393,IDN,2018,Indonesia,275.54552,432.8635228999999,8.018395571000001,6.610641271,30.58362133,52.28677911,17.10394725,36.51794776,10.76755302,50.77338116,123.8838628,35.39701897,3.15,,30.1,,,6.0,
2394,IDN,2018,Indonesia,275.54552,432.8635228999999,8.018395571000001,6.610641271,30.58362133,52.28677911,17.10394725,36.51794776,10.76755302,50.77338116,123.8838628,35.39701897,3.15,,30.1,,,6.0,
2395,IDN,2018,Indonesia,275.54552,432.8635228999999,8.018395571000001,6.610641271,30.58362133,52.28677911,17.10394725,36.51794776,10.76755302,50.77338116,123.8838628,35.39701897,3.15,,30.1,,,6.0,
2396,IDN,2018,Indonesia,275.54552,432.8635228999999,8.018395571000001,6.610641271,30.58362133,52.28677911,17.10394725,36.51794776,10.76755302,50.77338116,123.8838628,35.39701897,3.15,,30.1,,,6.0,
2397,IDN,2018,Indonesia,275.54552,432.8635228999999,8.018395571000001,6.610641271,30.58362133,52.28677911,17.10394725,36.51794776,10.76755302,50.77338116,123.8838628,35.39701897,3.15,,30.1,,,6.0,
2398,IDN,2018,Indonesia,275.54552,432.8635228999999,8.018395571000001,6.610641271,30.58362133,52.28677911,17.10394725,36.51794776,10.76755302,50.77338116,123.8838628,35.39701897,3.15,,30.1,,,6.0,
2399,IDN,2018,Indonesia,275.54552,432.8635228999999,8.018395571000001,6.610641271,30.58362133,52.28677911,17.10394725,36.51794776,10.76755302,50.77338116,123.8838628,35.39701897,3.15,,30.1,,,6.0,
2400,IDN,2018,Indonesia,275.54552,432.8635228999999,8.018395571000001,6.610641271,30.58362133,52.28677911,17.10394725,36.51794776,10.76755302,50.77338116,123.8838628,35.39701897,3.15,,30.1,,,6.0,
2401,IDN,2018,Indonesia,275.54552,432.8635228999999,8.018395571000001,6.610641271,30.58362133,52.28677911,17.10394725,36.51794776,10.76755302,50.77338116,123.8838628,35.39701897,3.15,,30.1,,,6.0,
2402,IDN,2018,Indonesia,275.54552,432.8635228999999,8.018395571000001,6.610641271,30.58362133,52.28677911,17.10394725,36.51794776,10.76755302,50.77338116,123.8838628,35.39701897,3.15,,30.1,,,6.0,
2403,IDN,2018,Indonesia,275.54552,432.8635228999999,8.018395571000001,6.610641271,30.58362133,52.28677911,17.10394725,36.51794776,10.76755302,50.77338116,123.8838628,35.39701897,3.15,,30.1,,,6.0,
2404,IDN,2018,Indonesia,275.54552,432.8635228999999,8.018395571000001,6.610641271,30.58362133,52.28677911,17.10394725,36.51794776,10.76755302,50.77338116,123.8838628,35.39701897,3.15,,30.1,,,6.0,
2405,IDN,2018,Indonesia,275.54552,432.8635228999999,8.018395571000001,6.610641271,30.58362133,52.28677911,17.10394725,36.51794776,10.76755302,50.77338116,123.8838628,35.39701897,3.15,,30.1,,,6.0,
2406,IDN,2018,Indonesia,275.54552,432.8635228999999,8.018395571000001,6.610641271,30.58362133,52.28677911,17.10394725,36.51794776,10.76755302,50.77338116,123.8838628,35.39701897,3.15,,30.1,,,6.0,
2407,IDN,2019,Indonesia,,,,6.347699542000001,,,,,,,,30.22040619,,,30.1,,,6.0,
2408,IDN,2019,Indonesia,,,,6.347699542000001,,,,,,,,30.22040619,,,30.1,,,6.0,
2409,IDN,2019,Indonesia,,,,6.347699542000001,,,,,,,,30.22040619,,,30.1,,,6.0,
2410,IDN,2019,Indonesia,,,,6.347699542000001,,,,,,,,30.22040619,,,30.1,,,6.0,
2411,IDN,2019,Indonesia,,,,6.347699542000001,,,,,,,,30.22040619,,,30.1,,,6.0,
2412,IDN,2019,Indonesia,,,,6.347699542000001,,,,,,,,30.22040619,,,30.1,,,6.0,
2413,IDN,2019,Indonesia,,,,6.347699542000001,,,,,,,,30.22040619,,,30.1,,,6.0,
2414,IDN,2019,Indonesia,,,,6.347699542000001,,,,,,,,30.22040619,,,30.1,,,6.0,
2415,IDN,2019,Indonesia,,,,6.347699542000001,,,,,,,,30.22040619,,,30.1,,,6.0,
2416,IDN,2019,Indonesia,,,,6.347699542000001,,,,,,,,30.22040619,,,30.1,,,6.0,
2417,IDN,2019,Indonesia,,,,6.347699542000001,,,,,,,,30.22040619,,,30.1,,,6.0,
2418,IDN,2019,Indonesia,,,,6.347699542000001,,,,,,,,30.22040619,,,30.1,,,6.0,
2419,IDN,2019,Indonesia,,,,6.347699542000001,,,,,,,,30.22040619,,,30.1,,,6.0,
2420,IDN,2019,Indonesia,,,,6.347699542000001,,,,,,,,30.22040619,,,30.1,,,6.0,
2421,IDN,2019,Indonesia,,,,6.347699542000001,,,,,,,,30.22040619,,,30.1,,,6.0,
2422,IDN,2019,Indonesia,,,,6.347699542000001,,,,,,,,30.22040619,,,30.1,,,6.0,
2423,IDN,2019,Indonesia,,,,6.347699542000001,,,,,,,,30.22040619,,,30.1,,,6.0,
2424,IRQ,2000,Iraq,100.0,100.0,,,7.129997099,85.00492477,7.218123059,9.648280469,36.71660051,53.63080544,100.0,,,,,,,,
2425,IRQ,2000,Iraq,100.0,100.0,,,7.129997099,85.00492477,7.218123059,9.648280469,36.71660051,53.63080544,100.0,,,,,,,,
2426,IRQ,2000,Iraq,100.0,100.0,,,7.129997099,85.00492477,7.218123059,9.648280469,36.71660051,53.63080544,100.0,,,,,,,,
2427,IRQ,2000,Iraq,100.0,100.0,,,7.129997099,85.00492477,7.218123059,9.648280469,36.71660051,53.63080544,100.0,,,,,,,,
2428,IRQ,2000,Iraq,100.0,100.0,,,7.129997099,85.00492477,7.218123059,9.648280469,36.71660051,53.63080544,100.0,,,,,,,,
2429,IRQ,2000,Iraq,100.0,100.0,,,7.129997099,85.00492477,7.218123059,9.648280469,36.71660051,53.63080544,100.0,,,,,,,,
2430,IRQ,2000,Iraq,100.0,100.0,,,7.129997099,85.00492477,7.218123059,9.648280469,36.71660051,53.63080544,100.0,,,,,,,,
2431,IRQ,2000,Iraq,100.0,100.0,,,7.129997099,85.00492477,7.218123059,9.648280469,36.71660051,53.63080544,100.0,,,,,,,,
2432,IRQ,2001,Iraq,63.15996075,99.31869796,,,9.41346951,86.27700618,2.484034217,16.05291265,33.32874285,50.5506241,89.14816575,,,,,,,,
2433,IRQ,2001,Iraq,63.15996075,99.31869796,,,9.41346951,86.27700618,2.484034217,16.05291265,33.32874285,50.5506241,89.14816575,,,,,,,,
2434,IRQ,2001,Iraq,63.15996075,99.31869796,,,9.41346951,86.27700618,2.484034217,16.05291265,33.32874285,50.5506241,89.14816575,,,,,,,,
2435,IRQ,2001,Iraq,63.15996075,99.31869796,,,9.41346951,86.27700618,2.484034217,16.05291265,33.32874285,50.5506241,89.14816575,,,,,,,,
2436,IRQ,2001,Iraq,63.15996075,99.31869796,,,9.41346951,86.27700618,2.484034217,16.05291265,33.32874285,50.5506241,89.14816575,,,,,,,,
2437,IRQ,2001,Iraq,63.15996075,99.31869796,,,9.41346951,86.27700618,2.484034217,16.05291265,33.32874285,50.5506241,89.14816575,,,,,,,,
2438,IRQ,2001,Iraq,63.15996075,99.31869796,,,9.41346951,86.27700618,2.484034217,16.05291265,33.32874285,50.5506241,89.14816575,,,,,,,,
2439,IRQ,2001,Iraq,63.15996075,99.31869796,,,9.41346951,86.27700618,2.484034217,16.05291265,33.32874285,50.5506241,89.14816575,,,,,,,,
2440,IRQ,2002,Iraq,59.95583906,74.31491294,,,10.43336029,81.00939499,6.768446792000001,15.81900908,35.9752287,48.19327944,91.41795302,,,,,,,,
2441,IRQ,2002,Iraq,59.95583906,74.31491294,,,10.43336029,81.00939499,6.768446792000001,15.81900908,35.9752287,48.19327944,91.41795302,,,,,,,,
2442,IRQ,2002,Iraq,59.95583906,74.31491294,,,10.43336029,81.00939499,6.768446792000001,15.81900908,35.9752287,48.19327944,91.41795302,,,,,,,,
2443,IRQ,2002,Iraq,59.95583906,74.31491294,,,10.43336029,81.00939499,6.768446792000001,15.81900908,35.9752287,48.19327944,91.41795302,,,,,,,,
2444,IRQ,2002,Iraq,59.95583906,74.31491294,,,10.43336029,81.00939499,6.768446792000001,15.81900908,35.9752287,48.19327944,91.41795302,,,,,,,,
2445,IRQ,2002,Iraq,59.95583906,74.31491294,,,10.43336029,81.00939499,6.768446792000001,15.81900908,35.9752287,48.19327944,91.41795302,,,,,,,,
2446,IRQ,2002,Iraq,59.95583906,74.31491294,,,10.43336029,81.00939499,6.768446792000001,15.81900908,35.9752287,48.19327944,91.41795302,,,,,,,,
2447,IRQ,2002,Iraq,59.95583906,74.31491294,,,10.43336029,81.00939499,6.768446792000001,15.81900908,35.9752287,48.19327944,91.41795302,,,,,,,,
2448,IRQ,2003,Iraq,47.64965653,75.2006056,,,8.45968819,86.81538937,4.724920377,24.52435161,34.32015729,41.02910315,99.57639927,,,,,,,,
2449,IRQ,2003,Iraq,47.64965653,75.2006056,,,8.45968819,86.81538937,4.724920377,24.52435161,34.32015729,41.02910315,99.57639927,,,,,,,,
2450,IRQ,2003,Iraq,47.64965653,75.2006056,,,8.45968819,86.81538937,4.724920377,24.52435161,34.32015729,41.02910315,99.57639927,,,,,,,,
2451,IRQ,2003,Iraq,47.64965653,75.2006056,,,8.45968819,86.81538937,4.724920377,24.52435161,34.32015729,41.02910315,99.57639927,,,,,,,,
2452,IRQ,2003,Iraq,47.64965653,75.2006056,,,8.45968819,86.81538937,4.724920377,24.52435161,34.32015729,41.02910315,99.57639927,,,,,,,,
2453,IRQ,2003,Iraq,47.64965653,75.2006056,,,8.45968819,86.81538937,4.724920377,24.52435161,34.32015729,41.02910315,99.57639927,,,,,,,,
2454,IRQ,2003,Iraq,47.64965653,75.2006056,,,8.45968819,86.81538937,4.724920377,24.52435161,34.32015729,41.02910315,99.57639927,,,,,,,,
2455,IRQ,2003,Iraq,47.64965653,75.2006056,,,8.45968819,86.81538937,4.724920377,24.52435161,34.32015729,41.02910315,99.57639927,,,,,,,,
2456,IRQ,2004,Iraq,87.38959764,161.2566238,,,3.294267117,87.41086925,9.29483523,32.34846075,31.27294111,36.27709763,118.35863629999999,106.7819835,,,,,,,
2457,IRQ,2004,Iraq,87.38959764,161.2566238,,,3.294267117,87.41086925,9.29483523,32.34846075,31.27294111,36.27709763,118.35863629999999,106.7819835,,,,,,,
2458,IRQ,2004,Iraq,87.38959764,161.2566238,,,3.294267117,87.41086925,9.29483523,32.34846075,31.27294111,36.27709763,118.35863629999999,106.7819835,,,,,,,
2459,IRQ,2004,Iraq,87.38959764,161.2566238,,,3.294267117,87.41086925,9.29483523,32.34846075,31.27294111,36.27709763,118.35863629999999,106.7819835,,,,,,,
2460,IRQ,2004,Iraq,87.38959764,161.2566238,,,3.294267117,87.41086925,9.29483523,32.34846075,31.27294111,36.27709763,118.35863629999999,106.7819835,,,,,,,
2461,IRQ,2004,Iraq,87.38959764,161.2566238,,,3.294267117,87.41086925,9.29483523,32.34846075,31.27294111,36.27709763,118.35863629999999,106.7819835,,,,,,,
2462,IRQ,2004,Iraq,87.38959764,161.2566238,,,3.294267117,87.41086925,9.29483523,32.34846075,31.27294111,36.27709763,118.35863629999999,106.7819835,,,,,,,
2463,IRQ,2004,Iraq,87.38959764,161.2566238,,,3.294267117,87.41086925,9.29483523,32.34846075,31.27294111,36.27709763,118.35863629999999,106.7819835,,,,,,,
2464,IRQ,2005,Iraq,116.2757605,178.13777439999996,,12.91104826,0.8070867540000001,90.21214626,8.98073163,13.42071628,42.42015034,44.1064873,156.7191332,94.54329629,,,26.1,,,,
2465,IRQ,2005,Iraq,116.2757605,178.13777439999996,,12.91104826,0.8070867540000001,90.21214626,8.98073163,13.42071628,42.42015034,44.1064873,156.7191332,94.54329629,,,26.1,,,,
2466,IRQ,2005,Iraq,116.2757605,178.13777439999996,,12.91104826,0.8070867540000001,90.21214626,8.98073163,13.42071628,42.42015034,44.1064873,156.7191332,94.54329629,,,26.1,,,,
2467,IRQ,2005,Iraq,116.2757605,178.13777439999996,,12.91104826,0.8070867540000001,90.21214626,8.98073163,13.42071628,42.42015034,44.1064873,156.7191332,94.54329629,,,26.1,,,,
2468,IRQ,2005,Iraq,116.2757605,178.13777439999996,,12.91104826,0.8070867540000001,90.21214626,8.98073163,13.42071628,42.42015034,44.1064873,156.7191332,94.54329629,,,26.1,,,,
2469,IRQ,2005,Iraq,116.2757605,178.13777439999996,,12.91104826,0.8070867540000001,90.21214626,8.98073163,13.42071628,42.42015034,44.1064873,156.7191332,94.54329629,,,26.1,,,,
2470,IRQ,2005,Iraq,116.2757605,178.13777439999996,,12.91104826,0.8070867540000001,90.21214626,8.98073163,13.42071628,42.42015034,44.1064873,156.7191332,94.54329629,,,26.1,,,,
2471,IRQ,2005,Iraq,116.2757605,178.13777439999996,,12.91104826,0.8070867540000001,90.21214626,8.98073163,13.42071628,42.42015034,44.1064873,156.7191332,94.54329629,,,26.1,,,,
2472,IRQ,2006,Iraq,144.0671246,158.1529145,,8.976164627000001,0.240551045,78.27278452,21.4866552,15.82160089,43.08164541,41.09673733,179.17270459999997,77.14579894,,,29.9,,,,
2473,IRQ,2006,Iraq,144.0671246,158.1529145,,8.976164627000001,0.240551045,78.27278452,21.4866552,15.82160089,43.08164541,41.09673733,179.17270459999997,77.14579894,,,29.9,,,,
2474,IRQ,2006,Iraq,144.0671246,158.1529145,,8.976164627000001,0.240551045,78.27278452,21.4866552,15.82160089,43.08164541,41.09673733,179.17270459999997,77.14579894,,,29.9,,,,
2475,IRQ,2006,Iraq,144.0671246,158.1529145,,8.976164627000001,0.240551045,78.27278452,21.4866552,15.82160089,43.08164541,41.09673733,179.17270459999997,77.14579894,,,29.9,,,,
2476,IRQ,2006,Iraq,144.0671246,158.1529145,,8.976164627000001,0.240551045,78.27278452,21.4866552,15.82160089,43.08164541,41.09673733,179.17270459999997,77.14579894,,,29.9,,,,
2477,IRQ,2006,Iraq,144.0671246,158.1529145,,8.976164627000001,0.240551045,78.27278452,21.4866552,15.82160089,43.08164541,41.09673733,179.17270459999997,77.14579894,,,29.9,,,,
2478,IRQ,2006,Iraq,144.0671246,158.1529145,,8.976164627000001,0.240551045,78.27278452,21.4866552,15.82160089,43.08164541,41.09673733,179.17270459999997,77.14579894,,,29.9,,,,
2479,IRQ,2006,Iraq,144.0671246,158.1529145,,8.976164627000001,0.240551045,78.27278452,21.4866552,15.82160089,43.08164541,41.09673733,179.17270459999997,77.14579894,,,29.9,,,,
2480,IRQ,2007,Iraq,202.49214919999997,162.8766086,,6.453733387000001,2.612618435,74.9062277,22.48115386,28.74237771,34.9977003,36.25992199,193.04431359999998,70.67082881,,,29.9,,,,
2481,IRQ,2007,Iraq,202.49214919999997,162.8766086,,6.453733387000001,2.612618435,74.9062277,22.48115386,28.74237771,34.9977003,36.25992199,193.04431359999998,70.67082881,,,29.9,,,,
2482,IRQ,2007,Iraq,202.49214919999997,162.8766086,,6.453733387000001,2.612618435,74.9062277,22.48115386,28.74237771,34.9977003,36.25992199,193.04431359999998,70.67082881,,,29.9,,,,
2483,IRQ,2007,Iraq,202.49214919999997,162.8766086,,6.453733387000001,2.612618435,74.9062277,22.48115386,28.74237771,34.9977003,36.25992199,193.04431359999998,70.67082881,,,29.9,,,,
2484,IRQ,2007,Iraq,202.49214919999997,162.8766086,,6.453733387000001,2.612618435,74.9062277,22.48115386,28.74237771,34.9977003,36.25992199,193.04431359999998,70.67082881,,,29.9,,,,
2485,IRQ,2007,Iraq,202.49214919999997,162.8766086,,6.453733387000001,2.612618435,74.9062277,22.48115386,28.74237771,34.9977003,36.25992199,193.04431359999998,70.67082881,,,29.9,,,,
2486,IRQ,2007,Iraq,202.49214919999997,162.8766086,,6.453733387000001,2.612618435,74.9062277,22.48115386,28.74237771,34.9977003,36.25992199,193.04431359999998,70.67082881,,,29.9,,,,
2487,IRQ,2007,Iraq,202.49214919999997,162.8766086,,6.453733387000001,2.612618435,74.9062277,22.48115386,28.74237771,34.9977003,36.25992199,193.04431359999998,70.67082881,,,29.9,,,,
2488,IRQ,2008,Iraq,300.6540726,249.8107494,,6.890166185,3.765260423,74.46369199,21.77104759,46.43468715,28.46954387,25.09576898,246.39135130000003,71.62858241,,,29.9,,,,
2489,IRQ,2008,Iraq,300.6540726,249.8107494,,6.890166185,3.765260423,74.46369199,21.77104759,46.43468715,28.46954387,25.09576898,246.39135130000003,71.62858241,,,29.9,,,,
2490,IRQ,2008,Iraq,300.6540726,249.8107494,,6.890166185,3.765260423,74.46369199,21.77104759,46.43468715,28.46954387,25.09576898,246.39135130000003,71.62858241,,,29.9,,,,
2491,IRQ,2008,Iraq,300.6540726,249.8107494,,6.890166185,3.765260423,74.46369199,21.77104759,46.43468715,28.46954387,25.09576898,246.39135130000003,71.62858241,,,29.9,,,,
2492,IRQ,2008,Iraq,300.6540726,249.8107494,,6.890166185,3.765260423,74.46369199,21.77104759,46.43468715,28.46954387,25.09576898,246.39135130000003,71.62858241,,,29.9,,,,
2493,IRQ,2008,Iraq,300.6540726,249.8107494,,6.890166185,3.765260423,74.46369199,21.77104759,46.43468715,28.46954387,25.09576898,246.39135130000003,71.62858241,,,29.9,,,,
2494,IRQ,2008,Iraq,300.6540726,249.8107494,,6.890166185,3.765260423,74.46369199,21.77104759,46.43468715,28.46954387,25.09576898,246.39135130000003,71.62858241,,,29.9,,,,
2495,IRQ,2008,Iraq,300.6540726,249.8107494,,6.890166185,3.765260423,74.46369199,21.77104759,46.43468715,28.46954387,25.09576898,246.39135130000003,71.62858241,,,29.9,,,,
2496,IRQ,2009,Iraq,205.73425419999998,290.96896289999995,,9.633187921000001,2.982836563,69.20702913,27.810134299999998,42.17115512,31.14534806,26.68349682,158.7160958,71.97329805,,,29.9,,,,
2497,IRQ,2009,Iraq,205.73425419999998,290.96896289999995,,9.633187921000001,2.982836563,69.20702913,27.810134299999998,42.17115512,31.14534806,26.68349682,158.7160958,71.97329805,,,29.9,,,,
2498,IRQ,2009,Iraq,205.73425419999998,290.96896289999995,,9.633187921000001,2.982836563,69.20702913,27.810134299999998,42.17115512,31.14534806,26.68349682,158.7160958,71.97329805,,,29.9,,,,
2499,IRQ,2009,Iraq,205.73425419999998,290.96896289999995,,9.633187921000001,2.982836563,69.20702913,27.810134299999998,42.17115512,31.14534806,26.68349682,158.7160958,71.97329805,,,29.9,,,,
2500,IRQ,2009,Iraq,205.73425419999998,290.96896289999995,,9.633187921000001,2.982836563,69.20702913,27.810134299999998,42.17115512,31.14534806,26.68349682,158.7160958,71.97329805,,,29.9,,,,
2501,IRQ,2009,Iraq,205.73425419999998,290.96896289999995,,9.633187921000001,2.982836563,69.20702913,27.810134299999998,42.17115512,31.14534806,26.68349682,158.7160958,71.97329805,,,29.9,,,,
2502,IRQ,2009,Iraq,205.73425419999998,290.96896289999995,,9.633187921000001,2.982836563,69.20702913,27.810134299999998,42.17115512,31.14534806,26.68349682,158.7160958,71.97329805,,,29.9,,,,
2503,IRQ,2009,Iraq,205.73425419999998,290.96896289999995,,9.633187921000001,2.982836563,69.20702913,27.810134299999998,42.17115512,31.14534806,26.68349682,158.7160958,71.97329805,,,29.9,,,,
2504,IRQ,2010,Iraq,257.52011780000004,332.4398183,,9.166474457,2.142394908,67.37243054,30.48517455,34.80217292,38.66102798,26.53679909,195.170352,69.5930413,2.11,,29.9,,,,
2505,IRQ,2010,Iraq,257.52011780000004,332.4398183,,9.166474457,2.142394908,67.37243054,30.48517455,34.80217292,38.66102798,26.53679909,195.170352,69.5930413,2.11,,29.9,,,,
2506,IRQ,2010,Iraq,257.52011780000004,332.4398183,,9.166474457,2.142394908,67.37243054,30.48517455,34.80217292,38.66102798,26.53679909,195.170352,69.5930413,2.11,,29.9,,,,
